Date,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,,Peak,16 Hours,Off Peak,24x7
2001-09-07 00:00:00,58378.35864715109,56088.454817707774,54772.198005913575,54289.67894044611,55853.43674913384,60389.99813639975,64877.75251133362,68004.5439927392,70973.21244775143,74132.31667428308,76482.80760411314,78292.5498811841,80010.54508865009,81326.79209608394,81887.86498539487,82152.97485591147,81787.1150383539,80252.01804709187,78273.34085218077,77906.00667724955,76953.89292385467,72203.85136754105,67409.20612906315,62013.1161319449,,,,,
2001-09-08 00:00:00,56288.05817741755,53630.45203801525,52100.89040541269,51018.91199064804,51286.829491687706,53176.1253052535,55197.79667574532,57849.119438337795,61602.73347616242,65644.94011692415,68676.77487892105,70798.62451852606,72221.37951366337,73138.88890155366,73809.16986746124,74468.03733688411,74732.17103033653,73998.5758683456,72734.59461088212,72612.39921131902,71729.94906241813,67443.7660478891,63519.394655895805,58873.00230923958,,,,,
2001-09-09 00:00:00,52792.44185443711,50406.390347276705,48833.057976515534,48074.210369628425,48234.542962583975,49533.26500484179,50518.86419567466,52423.84956825294,55931.79653337205,59547.71320532128,62311.45207648568,64887.66099104579,66962.23593310863,68140.90735173538,69050.52898296152,70048.71864669767,70827.07978276532,70526.89458944148,70038.46067590381,70802.6426075992,70691.36123950612,66687.79606399103,62900.82953555787,58726.31225266939,,,,,
2001-09-10 00:00:00,50381.26935807478,48962.19776493564,48341.86897114998,48493.967397828244,50636.48173215932,55720.416760402644,60692.69079520284,63616.0632645052,65912.37102954413,68351.7111654,69987.93757643629,71058.32867444691,72099.90717185244,72748.45718135127,72894.67909209132,73024.04350870781,72957.35452978629,71869.4961841661,71149.11485710923,71785.21394097498,71479.93321075583,66752.21761997932,61835.03072039894,56893.559099280246,,,,,
2001-09-11 00:00:00,52751.389574626905,50960.52988615122,50004.755286891064,49984.408439048435,51995.80729401307,56923.14799082979,61697.71500987309,63980.19804195434,65497.609860654855,67257.2146229725,68382.10009058131,69181.28543333539,70092.16804375451,70707.20617305198,70848.44851614234,71118.22335773628,71083.1802397493,70036.401623258,69444.79317630811,70278.1871064193,70130.0739595145,65661.59821596276,60773.49297363346,55926.76370146082,,,,,
2001-09-12 00:00:00,52885.950193325516,51136.07022363575,50235.63322201887,50190.328580878144,52206.34899868744,57133.49617245366,61897.58890817,64230.6044892569,65843.3984895328,67669.52569437824,68944.92012256203,69933.452233174,71085.08453396539,71984.43393244679,72381.41718963833,72864.81728630286,72956.0688800981,72035.78734609342,71389.66422232479,72087.67525146263,71726.81040304787,67150.97945462039,62104.51100131731,57105.88596243784,,,,,
2001-09-13 00:00:00,53545.48023400745,51697.658188606634,50777.24526469786,50602.07559769972,52550.421238364404,57386.54328701958,62138.97048747736,64507.85255822146,66109.62323478279,67959.8546202257,69165.39454398057,69954.1022637966,70881.95936372282,71507.42506269806,71681.17716816484,71887.49130282327,71777.03459407346,70742.69583635476,70149.94404550873,70966.4104100523,70572.32129805323,66243.3487205797,61348.89654695237,56514.92231569335,,,,,
2001-09-14 00:00:00,51541.23135694959,49861.45861251968,49124.42600348734,49021.837140057105,51009.06353789275,55803.91956853346,60562.487700613754,62763.05435251281,63920.939597737066,65238.56486034978,65867.16054641233,65976.87662545065,66257.92468194915,66228.70516488081,65801.9432102305,65461.60404970101,64949.68770425308,63612.50570323169,62802.52273414652,63300.0750422486,62876.83862450133,59344.473101540476,55614.58980129664,51488.56019520094,,,,,
2001-09-15 00:00:00,47591.3459216138,45873.01443060957,45024.0923413826,44879.39673045119,45881.323377440254,48035.34971428372,49361.30606351663,50969.2086052508,53536.536802438335,55524.60312330372,56085.58974382217,55961.12469796036,55600.49557864537,55058.247843465644,54729.83013038617,55011.673647575095,55347.11202543907,55000.53815567811,55048.05157807411,56164.6241196467,56100.44499289077,52841.4195571163,49930.26388592054,46694.55626205302,,,,,
2001-09-16 00:00:00,44935.82777230859,43490.9352550159,42680.99088133389,42699.57932825354,43510.01195125943,45065.47434571754,45433.53046002044,46272.17006725176,48588.60336745891,50286.266842966805,50889.266868832616,51530.353371386664,52125.311354910606,52125.0450670779,52248.44923829649,52962.835464570264,53800.64406953866,53860.0713073078,54489.62125702806,56342.95592187817,56867.61098535826,53775.284692697394,50774.703273340965,47819.50349744553,,,,,
2001-09-17 00:00:00,47287.93201458683,46433.565354062484,46332.63039690423,46771.87995242861,49196.55881842769,54481.07940062555,59551.928855213,61754.86768543005,62892.96185876331,64109.076290409,64828.66053639818,65165.26402989949,65719.23780900103,66039.82486356395,65987.58374092904,66127.4572293245,66093.8433292294,65210.63557336676,65228.537548855915,66458.2707523743,66161.83307341764,61916.665127021966,57177.26423878034,52701.90024071041,,,,,
2001-09-18 00:00:00,50958.45887469959,49374.31687769436,48723.3686601324,48630.86052627343,50630.40453274039,55704.67939148214,60583.92220484491,62820.15923452422,64169.154271111496,65751.88420470474,66913.99818773319,67721.06136256982,68653.14160614563,69314.0478446079,69470.4180321092,69673.26615243989,69700.02034368423,68789.81079312164,68564.47125513482,69551.2247121806,69085.08098086443,64696.63830651691,59821.74995873372,55164.420193190155,,,,,
2001-09-19 00:00:00,50859.65130954923,49202.725550258,48458.088317738046,48337.233932888244,50305.702512739226,55427.389490832225,60330.04685217594,62655.98670958481,64060.74519940478,65668.31944556553,66791.1219033958,67464.01752944464,68284.3996934691,68798.66706764959,68842.74871968568,68925.0763621109,68949.24418447388,68091.9795737736,67892.42579505239,68760.04025582029,68373.53389004213,63997.61137135277,59297.392575629216,54702.243971264616,,,,,
2001-09-20 00:00:00,51852.049298723294,50157.921425900066,49256.70350174035,49296.192290612744,51326.3864243619,56446.235107530134,61334.727059815756,63627.70958795891,64937.248318220074,66421.41131052219,67322.0760086049,67828.43913304499,68496.06622141058,68905.04740752977,68881.2141324772,68954.5720221899,68891.95471141717,67952.68106308425,67965.91329445547,69118.38480262601,68842.85918524275,64551.075078110895,59833.360354442884,55181.08502226935,,,,,
2001-09-21 00:00:00,51862.918982456715,50197.17207720776,49345.59157329275,49320.13491617018,51295.152449039364,56288.54792810935,61109.894524578216,63400.83697533945,64689.77303897298,66097.19624813712,66872.1291039764,67196.03796155864,67689.13940345707,67886.38250502736,67611.94151164897,67339.38887027084,66885.95066650606,65481.489823046955,65010.037595358364,65560.31145112132,64924.67924217552,61123.73608488128,57080.134446878765,52698.38571422579,,,,,
2001-09-22 00:00:00,48261.56683413159,46443.972410633265,45488.29259793959,45182.66352650019,46071.785258258715,48419.37236920531,50000.19055039851,51776.39536046697,54442.74970022812,56667.110223306394,57587.51724512507,57793.28157389208,57710.0415191166,57367.00626063966,57150.7016622906,57338.21869689163,57625.20335959245,57131.89938630983,57412.147918455456,58389.77955743085,57988.631963793174,54580.924563424305,51345.13799164384,47850.73682535244,,,,,
2001-09-23 00:00:00,45476.66080117851,43939.95572752572,42999.12198284703,42932.526609974346,43666.448653918655,45473.282303847926,46241.74974049861,47318.01047983282,49678.35995071776,51599.285174084456,52620.49344909019,53714.970135119474,54674.23532836551,55001.0390023769,55335.634232957615,56086.484527151726,56963.43277121549,56971.07801728013,57938.42143801974,59725.09709613433,59901.66714169146,56645.44650689285,53288.60813406294,50005.379287395626,,,,,
2001-09-24 00:00:00,46801.163476143265,45945.17709412743,45855.074109355526,46316.701073319084,48744.09299795618,54323.826938443075,59773.93908056565,62184.88923125223,63122.02312237462,64043.618141475825,64480.086568144325,64442.859433173995,64572.4400952099,64461.415228258775,64007.21832753503,63813.42083729862,63743.33811791825,63091.173798596916,63803.386476807,65369.84268365781,65028.458481098685,61115.751567894054,56636.125955785275,52476.93459393455,,,,,
2001-09-25 00:00:00,50273.6857882113,48990.04855242075,48563.33903078738,48858.268533824135,51063.97079261654,56565.245034947184,61995.54815987416,64097.526792593715,64387.62930959281,64648.82839075707,64587.96706920132,64153.174526118026,63892.80384619915,63510.25492137463,62799.90660836879,62538.71841650733,62555.045261160245,62363.97519286477,63417.37333042395,65410.28738247457,65394.367621750855,61867.32746102479,57785.11117831926,53971.58712984758,,,,,
2001-09-26 00:00:00,50776.56531332181,49584.07443777542,49173.81829066105,49567.58648523627,51821.46221456508,57367.71384198491,62754.92177579105,64630.25288439748,64646.8117227373,64553.258195527385,64209.87439874602,63536.762851374966,63202.98087505801,62796.72772864588,62088.897864862985,62005.3966085081,62039.14781054259,61897.213703537105,62965.395199120336,65021.83756736948,65040.260560825416,61422.79949001101,57342.18358641334,53498.93196446839,,,,,
2001-09-27 00:00:00,51111.2619258068,49858.81918319682,49407.487930130585,49724.11604074163,51938.84491078042,57411.898905374714,62703.701183802266,64598.1138907269,64765.283821798825,64891.91279020656,64696.7253238243,64141.06637719957,63906.57218891409,63575.65542546585,62937.955372076685,62776.70047840193,62688.77515883089,62340.65440512955,63336.7219432444,65425.73200897901,65368.14416962472,61748.539723385686,57548.382836594195,53590.928678516415,,,,,
2001-09-28 00:00:00,51075.9264227724,49768.80749984219,49277.26023524503,49480.15225169159,51599.767653298884,56933.116212840476,62123.20108626644,64133.05347772636,64511.09258085715,64825.56173894094,64723.64518059057,64187.55249162875,63937.036945435255,63519.43721956845,62724.84136321737,62226.09495079945,61758.12010135748,60851.16480313889,61262.424752679064,62602.431738341555,62132.897331957356,58875.11500591683,55261.686249939776,51454.46428071791,,,,,
2001-09-29 00:00:00,48253.71877201941,46707.37271978579,45940.13103825942,45905.98081158011,46943.74495819608,49556.3684080724,51301.03486928109,52886.702031169116,54993.92562847991,56364.324615150384,56476.274630584594,55933.79692756967,55230.975000364364,54393.58609698595,53767.04818249814,53811.081757491804,54092.87445133812,53940.60578811863,55026.18847225901,56686.38647641487,56360.605309477134,53304.88754784676,50274.941965715625,47153.16658208903,,,,,
2001-09-30 00:00:00,45326.16244713969,44032.84707354622,43281.26113757218,43448.16885321098,44330.11679070347,46382.40852435642,47252.277551136904,48159.6594857159,50027.6121395482,51108.31226720513,51243.82270532275,51472.732279205804,51701.71862451697,51400.59872889746,51223.51653033117,51725.27411582262,52549.50528823286,52874.71960948978,54626.838031291634,57057.48563065104,57324.9405165802,54511.64996249857,51415.81426152975,48589.55027583998,,,,,
2001-10-01 00:00:00,47280.015619476646,46621.74229322117,46620.52646615692,47215.64896689713,49740.39944766723,55517.38973465778,61069.63350115278,63225.08307569832,63783.55377815322,64268.0276602374,64409.100268093185,64231.80214614608,64355.07451978657,64306.25920530438,63912.99322724358,63802.08221379449,63721.116604082104,63055.93712079363,64210.385545610545,66027.1333858169,65505.70082861728,61605.26602952621,56790.125784455675,52490.15027301697,,66027.1333858169,63575.60258708498,50819.43828778083,59323.54782065024
2001-10-02 00:00:00,50473.418811910706,49143.38077565527,48611.99071933485,48718.976373871286,50874.08140763121,56440.393247860084,61743.71449621114,63808.758497376344,64513.39288096045,65329.742656413146,65894.79505330202,66245.8877985416,66847.98960497005,67256.14659710224,67192.12763428263,67234.23451853826,67227.54959552786,66446.05771546265,67324.29896745022,68852.44696486331,68146.19447078706,64063.50195670493,58972.958494946826,54388.64598280056,,68852.44696486331,65959.75521295186,52549.32522690939,61489.61188427103
2001-10-03 00:00:00,53039.4004474843,51412.79542612125,50541.80951300247,50533.47202044723,52450.47789813772,57827.92919207869,63639.45578347855,66358.35732319017,67520.38691099035,68789.65356803125,69815.99473247009,70559.58854653616,71461.93559351654,72120.30652099429,72302.95236483696,72440.09622664031,72374.0151009375,71740.80531929515,72314.79192227761,73435.69040426271,71852.96246283624,67737.76870504169,62133.938152833616,57143.138745933684,,73435.69040426271,70184.95274091816,54573.559878335494,64981.155120057265
2001-10-04 00:00:00,53124.56186297621,51416.363512766075,50448.42374797893,50420.48910088166,52314.56118426816,57670.976184485466,63479.02284652008,66193.13024587452,67305.52576465192,68492.02465571364,69285.02713238719,69656.06987284463,70196.38768324403,70445.8062589154,70256.26471671578,70079.95719179654,69759.29996330268,68983.07498627332,69746.25136078654,71053.38080230344,69603.11765827888,65704.64939004104,60404.4751564176,55647.537599625895,,71053.38080230344,68572.77767747169,54315.242004937805,63820.26578662708
2001-10-05 00:00:00,51659.94121588923,50091.82900870487,49279.11953876056,49321.91561183657,51221.16532635743,56571.63435366979,62432.28679543161,65077.31318789044,65835.71731285924,66476.12904591567,66715.13604304065,66496.56373921726,66420.85824716199,66146.39128905586,65400.381041871515,64727.778278068654,64148.08167620356,63211.95639066711,63832.254638295744,64939.61722362762,63520.05946131464,60514.31311626689,56284.330810312444,52082.48689977584,,66715.13604304065,64359.180093860574,52832.54734380324,60516.9691771748
2001-10-06 00:00:00,50473.41118742367,48873.54220491225,48049.312064645965,47851.970462799094,48673.95927586612,51367.61851932596,53810.52164140215,55944.75741851618,58101.6521577525,59301.15945360338,59325.93475602018,58539.87850077395,57445.20176539627,56351.33957796383,55399.142996809154,55001.755478938256,55164.413339117375,55586.337119661366,57247.15355131868,59216.83715189999,58141.78577575942,55964.53710608951,52974.267128438674,49876.43290595566,,59325.93475602018,56856.63457987867,49872.096032791356,54528.455064182905
2001-10-07 00:00:00,48221.53886754435,47012.75068968743,46454.67739742486,46411.516583553326,47127.58025705433,49368.74930162096,50777.48521554627,52040.37886396755,54003.61241153437,55044.42166103463,55212.869495103434,55283.29938112081,55201.25911368695,54673.77083555034,54221.27121061786,54363.156696113074,55131.43082794702,56245.149606350584,58627.41887340449,61423.25138736109,60926.022232852105,58850.446271329114,55796.21958837656,53014.95859245448,,61423.25138736109,56065.24865352187,48548.657113110756,53559.718140051504
2001-10-08 00:00:00,49419.646725212944,48944.872240040924,48989.992532563876,49731.825861129364,52294.64428236235,57894.45431762766,63981.32012836709,66537.8627662686,67026.02510230595,67329.15130849826,67292.00399157603,66729.05866676703,66411.26089347602,65916.68584152669,65218.84851506085,64843.4816668228,64655.87491384179,64987.78508921483,67110.12260445439,69155.35662531655,67813.52756531787,64286.24070967795,59721.51104401739,55776.4364793539,,69155.35662531655,65939.67483150894,53379.14907083227,61752.83291128338
2001-10-09 00:00:00,52060.01471553562,50853.80797859698,50315.330834402994,50557.38349615392,52576.46700694761,58193.99281622244,64127.83652610864,66225.98705413591,66261.44068375464,66304.90067702107,66296.90694302105,66033.59336302661,66119.9757341144,66086.13821462126,65655.48344713118,65434.07938948544,65314.66964199618,65133.244472286584,66638.78699042392,68582.93557575803,67234.02622999648,63765.2647769968,58691.46179471038,54296.277009281745,,68582.93557575803,65611.18093678,54122.63879790624,61781.66689048876
2001-10-10 00:00:00,52105.80573507694,50691.64377372202,49926.21608202858,50059.84881982912,51995.48459285082,57531.73556886546,63441.47876769821,65678.52346194041,66056.12621444021,66539.55728461395,66847.43510601112,66842.75703581104,67193.46652518067,67313.4947883386,67024.41567877865,66832.86671497428,66669.66965221538,66172.83611937524,67361.53056508959,68810.54711452455,67205.59700810484,63441.251073341045,58175.564583769665,53576.06997431943,,68810.54711452455,66135.35243290682,53666.03541429882,61978.91342670416
2001-10-11 00:00:00,51960.19683375566,50412.72224346739,49539.945449410065,49626.21415569664,51518.51668533522,57048.85476783297,63027.01900210958,65534.33719491147,66220.48932379726,67017.74127914813,67523.31293815319,67581.5405552256,67848.14353892619,67842.27965830383,67426.9640122435,67086.25208787332,66806.47364679698,66260.62047020523,67545.29889104523,68917.78364019158,67348.81771143735,63693.388355099276,58596.4841328694,54039.55054770653,,68917.78364019158,66453.12046476422,53396.62746066426,62100.95613006423
2001-10-12 00:00:00,51709.14385344744,50095.277175321,49210.14256584561,49249.13074393234,51097.38925789308,56523.64126395518,62449.28312474086,65151.42249939759,66073.73484266418,66965.4803699466,67459.5527253664,67493.17674277331,67601.69633871861,67413.16008249865,66755.04740704515,66096.89947932327,65560.13571629186,64518.445145313635,65304.07057784366,65975.50900487752,64212.447449276005,60962.50348533149,56526.69333126042,52151.537450982825,,67601.69633871861,65254.37344987053,52810.69317951479,61106.480026418605
2001-10-13 00:00:00,50029.20771151047,48310.6873236416,47367.28044722613,47027.76265249165,47794.98408585626,50558.06317464051,53491.78596480763,55834.27138422875,57987.096176260406,59618.60675719239,60408.97492897607,60583.93928622098,60335.4208470888,59909.336364410075,59591.232402155176,59533.28727510169,59722.659045407054,59693.24413468767,61339.01606639115,62381.49429903264,60882.07142803304,57938.95907702259,54154.62140668939,50424.01255648438,,62381.49429903264,59369.63942993112,49375.472989582326,56038.25061648152
2001-10-14 00:00:00,46526.48445866569,44959.58440197183,44017.767084440755,43789.89033839763,44325.35462613568,46431.46025502305,47963.60743084201,49695.71563903049,52020.99039152294,53456.13416415299,53912.66843173265,54278.08514517473,54535.794080793436,54158.23776743561,53839.59936778933,53985.236805902074,54588.94349492281,55101.76170506959,57441.958894843076,59268.8290463225,58591.99904365983,55959.86040276494,52447.728852420085,49246.42101706313,,59268.8290463225,54580.22145209607,45907.57120156747,51689.338035253204
2001-10-15 00:00:00,48394.34214591201,47539.487674776705,47282.740185164126,47748.704607432104,49920.48890386883,55930.28137663073,62401.93234422487,65356.45332570237,66082.57291107113,66618.25246031018,66884.54724544472,66651.36614986062,66517.33029751311,66218.5452978118,65452.13990929445,64943.76572390075,64963.81323431737,65179.568388992826,67286.95227184678,68712.27629287606,67366.23898294252,64011.01145535722,59214.799552629454,54859.163631853255,,68712.27629287606,65716.22709374195,51759.64260873283,61064.032265405585
2001-10-16 00:00:00,52271.64057970549,50926.67896479535,50299.8701884031,50485.360085907465,52351.65271152324,58139.12006315987,64388.70060992954,66980.24262377826,67224.63841517865,67357.97916724248,67382.3032182928,66979.6024734689,66714.52542053134,66341.30120062968,65549.67881949045,65089.94670707648,65227.40454305257,65664.31528717335,67895.27598546579,69418.40816761115,68239.66318352627,65257.06917972044,60602.06080522869,56378.88952363974,,69418.40816761115,66370.2759498417,54405.23909088298,62381.93033018881
2001-10-17 00:00:00,53634.1762714373,52388.0390856015,51877.2397946269,52059.7588948922,53973.0328133426,59725.3539050335,65906.0156991089,68390.7553929312,68447.7963028005,68277.9904095172,68031.0412323384,67402.450579501,67007.2149046075,66577.8160624932,65794.4329147219,65332.3455796843,65548.4750780615,66197.0851457458,68608.599594622,70026.9392872737,68937.1031420126,66034.2211317356,61447.7734518857,57267.3018432478,,70026.9392872737,67003.87751312075,55853.86478841133,63287.206604884275
2001-10-18 00:00:00,53351.4613553529,52280.7664727319,51944.005279511,52207.184033601,54321.988148007,60221.7172314374,66391.1434500614,68665.6497344338,68431.4334759807,67921.6926484065,67387.1478354021,66578.9967097522,66151.2333721565,65745.9807658306,65001.2999163266,64520.0742095357,64486.8512938081,65137.5125662182,67754.139874776,69423.1124782959,68513.8686148541,65602.0078988047,60978.2405361378,56802.8267753603,,69423.1124782959,66393.70262066997,55940.13659325786,62909.18061153259
2001-10-19 00:00:00,52232.5779499716,50911.0933732606,50261.7551161733,50442.0240429029,52287.0790287041,57883.9250995684,63994.6355443008,66378.495036872,66551.6069318284,66617.0983581587,66548.9994329823,66016.7945777109,65737.2890257548,65331.0549656425,64427.5342922183,63616.0318386035,63158.8561409118,63000.4875231678,64652.8849187945,65107.7527418571,63574.2975451219,60854.4670405148,56728.3912949597,52601.5329712046,,66617.0983581587,64268.87760406869,53826.82789076078,60788.194366299394
2001-10-20 00:00:00,50762.7882786019,49188.2443092694,48319.2420959377,48124.9551666503,48904.6312304538,51667.6566270777,54230.1134957027,56307.4071049718,58223.0168791742,59176.2088360013,59080.2943024035,58275.9916991902,57347.3051470131,56356.7451277597,55502.8566785157,55104.2812971721,55186.7823765393,55718.6438913488,58043.463428642,58836.5136599475,57636.3163799141,55130.9671240526,51756.2147852948,48402.4469288512,,59176.2088360013,56730.1880448713,49950.00976656809,54470.12861877023
2001-10-21 00:00:00,46151.8637084655,44736.4752182171,43879.6738653157,43739.5825561905,44259.6532971893,46358.1932264,47946.5862638709,49471.1322865911,51531.7012406353,52812.7838972973,53323.0379919355,53777.0383311574,54191.8467806764,53998.9274513055,53848.720842046,54112.246674633,54793.3697206187,55627.0017433465,58304.6124569862,59398.3376164151,58638.5833932151,55967.3380518961,52320.6492918015,49075.7672160744,,59398.3376164151,54507.33298565979,45768.47441896542,51594.380130095
2001-10-22 00:00:00,48050.5588606678,47121.6529348402,46721.2265534628,47182.5631490161,49325.4704641519,55176.2941983481,61495.3857134265,64381.3286701622,65346.7781068689,66260.6530520985,66891.5844242832,67070.3399215637,67408.6832630806,67442.3777442023,67007.8132411499,66713.1238923549,66701.6893145232,66654.5173904208,68721.3738847937,68926.959895397,67347.3545389394,63449.5709493391,58173.4133941177,53559.4873982111,,68926.959895397,66156.09760520594,51079.07990901556,61130.42503980916
2001-10-23 00:00:00,50954.5953698575,49543.5374909559,48809.916634686,48978.0372941632,50962.4532396941,56732.8343930603,62967.3079736366,65549.5438574774,66093.2900469244,66705.0958424307,67204.9059940307,67436.2688893049,67800.0414624461,67904.8472387075,67597.1943919006,67398.6298861683,67329.1072671339,67266.6031445635,69367.4644319839,69622.0427241774,68164.4359274585,64397.3982513179,59064.1404483341,54505.9842338224,,69622.0427241774,66806.31311277248,52931.8333287345,62181.486518093174
2001-10-24 00:00:00,51587.80215464622,50140.35360394094,49402.694122906956,49498.45270237182,51520.16345561275,57313.4882268817,63540.87174404885,66135.9592329314,66642.26051738113,67128.42327093567,67465.43235264912,67568.74267660464,67902.77002621943,67991.28144636506,67692.15725808596,67477.15521749432,67425.68622426852,67395.8922688674,69580.73779460756,69625.74485059254,68228.63335361652,64445.85779669354,59112.631175654955,54515.91652215808,,69625.74485059254,66988.71034143551,53439.96781657091,62472.4628331473
2001-10-25 00:00:00,51057.71352775614,49650.58479854877,48986.45521052667,49117.169578442976,51074.102009254195,56978.032416868686,63395.28865730952,66162.83126156355,66441.55803558163,66543.67581314087,66500.5356985235,66019.81495496487,65738.37929042947,65349.45365877774,64550.40116759539,64017.80587448033,64048.46589100157,64661.90453915095,67468.4291527004,68110.8024832652,67065.55020002121,64147.046027647055,59552.954143543204,55358.0024423242,,68110.8024832652,65398.725512024175,53202.1685801289,61333.20653472576
2001-10-26 00:00:00,52316.68538599718,51052.7791259755,50523.084923785296,50759.54226402669,52626.469271666494,58201.43221055959,64433.78269446727,67328.55765927125,67782.50153815007,67888.59912839899,67826.61003623212,67292.97221804196,66810.69328870185,66296.62583539984,65354.391319332295,64621.10519854089,64586.93148562665,65077.88392958459,67540.74009385245,67584.47624626306,66302.38986937261,63938.10719855443,60073.85870279663,56143.40802607701,,67888.59912839899,66019.15273425748,54507.147987819386,62181.81781877811
2001-10-27 00:00:00,53125.992922376165,51609.79619596005,50825.049141794865,50709.50165340722,51521.99861648791,54578.655692927045,57095.66283498122,59046.44368089554,61207.719615986825,62431.08569206369,62537.87020177934,61803.92093999628,60743.88219985798,59589.0244953966,58547.38053597076,58096.16896230877,58537.87785240605,59821.64726234184,62712.14008496958,62943.8505543854,61701.12494425482,59545.0263559813,56482.8847867302,53396.42793061034,,62943.8505543854,60359.2530103328,52857.8856235681,57858.79721474456
2001-10-28 00:00:00,50694.064792617624,49528.21679083715,48997.233538087305,48944.02775769024,49632.492073602654,50565.29049410423,52772.16046598916,54357.611762323235,56341.195559858046,57257.80065297439,57163.29623349723,56990.15752370463,56734.163984406565,56004.02905743931,55350.99687764361,55310.706798981075,56136.71935559496,58965.3932574934,62226.93265895809,62520.94561783512,62331.27086600973,60305.678265887596,57195.18375268071,54452.992440788905,,62520.94561783512,57824.50513908048,50698.309794214656,55449.10669079187
2001-10-29 00:00:00,50416.368149647016,49915.3357396392,49996.592669831436,50582.791104498916,52862.56026147672,57402.59813950046,64502.64331559148,67468.40644877183,67782.11530182845,67697.89347994908,67386.3004992922,66714.6979483302,66317.3927983157,65927.10903452498,65128.74780657636,64623.29727893798,64736.4423707379,66840.03686028812,69549.09383130433,69294.6446322076,68400.76944332855,65271.568655673225,60507.657209678386,56342.709704124136,,69549.09383130433,66477.88584998404,54002.69988553868,62319.49052850226
2001-10-30 00:00:00,52696.01063177263,51402.65127248339,50776.87058753883,50962.62479528039,52784.34734995354,57101.779152151656,64082.8585979906,66832.89134210438,67012.30973268431,67101.96281676833,67009.58613680929,66491.75962025284,66230.20597971974,65877.82362459907,65069.545427598176,64559.40832943227,64632.71929020925,66598.26401350474,68956.97431013832,68435.56528944008,67403.68019177442,64434.030950462424,59680.96402313683,55495.892821967114,,68956.97431013832,66020.48069241465,54412.87940114227,62151.28026199053
2001-10-31 00:00:00,51829.71504005993,50579.73805021164,49993.58443534711,50175.77060007294,52181.010534484885,56520.58892089856,63327.295394810266,65896.04081959656,66088.39456780197,66202.73906253054,66068.0637076102,65692.68529707633,65726.98935018551,65609.65400524544,65120.845606051735,64819.53943083733,64855.131884501665,66494.11555125596,68587.70118183181,67657.03120136686,66605.74885799839,63161.720155408475,58045.7054194559,53676.51365896561,,68587.70118183181,65414.506631172175,53535.52707935636,61454.8467805669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-01 00:00:00,51303.18360429662,49876.17874432412,49097.34602265609,49242.33003409898,51172.29414896027,55389.0507655761,62160.39709546469,64994.80410664297,65606.93155163404,66240.17034492272,66484.32994418911,66367.26814767046,66598.31544565002,66581.78502785091,66165.27206763093,65866.55140431842,65800.06759811808,67298.19731417386,69129.57326257041,68008.8180177379,66818.75126237687,63244.521004097056,58066.167525094716,53547.68462447141,,69129.57326257041,65829.47025154241,52723.55812998103,61460.832877688605
2001-11-02 00:00:00,51104.404204345294,49573.77500913449,48727.30705458399,48819.527957085484,50652.70633278042,54712.987387486886,61493.17048608083,64587.198080403396,65422.231161049356,66185.26585114197,66455.83203616668,66302.13465583824,66367.95850122973,66172.27643132425,65486.900945809015,64837.56759461328,64473.4825191389,65535.18010671386,66769.97887467532,65031.048535665606,63562.4952547269,60444.934002883245,55957.95789063135,51619.12757504941,,66769.97887467532,64599.52765262571,52087.87575081835,60428.97701868991
2001-11-03 00:00:00,50810.83479139848,49159.15451128322,48288.90749514935,48024.92691316015,48748.8191028086,50142.141618089256,53655.85788639804,56517.734009964835,58628.71359498676,59652.021079313316,59422.589459853705,58423.21849128433,57222.25897760345,56044.579157463384,54981.43315663908,54464.75705065561,54762.84992875926,57345.08038953725,59748.15890413185,59134.979664807244,58228.01907039435,56130.74143047077,53015.27223323184,49787.67015521269,,59748.15890413185,57107.65041244356,49827.289059187475,54680.86329469154
2001-11-04 00:00:00,47672.898277871755,46339.014755309494,45646.414176727136,45481.025554453794,45996.224126937326,46759.97172009713,49240.541774197176,51340.2301260649,53188.50813241684,54012.465054928034,53952.352001798536,53827.240364470155,53723.49686815252,53207.13363147361,52731.9788407256,52794.63055241315,53636.798800195116,56813.518729593205,59700.35374567157,59758.08012632525,59404.11642200622,57307.37646679046,54017.71305579442,50972.8449319777,,59758.08012632525,54963.49955742623,47263.61691469644,52396.872009849634
2001-11-05 00:00:00,49758.427741617656,49063.024320070544,48962.19267750636,49512.97308454974,51620.11674082896,56063.11746080354,63369.40638500031,66975.71613771358,67661.27874286432,68049.80962101958,68132.23032667766,67717.44419837688,67421.6675165013,67128.35654194833,66390.09911974393,65956.72424391349,66338.97509150521,69095.72856076017,71519.39415666992,71030.0719059544,69879.59258475577,66854.00312616846,62137.71870674173,57838.190587484205,,71519.39415666992,67643.05066133218,53273.43112473267,62853.17748246567
2001-11-06 00:00:00,53719.819626206685,52555.3944353957,52120.53995275587,52365.11815691916,54284.03782250782,58590.32992137508,65644.55305423733,68724.76644115592,68734.67444002697,68531.89081938803,68194.84207959197,67557.64991536098,67214.03234282348,66909.68171076261,66215.80118081615,65849.04922310784,66168.14050677663,68941.45309775144,71324.6488512965,71001.30266608803,70046.06465962886,67151.28533706382,62363.06051476328,58074.437072907094,,71324.6488512965,67808.02148665016,55919.27875528809,63845.10724286278
