Retail Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancillary Service % - NP15,,,,,,,,,,,,,,,,,,,,,,,,,,Ancillary Service % - SP15,,,,,,,,,,,,,,,,,,,,,,,,,,,A/S Short - NP15,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,-45340.96611951282,-26178.822655889402,-43656.604211442354,-23873.31331631647,-46008.106631958006,-25108.005627535145,-38403.92715245275,-19389.706487843658,-38683.943944576175,-21955.89567502403,-39601.55328024283,-21266.82319887095,-39277.17769956933,-21928.02418295513,-38061.685454656195,-20328.734853253907,-34646.44450537303,-20296.20650733007,-34484.72530426911,-17853.310581876838,-29531.102480503727,-17769.548237408933,-44727.967564787476,-27338.299585289526,-472424.20434934384,-263286.69090959406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Line Loss Short - SP15,,,,,,,,,,,,,,,,,,,,,,,,,,
Wholesale Hedge**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMONTH,Data,,,,,,,,,,,,,,,,,,,,,,,,
,FMONTH,Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,January,,February,,March,,April,,May,,June,,July,,August,,September,,October,,November,,December,,Total pvMWH ON,Total pvMWH OFF
,January,,February,,March,,April,,May,,June,,July,,August,,September,,October,,November,,December,,Total pvMWH ON,Total pvMWH OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FYEAR,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,,
FYEAR,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9332.30797079737,-5661.270862679604,-9332.30797079737,-5661.270862679604
2001,,,,,,,,,,,,,,,,,,,,,,,525630.2383722037,285209.4691841106,525630.2383722037,285209.4691841106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,-9928.04934673887,-5316.580883826266,-9657.392060549584,-4907.5190595853355,-10174.311877834913,-5473.80909397597,-7995.46790380019,-3757.4260852611,-8348.982489537668,-4296.68147057759,-8183.769099041754,-4370.158175739525,-8669.41920511246,-4509.2717742694,-8898.358749402174,-4227.27532485485,-7778.438679134462,-4467.887326255831,-8181.49379640639,-3773.0490196183227,-7180.085448953031,-3950.733985351337,-6747.022512643633,-3985.4675481196923,-101742.79116915511,-53035.85974743523
2002,607839.6492017184,274240.00365454925,562905.6274610464,243318.42969548295,621157.42655001,275666.21464060363,409624.92600753903,197414.13895795803,412569.35416803614,215473.29508980538,393693.9226868549,211582.02938599317,502815.33233934385,221241.22748151934,512811.5477638832,205201.09158328825,450329.2888279687,219390.08161754828,454989.8226207798,204144.4275172363,401555.9057358823,196214.47292674467,395548.17272025597,205099.12880175127,5725840.976083319,2668984.541352481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,-7086.833803836388,-3767.3310962595724,-6925.7550047173645,-3506.660335147978,-7226.942673683453,-3849.2853680968283,-5779.369291233444,-2731.6807505136558,-5982.059013928849,-3203.0184216322336,-6068.750346497888,-3205.4872896086945,-6320.731100222304,-3309.5271569954457,-6085.984872045088,-3251.335215737145,-5840.096213163563,-3077.025592599635,-5531.074944768791,-2558.4509957777477,-4583.180732179011,-2789.401409323249,-4643.507802820043,-2471.494958116363,-72074.2857990962,-37720.69858980855
2003,416697.1935978578,185109.69141843365,384284.7925898454,163374.41654046922,409172.55038975674,182512.14657807586,333727.52541950863,154559.4641262771,341011.03035919415,167718.66113698692,328254.7741892932,162818.06927054888,341835.2443644057,165546.39641895035,337546.241159271,164750.1615584904,319337.9506653611,155788.47381725104,331857.62553465675,144427.18231907435,288974.8755304249,151187.4663529362,306237.9483116208,141228.03513504277,4138937.7521111965,1939020.164672537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,-4456.81890692315,-2419.9802138663317,-4449.307529253474,-2441.7123392044455,-4784.024809390892,-2255.2895153268723,-3775.7186730540025,-1715.69374603778,-3506.9898151215966,-1986.9979972794836,-3698.288991814924,-1698.6624900159882,-3303.5120681032713,-1734.6395964798267,-2980.845014545403,-1566.2761796724662,-2665.711367746995,-1375.1042479432997,-2394.1215455794077,-1215.4277817437076,-2113.979784883399,-1050.308752371756,-2113.8112005086355,-1004.3628069488371,-40243.12970692515,-20464.455666890794
2004,198317.74559307477,108739.34346865829,183862.82824777692,102889.21356013254,209094.37983172885,104659.80835530948,170542.2223804275,86699.31120927294,162319.66062301162,98011.72649689553,159947.77346807206,82922.102708504,158925.15178143609,90298.88052593336,156880.94925464236,88366.4774150766,151952.2991804583,87332.58851306242,145299.89807143225,78094.03022315334,138760.32303741487,74645.06549689855,142286.0675900178,75807.70729411622,1978189.2990594932,1078466.2552670133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,-1647.35033506033,-791.0034709673384,-1696.8363566029238,-702.3359346052945,-1813.8390815823063,-706.179923184376,-1812.506497861787,-705.701466696539,-1746.066410751629,-833.5876682893493,-1947.4978658619796,-776.4456463279477,-1859.5488470898065,-909.8303729410056,-1575.6280866492746,-683.2647518929028,-1459.8318625509228,-715.6518411135949,-1391.8826978581933,-701.6108158876021,-1251.941630041941,-642.1765924005917,-1230.057201719292,-626.995089412014,-19432.986873630387,-8794.783573718556
2005,123557.38876507981,71152.4552916595,120412.95634748072,59578.77865040613,134385.9599898686,63722.751175420846,126910.0620594162,61290.67087782148,122956.76230843709,68754.43842085729,129217.08495970682,60440.285898128845,120164.56195073397,66228.00329876551,118547.74935839712,56808.85004684184,108779.419028488,57722.88323136061,110602.49192107655,59716.26264767597,107809.87241383494,57973.00847487622,109497.16326237764,59669.717153016885,1432841.4723648976,743058.105166831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,-1129.5215801220013,-621.9191304770726,-709.195482182917,-282.21921851823475,-743.1882433225401,-268.4558693158903,-602.5495334307675,-222.36420149635273,-623.5054848736395,-213.58411241815074,-688.2948316100774,-213.169046717175,-644.969239653895,-240.95688226061515,-239.45935748639522,-102.76378092685306,-215.2604374328661,-106.43135285765372,-185.49979633813362,-80.55965735900119,-181.85835867226055,-77.02584409899085,-168.92881621630426,-72.81417150305444,-6132.231161341797,-2502.263267949044
2006,90223.59038416862,51196.518048213286,87425.4523988489,32029.90410193486,98095.5846500187,32696.384510320677,75805.15284957607,26520.198917080128,81989.63223850832,26530.134516074417,82974.97838552578,27244.492105922778,75959.73372233326,34188.431010992026,76998.2902102973,23621.447552102287,68661.96112534651,23891.879648622053,71289.39290492587,22048.972675156845,68970.25699269447,21432.0348209826,66278.75808404777,22903.485575873165,944672.7839462915,344303.88348327513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,-148.43727501697973,-55.18992465346426,-145.38226550584304,-56.68040001079238,-147.46447649016548,-52.982530996809714,-139.35830682469393,-60.976651707698494,-150.23081338113371,-68.02108849950115,-160.43699978127145,-68.98080386374232,-161.26010500988335,-82.29127636290936,-169.5060807845414,-73.05840536456675,-147.1704983936909,-78.9696914841062,-154.5103472740092,-63.11376279940383,-147.61423418471557,-63.5505666864121,-140.80654332249995,-61.346518457110534,-1812.1779459694276,-785.1616208865171
2007,93459.51203825971,57761.90268687275,85413.78397551991,50771.74763530219,104361.3116804477,54527.85527320164,82526.57270808377,55449.154139807695,86761.01648942205,56583.561285035656,85688.47492809907,52669.42541334851,83305.04122638691,59308.41830981479,88678.57738106675,53764.488945376695,77960.0479046675,57056.164721379806,87506.1706478968,52674.96162239828,82044.31511417829,53669.351124922716,80435.79281050275,57155.566543728855,1038140.6169045311,661392.5977011896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,-139.41827483964872,-51.836602920903864,-142.49900773061742,-54.605687870218134,-132.91453191730443,-52.77605981044124,-136.2392712037663,-53.911828585618316,-137.42211004457116,-62.578131476313985,-143.98625016669027,-67.53099311064264,-155.41247129430786,-71.92411521868334,-149.12939504938933,-71.2234067519984,-143.48894547215522,-68.98036184043286,-142.70305492454537,-58.07703327849091,-128.88612087606774,-61.7683935083877,-137.6655108498256,-53.28929067156915,-1689.7649443688892,-728.5019050437006
2008,39345.52091370935,7229.309915526782,38664.07111146596,6821.212154032109,37326.92723019392,7181.556368835724,53010.83008558471,6605.265969734294,52733.90517042188,6924.325223810034,51591.87878644758,7587.686321199389,54228.20820105144,7516.137960791844,51430.421323119925,5250.732335795276,51411.03856083789,4952.608311705115,53963.399238264035,4600.6275269482885,47703.16762240571,4708.104319009005,52731.01771697932,4696.851467074268,584140.3859604818,74074.41787446213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,-127.01053520381366,-47.53048326504431,-126.27886005350946,-49.030197040981605,-124.53235356076566,-48.57289094117791,-125.89136164563173,-49.584700777087335,-123.5353572333389,-61.88133703931647,-140.59561473504013,-59.74706147177537,-147.2324845961137,-67.53944600127225,-139.85322665149693,-66.79315800939257,-126.25237522893863,-59.37776433133794,-124.88035870782763,-50.60186174330381,-116.77010221843662,-54.931314679427594,-90.2255086117344,-36.524570713045094,-1513.0581384466475,-652.1147860131624
2009,43879.208648077765,20860.593456117153,41275.57410042612,18621.93458363772,43313.01132917102,20707.49731380111,44109.8791677298,19173.07535760879,41818.75348466342,21387.286634700125,44882.63836310116,19465.878362242038,46026.81116442018,20856.703029445765,42625.49203362537,20651.2575996947,42885.69893573219,19964.89683129181,44081.639096841,19100.81373159567,41235.851837401024,20481.48688765514,39337.7785158129,19385.356431902615,515472.33667700196,240656.78021969265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,-72.81972839973038,-32.068757194823654,-73.37787426425216,-28.228160869028997,-73.5891225509927,-26.395910712951935,-68.56783088614793,-26.093541374968822,-64.30224670035088,-31.227458035777357,-73.32455569303863,-29.82265884659325,-67.96992112450664,-30.15118209419815,-65.62731734868767,-28.620429208282403,-67.38811373896438,-30.358428904135103,-63.94737115779206,-27.336875932028153,-60.152679791149296,-24.736656946639716,-67.51797385357393,-25.48465441032546,-818.5847355091869,-340.52471452975294
2010,33663.44441924909,15961.253507818717,33486.15091799099,13789.763336178366,36919.288365602835,14690.63878180174,35768.776553542026,14250.531302833451,33957.03769818173,15791.23674076732,36567.52801141723,14560.132836188513,34032.20631859406,14181.25897950257,33410.01020013644,14350.178081022932,30534.826637377715,10722.994813923462,17075.523849210145,3665.7874853030407,17419.979992390436,3858.7024548942145,17884.523241902705,4482.861718164133,360719.29620559537,140305.34003839848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,-42.49910478978178,-18.251348334000504,-41.88959618949733,-16.369438891462654,-42.85328784816857,-15.800213314633748,-40.69221020116719,-16.558669593993137,-32.19070783336519,-15.55094380596992,-30.13533841274596,-12.71348560240068,-29.333413482666145,-14.92180556138621,0,0,0,0,0,0,0,0,0,0,-259.5936587573922,-110.16590510384685
2011,-3215.270661975248,1755.4745408974431,-2767.6756264144515,1468.3821584162283,-3922.87495737223,1558.5055393673742,-3324.708644188747,1515.6192075461372,-2794.966878934765,1305.1374383993948,-3185.152322719697,1159.4858322615805,-2043.6093887451125,1299.290324624712,-3571.8545878801688,96.49451962841815,328.4969639775489,101.2427152209414,260.7967045867498,85.6005070009582,283.4499954089664,100.47971881993776,284.65703047376746,102.60832219840876,-23668.71237378339,10548.320824381533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand Total,-24778.75889093069,-13121.69191176482,-23967.91403704998,-12045.360771743772,-25263.660458181497,-12749.547375675951,-20476.360880141598,-9339.991642044793,-20715.284449406143,-10773.128629053686,-21135.07989361541,-10502.717651304483,-21359.38885568921,-10971.053608184742,-20304.392099962446,-10070.610652418456,-18443.63849286256,-9979.786607330027,-18170.11391301509,-8528.227804139606,-15764.469091800014,-8714.633515366791,-24671.85104134291,-13999.050471031615,-255050.91210399754,-130795.80064005873
2012,264.7207156096848,107.72449758741587,312.31968958622065,98.97695849461954,273.3234389381328,80.48580784179038,270.1051154501418,89.19310697392721,279.9853073744022,90.51569419351227,325.4932450963896,94.73649209117661,310.78089174607953,103.01885056662996,336.84128513539605,90.44982371024544,286.80116736619357,99.36166116937197,260.898462931397,76.72530385291186,,,,,2921.269319234038,931.188196481601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,1644032.7036148298,794114.2704863342,1535275.8812135735,692762.7593744869,1690176.8884983642,758003.8443445798,1328971.3437026693,623566.623172914,1333602.170968316,678570.3186775257,1309959.3947008944,640544.3246264289,1415559.4625717064,680767.7661909068,1415694.2653816943,632951.6294610277,1302467.8289975817,637023.1758825347,1317187.6590526015,588635.3915593959,1194757.998272036,584270.1725777392,1736152.1176561953,875740.787626979,17223837.714630462,8186951.063980854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail Short - NP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FMONTH,Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,January,,February,,March,,April,,May,,June,,July,,August,,September,,October,,November,,December,,Total pvMWH ON,Total pvMWH OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYEAR,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,-268678.12376892456,-184887.47341120156,-268678.12376892456,-184887.47341120156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,-286264.6626317467,-176700.71526217347,-273762.90387348726,-160042.6761193257,-290559.6033088826,-177473.84315095723,-239440.67796728385,-132925.1993623731,-245186.8136085942,-146786.69516745553,-241277.37896763114,-146964.78514008105,-234493.71278357288,-141755.17872721975,-246218.73295039817,-134988.88679380625,-220017.25039007992,-146849.30774777217,-235800.34470923428,-128919.34948769202,-193532.42697888557,-123154.95246184352,-179607.86098441496,-123575.84552494173,-2886162.3691542116,-1740137.4349456418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,-196831.85978576617,-124327.12989477009,-191549.10176090593,-114734.5556874504,-195093.08468240986,-121435.88503432296,-168188.83302799225,-92496.90710370353,-169253.6270671129,-101852.18398087246,-171280.28149616456,-102197.7934299926,-175817.14266811765,-104185.21802787992,-168898.49123853943,-100559.24838542863,-156560.45645343713,-93931.51463750779,-157529.66125530127,-85759.98589083322,-127543.30823179903,-88574.11010694833,-125687.59227636748,-76861.81039215175,-2004233.4399439138,-1206916.3425718618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,-122733.74437900352,-75757.6684109552,-121728.16750623286,-76480.71322889738,-131130.4978967973,-70829.4718138178,-112977.24030345358,-61825.63280320634,-108009.47642505016,-71583.67970603713,-116343.00963180291,-62642.616866601085,-106446.2344345701,-62745.54834700682,-101908.87284686367,-59502.21178968414,-93992.70221636584,-55532.4569200093,-89593.74752400638,-52762.49532756639,-80805.42728167016,-49124.66422510895,-77085.72670966321,-46228.15780830377,-1262754.8471554795,-745015.3172471944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,-69225.3705452016,-45371.758657830986,-72329.56178338612,-41229.34900465589,-78325.03434198612,-41743.626454094854,-76749.35501113957,-41186.078411467905,-74918.80074370344,-47616.36987367379,-82305.35081331125,-43234.714479169175,-76994.88483704919,-49068.268816839976,-84158.09433912954,-43586.66450190492,-78019.62778094072,-45467.66088252229,-76466.42215764153,-45044.83524258629,-67181.50883244764,-40927.70177443694,-64979.21602565319,-39270.588512949456,-901653.2272115898,-523747.61661213246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,-61253.95327546969,-40023.53260108076,-42934.50352233055,-24721.074434162212,-45360.129640681596,-24474.394038713246,-34894.77120393826,-19153.437394335993,-36694.31192915863,-19558.324530269856,-39242.60860884037,-18826.212923132258,-36648.984862435944,-20992.90911696421,-22333.18677843845,-14243.99809523556,-20292.94967960725,-14496.40257990003,-20273.127887746978,-14437.942432084874,-18734.469713564467,-13644.125179515568,-17716.05877049076,-13857.367415619621,-396379.0558727029,-238429.72074101417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,-18304.277313901046,-12830.90219251259,-17863.057604484493,-12040.251760173882,-19227.95423700303,-12352.257954911727,-17940.274773045894,-12696.419997150144,-18852.061241990818,-13151.221040355274,-19562.191472653958,-12560.152295552238,-18868.908865888472,-14214.975549727447,-20406.54009749675,-12990.625321588272,-17808.763967844174,-13890.416686207298,-19786.17542553439,-12864.335286368674,-17602.324942921387,-12819.595571356773,-16645.035287908533,-13019.62093367525,-222867.56523067295,-155430.7745895796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,-17192.115423829255,-12051.300780829772,-17479.831082442048,-11617.718830548345,-17364.51942752506,-12204.38654244045,-17513.67848086111,-11298.638894371408,-17621.716506863595,-12327.45495414441,-17680.050090663677,-12437.473181966983,-18402.20405837371,-12675.299372699717,-18359.440486972802,-12831.128240863882,-17439.105221120968,-12373.551404131993,-18527.569317970236,-12046.030049860878,-15785.810852761102,-12622.660373430823,-16242.374665603204,-11600.168447837661,-209608.41561498673,-146085.81107312633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,-16032.556938691241,-11272.215879313384,-15702.623427095808,-10584.05249222136,-16319.999558512776,-11438.280286469912,-16406.923502810718,-10584.63555948065,-15867.609140548533,-12135.478188927673,-17242.363799022667,-11043.153688958955,-17309.302137959905,-11892.662144077818,-17217.4438900454,-12033.004529185255,-16359.257400578012,-11607.368027937577,-17356.97029001462,-11299.676029586251,-14844.197700764977,-11854.936542422245,-14995.174586939558,-10796.336468006513,-195654.42237298423,-136541.79983658763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,-14086.052826149871,-10956.934806659177,-14326.753840077083,-9753.9561701395,-15480.58572246513,-10032.743653162303,-14801.161512960798,-9629.430435697557,-14336.536430661106,-11046.9720238809,-15524.158808222739,-10021.384683567214,-14150.542462339194,-9891.10764609218,-14143.469039840336,-9972.20893743777,-12431.996753716265,-8836.473457763088,-1955.4889034104144,-1126.3962587818621,-1729.6422114244265,-984.8600947081943,-1804.88862108793,-967.0496110124021,-134771.2771323553,-93219.51777890217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,-1286.6267467300513,-752.0112062410352,-1412.9555367599635,-825.0485447961344,-1468.519846881343,-767.3865343592328,-1382.6417286684941,-770.6062022314214,-1159.8084363959895,-768.4582675994384,-889.2229768202856,-544.5862627933857,-781.7096037597222,-585.495328460428,,,,,,,,,,,-8381.48487601585,-5013.592346481076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Total,-803211.2198664892,-510044.1696923665,-769089.4599372022,-462029.3962723708,-810329.9286631448,-482752.2754632497,-700295.5575121546,-392566.986164018,-701900.7615300792,-436826.8377332165,-721346.6166651336,-420472.87295181496,-699913.6267140666,-428006.6630769682,-693644.2716677245,-400707.9765951347,-632922.1098636903,-402985.1523437516,-637289.50747086,-364261.04600536043,-537759.1167462387,-353707.60632977134,-783442.0516970532,-521064.4185256997,-8491144.228333838,-5175425.401153723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail Short - SP15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FMONTH,Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,January,,February,,March,,April,,May,,June,,July,,August,,September,,October,,November,,December,,Total pvMWH ON,Total pvMWH OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYEAR,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,pvMWH ON,pvMWH OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,-246235.03880731846,-168993.16007998816,-246235.03880731846,-168993.16007998816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,-261953.80862107835,-158703.9069798885,-254812.45542347187,-146493.10625627867,-268451.5007344304,-163397.28638734238,-210962.21382058546,-112161.97269436119,-220289.77544954268,-128259.14837545042,-215930.58308817292,-130452.48285789626,-228744.57005573768,-134605.12759013133,-234785.1912771022,-126187.3231299955,-205235.84905367973,-133369.77093300986,-215870.5487178467,-112628.32894383052,-189448.16488002718,-117932.3577716817,-178021.70218057078,-118969.18054088633,-2684506.3633022457,-1583159.9924607526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,-186987.69930966722,-112457.64466446484,-182737.59906905974,-104676.42791486501,-190684.50326341562,-114904.04083871128,-152489.95491381118,-81542.70897055688,-157837.96870524666,-95612.49019797712,-160125.33895772792,-95686.18774951326,-166773.90765758057,-98791.85543269987,-160580.07577955376,-97054.78255931775,-154092.24836843173,-91851.51022685476,-145938.65289627417,-76371.67151575365,-120928.25150868102,-83265.71371114175,-122519.99479736261,-73775.9688989959,-1901696.1952268125,-1125991.002680852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,-117594.1664095818,-72238.21533929349,-117395.97702515761,-72886.93549864016,-126227.56753010268,-67322.07508438424,-99623.18398559373,-51214.738687694924,-92532.71280004212,-59313.37305311891,-97580.18448060485,-50706.342985551884,-87163.90681011269,-51780.286462084376,-78650.26423602646,-46754.51282604376,-70335.39228883892,-41047.88799830745,-63169.43392030099,-36281.42632070769,-55777.83073570973,-31352.50007079869,-55773.38259917244,-29980.979311905583,-1061824.002821244,-610879.2736385312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
