Business Unit,Counterparty,Pipe,Zone,Trade Date,Meter,BeginFlow,EndFlow,Volume,Price,$
ENA - IM WC CAL,"Enron Energy Services, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.525,15250
ENA - IM WC CAL,"Enserco Energy, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.445,21675
ENA - IM WC CAL,PanCanadian Energy Services Inc.,PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.445,14450
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,25000,1.45,36250
ENA - IM WC CAL,"Enserco Energy, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.455,7275
ENA - IM WC CAL,Sempra Energy Trading Corp.,PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,15000,1.455,21825
ENA - IM WC CAL,"Enserco Energy, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.475,7375
ENA - IM WC CAL,"TransCanada Energy Marketing USA, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,9221,1.515,13969.814999999999
ENA - IM WC CAL,BP Energy Company,PGEN,Malin,2001-09-26 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.5475,7737.500000000001
ENA - IM WT CAL,"Avista Energy, Inc.",PGEN,Malin,2001-09-25 00:00:00,MALI,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.47,14700
,,,WACOG,1.4812011010173711,,,,154221,,228432.315
,,,,,,,,,,
ENA - IM WC CAL,Cook Inlet Energy Supply L.L.C.,SCAL,Blythe,2001-09-25 00:00:00,DSCALEHR,2001-10-01 00:00:00,2001-11-01 00:00:00,3000,1.73,5190
ENA - IM WC CAL,Southern California Gas Company,SCAL,Blythe,2001-09-25 00:00:00,DSCALEHR,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.7125,34250
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",SCAL,Blythe Southern Border,2001-09-24 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.705,8525
ENA - IM WC CAL,Cook Inlet Energy Supply L.L.C.,SCAL,Blythe Southern Border,2001-09-24 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.77,8850
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-24 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.74,8700
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.71,17100
ENA - IM WC CAL,"Reliant Energy Services, Inc.",SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7275,8637.5
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.735,17350
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.74,8700
ENA - IM WC CAL,"El Paso Merchant Energy, L.P.",SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.74,34800
ENA - IM WC CAL,"Reliant Energy Services, Inc.",SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.71,8550
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.7125,17125
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.715,34300
ENA - IM WC CAL,"El Paso Merchant Energy, L.P.",SCAL,Blythe Southern Border,2001-09-26 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.77,8850
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7325,8662.5
ENA - IM WC CAL,"El Paso Merchant Energy, L.P.",SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.72,34400
ENA - IM WC CAL,Aquila Energy Marketing Corporation,SCAL,Blythe Southern Border,2001-09-25 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.735,17350
ENA - IM WC CAL,"Coral Energy Resources, L.P.",SCAL,Blythe Southern Border,2001-09-26 00:00:00,DSCALEHRSB,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.765,8825
ENA - IM WC CAL,"Enserco Energy, Inc.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.74,8700
ENA - IM WC CAL,"Enserco Energy, Inc.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.735,8675
ENA - IM WC CAL,PG&E Energy Trading-Gas Corporation,SCAL,El Paso,2001-09-24 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.7938,17938
ENA - IM WC CAL,"Coral Energy Resources, L.P.",SCAL,El Paso,2001-09-24 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.72,17200
ENA - IM WC CAL,"Coral Energy Resources, L.P.",SCAL,El Paso,2001-09-24 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.675,16750
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",SCAL,El Paso,2001-09-25 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,10000,1.7525,17525
ENA - IM WC CAL,Williams Energy Marketing & Trading Company,SCAL,El Paso,2001-09-25 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.73,34600
ENA - IM WC CAL,"Calpine Energy Services, L.P.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7625,8812.5
ENA - IM WC CAL,Dynegy Marketing and Trade,SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7725,8862.5
ENA - IM WC CAL,Engage Energy Canada L.P.,SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7675,8837.5
ENA - IM WC CAL,Engage Energy Canada L.P.,SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.755,8775
ENA - IM WC CAL,"Enserco Energy, Inc.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.755,8775
ENA - IM WC CAL,"Enserco Energy, Inc.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.74,8700
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7625,8812.5
ENA - IM WC CAL,"Duke Energy Trading and Marketing, L.L.C.",SCAL,El Paso,2001-09-26 00:00:00,3200322,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.7675,8837.5
ENA - IM WC CAL,Southern California Gas Company,SCAL,TW,2001-09-25 00:00:00,10487,2001-10-01 00:00:00,2001-11-01 00:00:00,20000,1.73,34600
,,,WACOG,1.7334412751677852,,,,298000,,516565.5
,,,,,,,,,,
ENA - IM Denver,"ONEOK Energy Marketing and Trading Company, L.P.",TRBZ,Dull Knife,2001-09-25 00:00:00,5001,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.105,5525
ENA - IM Denver,Kerr-McGee Energy Services Corporation,TRBZ,Dull Knife,2001-09-24 00:00:00,5001,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.155,5775
ENA - IM Denver,"Duke Energy Trading and Marketing, L.L.C.",TRBZ,Dull Knife,2001-09-25 00:00:00,5001,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.11,5550.000000000001
ENA - IM Denver,BP Energy Company,TRBZ,Dull Knife,2001-09-25 00:00:00,5001,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.14,5699.999999999999
ENA - IM Denver,"National Fuel Marketing Company, LLC",TRBZ,Dull Knife,2001-09-25 00:00:00,5001,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.11,5550.000000000001
,,,WACOG,1.124,,,,25000,,28100
,,,,,,,,,,
ENA - IM Denver,"ONEOK Energy Marketing and Trading Company, L.P.",WIC,WIC,2001-09-24 00:00:00,,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.1,5500
ENA - IM Denver,"e prime, inc.",WIC,WIC,2001-09-25 00:00:00,,2001-10-01 00:00:00,2001-11-01 00:00:00,3500,1.035,3622.4999999999995
ENA - IM Denver,"ONEOK Energy Marketing and Trading Company, L.P.",WIC,WIC,2001-09-25 00:00:00,,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.05,5250
ENA - IM Denver,"ONEOK Energy Marketing and Trading Company, L.P.",WIC,WIC,2001-09-25 00:00:00,,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.055,5275
ENA - IM Denver,"e prime, inc.",WIC,WIC,2001-09-25 00:00:00,,2001-10-01 00:00:00,2001-11-01 00:00:00,5000,1.07,5350
,,,WACOG,1.0637234042553192,,,,23500,,24997.5
