ENRON DEAL #,EOL #,DEAL DATE,FLOW START,FLOW END,VOLUME,DELIVERY POINT,DEAL TYPE,ENRON'S BUY/SALE,FIRMNESS
441274.1,513562,2000-10-23 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,NEPOOL PTF,FORWARD,S,Firm
441325.1,513882,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,CINERGY (Into) System,FORWARD,S,Firm
441326.1,513883,2000-10-23 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,CINERGY (Into) System,FORWARD,S,Firm
441328.1,513886,2000-10-23 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,CINERGY (Into) System,FORWARD,S,Firm
441329.1,513887,2000-10-23 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,CINERGY (Into) System,FORWARD,S,Firm
441331.1,513890,2000-10-23 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,CINERGY (Into) System,FORWARD,S,Firm
441332.1,513891,2000-10-23 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,CINERGY (Into) System,FORWARD,S,Firm
441334.1,513917,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
441413.1,514134,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
441421.1,514171,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
441422.1,514174,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
441445.1,,2000-10-23 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,204800,Entergy (Into) System Border,FORWARD,B,Firm
441468.1,514244,2000-10-23 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,B,Firm
441472.1,,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
441511.1,,2000-10-23 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
441787.1,515028,2000-10-24 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
441788.1,515032,2000-10-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
441798.1,515199,2000-10-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
441800.1,515222,2000-10-24 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
441801.1,515259,2000-10-24 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
441803.1,515296,2000-10-24 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
441804.1,515299,2000-10-24 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,Entergy (Into) System Border,FORWARD,B,Firm
441805.1,515319,2000-10-24 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,B,Firm
441942.1,,2000-10-24 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,S,Firm
441962.1,,2000-10-24 00:00:00,2001-10-01 00:00:00,2001-10-31 00:00:00,36800,ERCOT System,FORWARD,B,Unplanned B
441978.1,517070,2000-10-24 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
441989.1,517103,2000-10-24 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
442010.1,,2000-10-24 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
442016.1,517157,2000-10-24 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,S,CAISO Energy
442047.1,517335,2000-10-24 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
442054.1,517409,2000-10-24 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
442118.1,,2000-10-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
442119.1,,2000-10-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
442146.1,517690,2000-10-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
442151.1,517725,2000-10-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
442171.1,,2000-10-24 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
442183.1,517841,2000-10-24 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,MID COLUMBIA,FORWARD,B,Firm
442197.1,517904,2000-10-24 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
442322.1,518036,2000-10-24 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
442346.1,,2000-10-24 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,100800,PJM-Western Hub,FORWARD,S,Firm
442348.1,,2000-10-24 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,70400,PJM-Western Hub,FORWARD,S,Firm
442561.1,518411,2000-10-25 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
442563.1,518413,2000-10-25 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
442566.1,518427,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
442568.1,518434,2000-10-25 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,B,Firm
442576.1,518467,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
442577.1,518474,2000-10-25 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
442592.1,518548,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
442594.1,518553,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
442595.1,518557,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
442601.1,518587,2000-10-25 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,B,Firm
442617.1,518770,2000-10-25 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
442685.1,,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,Entergy (Into) System Border,FORWARD,S,Firm
442692.1,519418,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
442709.1,519788,2000-10-25 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,B,Firm
442722.1,,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,134400,Entergy (Into) System Border,FORWARD,S,Firm
442742.1,520252,2000-10-25 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
442778.1,520610,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
442803.1,520675,2000-10-25 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,S,CAISO Energy
442809.1,,2000-10-25 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,68800,Entergy (Into) System Border,FORWARD,B,Firm
442857.1,,2000-10-25 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
442866.1,,2000-10-25 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,S,Firm
443021.1,521083,2000-10-25 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,MID COLUMBIA,FORWARD,B,Firm
443037.1,,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-01-31 00:00:00,20800,MID COLUMBIA,FORWARD,B,Firm
443149.1,521456,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
443160.1,521473,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
443167.1,521517,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,NEPOOL PTF,FORWARD,S,Firm
443212.1,,2000-10-25 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,122800,PALO VERDE,FORWARD,B,Firm
443243.1,,2000-10-25 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,ERCOT System,FORWARD,B,Unplanned B
443560.1,522577,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
443620.1,523087,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
443621.1,523090,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
443729.1,523568,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
443820.1,523751,2000-10-26 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,CINERGY (Into) System,FORWARD,B,Firm
443862.1,523864,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
443893.1,,2000-10-26 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
443895.1,,2000-10-26 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
443905.1,523909,2000-10-26 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,B,Firm
444018.1,524271,2000-10-26 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,B,Firm
444048.1,524412,2000-10-26 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
444050.1,524417,2000-10-26 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,NEPOOL PTF,FORWARD,S,Firm
444058.1,524444,2000-10-26 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
444141.1,,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
444173.1,,2000-10-26 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,S,Firm
444244.1,524716,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
444320.1,,2000-10-26 00:00:00,2001-01-01 00:00:00,2001-01-31 00:00:00,10400,MID COLUMBIA,FORWARD,B,Firm
444322.1,,2000-10-26 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
444510.1,525039,2000-10-27 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,PJM-Western Hub,FORWARD,B,Firm
444583.1,525173,2000-10-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,B,CAISO Energy
444633.1,525492,2000-10-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
444662.1,525751,2000-10-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,B,CAISO Energy
444695.1,526373,2000-10-27 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,B,Firm
444728.1,,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,168000,TVA  (Into) System Border,FORWARD,S,Firm
444794.1,527522,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
444800.1,527541,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
444801.1,527556,2000-10-27 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,NEPOOL PTF,FORWARD,S,Firm
444803.1,527601,2000-10-27 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
444919.1,528033,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
444941.1,,2000-10-27 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,84000,Entergy (Into) System Border,FORWARD,S,Firm
444942.1,,2000-10-27 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
444955.1,528174,2000-10-27 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,S,Firm
445033.1,,2000-10-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
445083.1,528641,2000-10-27 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,PJM-Western Hub,FORWARD,S,Firm
445087.1,528684,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
445089.1,528696,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
445095.1,528739,2000-10-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
445107.1,528803,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
445108.1,528808,2000-10-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
445112.1,528826,2000-10-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
445188.1,,2000-10-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,8600,MID COLUMBIA,FORWARD,B,Firm
445622.1,529530,2000-10-30 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
445637.1,529551,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,NEPOOL PTF,FORWARD,S,Firm
445709.1,529677,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
445718.1,529719,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
445719.1,529720,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
445750.1,529764,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,S,CAISO Energy
445782.1,529891,2000-10-30 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,204000,Entergy (Into) System Border,FORWARD,B,Firm
445785.1,529904,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
445805.1,530025,2000-10-30 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,Entergy (Into) System Border,FORWARD,B,Firm
445808.1,530030,2000-10-30 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
445811.1,530078,2000-10-30 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,B,Firm
445813.1,530107,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
445814.1,530111,2000-10-30 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,204000,Entergy (Into) System Border,FORWARD,B,Firm
445815.1,530113,2000-10-30 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
445864.1,530875,2000-10-30 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,NEPOOL PTF,FORWARD,B,Firm
445872.1,531144,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
445882.1,531353,2000-10-30 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,NEPOOL PTF,FORWARD,B,Firm
446088.1,532562,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
446089.1,532563,2000-10-30 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
446090.1,532565,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-01-31 00:00:00,10400,PALO VERDE,FORWARD,S,Firm
446092.1,532567,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,S,Firm
446140.1,532741,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
446162.1,532871,2000-10-30 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
446173.1,532916,2000-10-30 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,Entergy (Into) System Border,FORWARD,B,Firm
446195.1,533101,2000-10-30 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
446200.1,533120,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
446202.1,533150,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
446214.1,533312,2000-10-30 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,B,Firm
446218.1,533385,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
446226.1,533446,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
446241.1,,2000-10-30 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,PJM-Western Hub,FORWARD,B,Firm
446270.1,533626,2000-10-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,PJM-Western Hub,FORWARD,S,Firm
446350.1,533693,2000-10-30 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,122800,PALO VERDE,FORWARD,B,Firm
446359.1,533703,2000-10-30 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,122800,PALO VERDE,FORWARD,B,Firm
446465.1,,2000-10-30 00:00:00,2004-01-01 00:00:00,2004-12-31 00:00:00,123200,PALO VERDE,FORWARD,S,Firm
446683.1,534036,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
446690.1,534043,2000-10-31 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,NEPOOL PTF,FORWARD,S,Firm
446692.1,534046,2000-10-31 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
446693.1,534047,2000-10-31 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,PJM-Western Hub,FORWARD,S,Firm
446694.1,534048,2000-10-31 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
446695.1,534050,2000-10-31 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,NEPOOL PTF,FORWARD,B,Firm
446696.1,534051,2000-10-31 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,NEPOOL PTF,FORWARD,B,Firm
446732.1,534101,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
446887.1,534652,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
446893.1,534713,2000-10-31 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,MID COLUMBIA,FORWARD,S,Firm
446894.1,534720,2000-10-31 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,COB N/S,FORWARD,S,Firm
447022.1,535565,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,SP-15,FORWARD,S,CAISO Energy
447023.1,535569,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,SP-15,FORWARD,S,CAISO Energy
447024.1,535573,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
447027.1,535583,2000-10-31 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,NEPOOL PTF,FORWARD,B,Firm
447029.1,535587,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,S,Firm
447088.1,536426,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
447089.1,536428,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,B,Firm
447090.1,536471,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,B,CAISO Energy
447186.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,B,Firm
447206.1,537193,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
447207.1,537197,2000-10-31 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
447225.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,B,Firm
447227.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,B,Firm
447239.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,B,Firm
447243.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
447245.1,,2000-10-31 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,PJM-Western Hub,FORWARD,S,Firm
447253.1,,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
447265.1,537242,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
447277.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
447288.1,537271,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
447344.1,537302,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
447346.1,537303,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,COMED (into) System Border,FORWARD,S,Firm
447399.1,537428,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
447478.1,,2000-10-31 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,122800,PALO VERDE,FORWARD,B,Firm
447487.1,,2000-10-31 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
447504.1,537762,2000-10-31 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
447512.1,537767,2000-10-31 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,SP-15,FORWARD,S,CAISO Energy
447519.1,537778,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
447554.1,,2000-10-31 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,ERCOT System,FORWARD,B,Unplanned B
447570.1,,2000-10-31 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
447808.1,538307,2000-11-01 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
447817.1,538319,2000-11-01 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
447885.1,538392,2000-11-01 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
447946.1,538467,2000-11-01 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
447951.1,538472,2000-11-01 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
447952.1,538473,2000-11-01 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
447955.1,538475,2000-11-01 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
