RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
1497,unique,Hours,Senior Specialist,R413-1497-SNRSP,AOA1497.15,Preventative OA,3,Activity,Resource,2000 May
1497,unique,Hours,Senior Specialist,R413-1497-SNRSP,ALOXXXX.22-TS,Interface w/gas control,25,Activity,Resource,2000 May
1497,unique,Hours,Senior Specialist,R413-1497-SNRSP,ABD1497.06,Customer Service,15,Activity,Resource,2000 May
1497,unique,Hours,Senior Specialist,R413-1497-SNRSP,AOA1497.13,Logistics OA,2,Activity,Resource,2000 May
1497,unique,Hours,Senior Specialist,R413-1497-SNRSP,ALOXXXX.11-TS,Monitor Sitara Bridge & feedback,20,Activity,Resource,2000 May
1497,unique,Hours,Senior Specialist,R413-1497-SNRSP,ATS1497.01,System Downtime,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,AOA1497.07,OA-Liquidaton Calc,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.01-TS,Bid Week Preparation,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.02-TS,Daily Trader/Originator Support,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.03-TS,Prepare Noms/Pathing,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.04-TS,Noms,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.09-TS,Renom Activity,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.16-TS,End of Month Cleanup,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.12-TS,Manage Imbalances,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.10-TS,Perform Pipeline Balancing,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ARMCBXX.04-TG,Calc Books - M,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,AGDFAXX.01-TX-LO,Set Up New Facilities,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,AOA1497.14,Reactive OA,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,AOA1497.15,Preventative OA,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ASTSTXX.01-TG,Preparing Invoices-3rd Party,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.05-TS,Noms to EBB,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.07-TS,Intraday Nom,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.08-TS,Intraday Nom to EBB,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.14-TS,Notification-New Pipe,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.15-TS,Notification-New facility,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.17-TS,Update Confirmed Volumes,0,Activity,Resource,2000 May
1497,unique,Hours,Specialist,R413-1497-SP,ALOXXXX.13-TS,Manage Deal Penalties,0,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,ALOXXXX.01-TS,Bid Week Preparation,25,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,ALOXXXX.02-TS,Daily Trader/Originator Support,158,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,APE1497.01,Dvlp Employee Careers,5,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,APE1497.02,Provide Mentoring,16,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,APE1497.03,Performance Feedback,10,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,ALOXXXX.22-TS,Interface w/gas control,25,Activity,Resource,2000 May
1497,unique,Hours,Manager,R413-1497-MGR,ATS1497.01,System Downtime,0,Activity,Resource,2000 May
2632,unique,Hours,Director,R413-2632-DIR,R413-2632-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Senior Admin Assistant,R413-2632-SNRAA,R413-2632-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-1160-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-1638-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-1497-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-2675-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-0688-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R012-2933-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-2939-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R413-2940-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R012-2664-ADM,Management,1,Resource,Resource,2000 May
2632,unique,Hours,Management,R413-2632-ADM,R012-2663-ADM,Management,1,Resource,Resource,2000 May
2675,unique,Hours,Third Party Contractor,R413-2675-TPC,ARCXXXX.01,Cord Prod of Docs/Reg&Audit,152,Activity,Resource,2000 May
2675,unique,Hours,Third Party Contractor,R413-2675-TPC,ARCXXXX.03,P-4 Project,0,Activity,Resource,2000 May
2675,unique,Hours,Third Party Contractor,R413-2675-TPC,ARCXXXX.05,Regulatory Reporting,0,Activity,Resource,2000 May
2675,unique,Hours,Third Party Contractor,R413-2675-TPC,ABD2675.06,Customer Service,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Specialist,R413-2675-SNRSP,ARCXXXX.01,Cord Prod of Docs/Reg&Audit,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Specialist,R413-2675-SNRSP,ARCXXXX.03,P-4 Project,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Specialist,R413-2675-SNRSP,ARCXXXX.05,Regulatory Reporting,167,Activity,Resource,2000 May
2675,unique,Hours,Senior Specialist,R413-2675-SNRSP,ABD2675.06,Customer Service,24,Activity,Resource,2000 May
2675,unique,Hours,Specialist,R413-2675-SP,ARCXXXX.01,Cord Prod of Docs/Reg&Audit,20,Activity,Resource,2000 May
2675,unique,Hours,Specialist,R413-2675-SP,ARCXXXX.03,P-4 Project,0,Activity,Resource,2000 May
2675,unique,Hours,Specialist,R413-2675-SP,ARCXXXX.05,Regulatory Reporting,292,Activity,Resource,2000 May
2675,unique,Hours,Specialist,R413-2675-SP,ABD2675.06,Customer Service,10,Activity,Resource,2000 May
2675,unique,Hours,Specialist,R413-2675-SP,ATR2675.01,Participate in Training,8,Activity,Resource,2000 May
2675,unique,Hours,Director,R413-2675-DIR,R413-2675-ADM,Management,1,Resource,Resource,2000 May
2675,unique,Hours,Director,R413-2675-DIR,R413-2940-ADM,Management,1,Resource,Resource,2000 May
2675,unique,Hours,Director,R413-2675-DIR,R413-2939-ADM,Management,1,Resource,Resource,2000 May
2675,unique,Hours,Manager,R413-2675-MGR,ABD2675.06,Customer Service,0,Activity,Resource,2000 May
2675,unique,Hours,Manager,R413-2675-MGR,ARCXXXX.05,Regulatory Reporting,0,Activity,Resource,2000 May
2675,unique,Hours,Manager,R413-2675-MGR,ARCXXXX.03,P-4 Project,0,Activity,Resource,2000 May
2675,unique,Hours,Manager,R413-2675-MGR,ARCXXXX.01,Cord Prod of Docs/Reg&Audit,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Clerk,R413-2675-SNRCK,ARCXXXX.01,Cord Prod of Docs/Reg&Audit,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Clerk,R413-2675-SNRCK,ARCXXXX.03,P-4 Project,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Clerk,R413-2675-SNRCK,ARCXXXX.05,Regulatory Reporting,0,Activity,Resource,2000 May
2675,unique,Hours,Senior Clerk,R413-2675-SNRCK,ABD2675.06,Customer Service,0,Activity,Resource,2000 May
2675,unique,Hours,Analyst,R413-2675-ANA,ARCXXXX.01,Cord Prod of Docs/Reg&Audit,0,Activity,Resource,2000 May
2675,unique,Hours,Analyst,R413-2675-ANA,ARCXXXX.03,P-4 Project,0,Activity,Resource,2000 May
2675,unique,Hours,Analyst,R413-2675-ANA,ARCXXXX.05,Regulatory Reporting,0,Activity,Resource,2000 May
2675,unique,Hours,Analyst,R413-2675-ANA,ABD2675.06,Customer Service,0,Activity,Resource,2000 May
2675,unique,Hours,Analyst,R413-2675-ANA,ABP2675.02,Commercial Related Projects,176,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,AGDGCXX.01-TX-GD,Bus planning and budgeting activities,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,AGDGCXX.02-TX-GD,Commercial Related Projects,8,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,AGDGCXX.03-TX-GD,Conduct Contract Research/Report,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,AGDGCXX.04-TX-GD,EOL Global Database Support,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,AGDGCXX.06-TX-GD,Perf Termin/Expirations,120,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,AEOLXXX.01,Performance Feedback,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,ABP2939.02,Process Contract Assignments,32,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,ABP2939.06,SetUp New Contracts-Compl,10,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,ABP2939.01,SetUp New Contracts-Stand,30,Activity,Resource,2000 May
2939,unique,Hours,Senior Specialist,R413-2939-SNRSP,APE2939.03,Performance Feedback,0,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,AGDGCXX.01-TX-GD,Bus planning and budgeting activities,44,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,AGDGCXX.02-TX-GD,Commercial Related Projects,70,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,AGDGCXX.03-TX-GD,Conduct Contract Research/Report,30,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,AGDGCXX.04-TX-GD,EOL Global Database Support,8,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,AGDGCXX.06-TX-GD,Perf Termin/Expirations,180,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,AEOLXXX.01,Performance Feedback,8,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,ABP2939.06,SetUp New Contracts-Compl,20,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,ABP2939.02,Process Contract Assignments,20,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,ABP2939.01,SetUp New Contracts-Stand,20,Activity,Resource,2000 May
2939,unique,Hours,Specialist,R413-2939-SP,APE2939.03,Performance Feedback,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,AGDGCXX.01-TX-GD,Bus planning and budgeting activities,8,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,AGDGCXX.02-TX-GD,Commercial Related Projects,56,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,AGDGCXX.03-TX-GD,Conduct Contract Research/Report,52,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,AGDGCXX.04-TX-GD,EOL Global Database Support,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,AGDGCXX.06-TX-GD,Perf Termin/Expirations,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,AEOLXXX.01,Performance Feedback,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,ABP2939.02,Process Contract Assignments,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,ABP2939.06,SetUp New Contracts-Compl,0,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,ABP2939.01,SetUp New Contracts-Stand,60,Activity,Resource,2000 May
2939,unique,Hours,Senior Clerk,R413-2939-SNRCK,APE2939.03,Performance Feedback,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,AGDFAXX.02-TX-GD,Update Facility Data,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,AGDFAXX.01-TX-GD,Set Up New Facilities,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,AGDFAXX.03-TX-GD,Research Facility Issues,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,AGDFAXX.04-TX-GD,Set Up New Pipes,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,AGDFAXX.05-TX-GD,Update Pipe Names,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,ABP2940.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,ABP2940.02,Commercial Related Projects,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,APE2940.03,Performance Feedback,0,Activity,Resource,2000 May
2940,unique,Hours,Senior Specialist,R413-2940-SNRSP,ABP2940.01,Bus planning and budgeting activities,0,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,AGDFAXX.02-TX-GD,Update Facility Data,80,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,AGDFAXX.01-TX-GD,Set Up New Facilities,20,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,AGDFAXX.03-TX-GD,Research Facility Issues,40,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,AGDFAXX.04-TX-GD,Set Up New Pipes,0,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,AGDFAXX.05-TX-GD,Update Pipe Names,0,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,ABP2940.06,Special Projects-Administrative,32,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,ABP2940.02,Commercial Related Projects,0,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,APE2940.03,Performance Feedback,0,Activity,Resource,2000 May
2940,unique,Hours,Specialist,R413-2940-SP,ABP2940.01,Bus planning and budgeting activities,16,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ALOTRXX.01-TT,Maintain Transport Tariffs & Rates,140,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ALOTRXX.04-TT,Wellhead Support,160,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ARMCBXX.04-TT,Calc Books - M,10,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,AOA2933.06,Operational  Process Improvement,24,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,AOA2933.13,Logistics OA,8,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ATR2933.04,Design & Development,4,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ATR2933.01,Participate in Training,0,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ABP2933.06,Special Projects-Administrative,4,Activity,Resource,2000 May
2933,unique,Hours,Senior Specialist,R012-2933-SNRSP,ATS2933.01,System Downtime,2,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,AOA2933.06,Operational  Process Improvement,28,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,AOA2933.13,Logistics OA,12,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,ABP2933.01,Bus plan/budg activities,8,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,ABP2933.02,Commercial Related Projects,88,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,ATR2933.01,Participate in Training,0,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,ABP2933.06,Special Projects-Administrative,40,Activity,Resource,2000 May
2933,unique,Hours,Manager,R012-2933-MGR,ATS2933.01,System Downtime,0,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.23-TG,Resolve Strangers gas,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.21-TG,Confirm Interconect Vol,32,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.22-TG,Interface w/gas control,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,AVMXXXX.01-TG,Allocate Quantities,0,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,AVMXXXX.02-TG,Allocate Jt Venture Quantities,0.4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,AVMXXXX.07-TG,Compliance Monitoring,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.01-TG,Bid Week Preparation,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.02-TG,Daily Trader/Originator Support,8,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.11-TG,Monitor Sitara Bridge & feedback,8,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.12-TG,Manage Imbalances,16,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.04-TG,Noms,32,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.03-TG,Prepare Noms/Pathing,26,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.05-TG,Noms to EBB,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.07-TG,Intraday Nom,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.18-TG,Recve non EDI Noms,8,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.09-TG,Renom Activity,8,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.10-TG,Perform Pipeline Balancing,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.14-TG,Notification-New Pipe,1,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.15-TG,Notification-New facility,1,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.16-TG,End of Month Cleanup,8,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,AOA1497.13,Logistics OA,2,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ABP2664.02,Commercial Related Projects,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,APE2664.03,Performance Feedback,1,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ATR2664.01,Participate in Training,4,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ALOXXXX.25-TG,Allocate Volumes,8,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ABP2664.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2664,unique,Hours,Senior Specialist,R012-2664-SNRSP,ATS2664.01,System Downtime,0,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,AVMXXXX.01-TG,Allocate Quantities,0,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,AVMXXXX.02-TG,Allocate Jt Venture Quantities,0.4,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,AVMXXXX.07-TG,Compliance Monitoring,4,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.22-TG,Interface w/gas control,6,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.21-TG,Confirm Interconect Vol,32,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.23-TG,Resolve Strangers gas,6,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.01-TG,Bid Week Preparation,4,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.02-TG,Daily Trader/Originator Support,8,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.11-TG,Monitor Sitara Bridge & feedback,10,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.12-TG,Manage Imbalances,12,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.03-TG,Prepare Noms/Pathing,24,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.04-TG,Noms,32,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.07-TG,Intraday Nom,2,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.18-TG,Recve non EDI Noms,8,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.09-TG,Renom Activity,8,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.10-TG,Perform Pipeline Balancing,4,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.15-TG,Notification-New facility,1,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.16-TG,End of Month Cleanup,10,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,AOA1497.13,Logistics OA,2,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ABP2664.02,Commercial Related Projects,4,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,APE2664.03,Performance Feedback,4,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ATR2664.01,Participate in Training,6,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ALOXXXX.25-TG,Allocate Volumes,8,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ABP2664.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2664,unique,Hours,Specialist,R012-2664-SP,ATS2664.01,System Downtime,0,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.23-TG,Resolve Strangers gas,5,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.21-TG,Confirm Interconect Vol,8,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.22-TG,Interface w/gas control,20,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,AVMXXXX.07-TG,Compliance Monitoring,3,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.02-TG,Daily Trader/Originator Support,40,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.11-TG,Monitor Sitara Bridge & feedback,8,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.12-TG,Manage Imbalances,30,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.10-TG,Perform Pipeline Balancing,9,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.15-TG,Notification-New facility,1,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ALOXXXX.16-TG,End of Month Cleanup,10,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ABD2664.06,Customer Service,20,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,AOA1497.13,Logistics OA,1,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ABP2664.01,Bus plan/budg activities,4,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ABP2664.02,Commercial Related Projects,10,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,APE2664.02,Provide Mentoring,5,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,APE2664.03,Performance Feedback,6,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ATR2664.01,Participate in Training,5,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,AHR2664.01,External Recruiting,1,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,AHR2664.05,Orient New Employees,4,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,APE2664.01,Dvlp Employee Careers,8,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ABP2664.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2664,unique,Hours,Manager,R012-2664-MGR,ATS2664.01,System Downtime,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.22-TG,Interface w/gas control,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,AVMXXXX.01-TG,Allocate Quantities,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.21-TG,Confirm Interconect Vol,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.23-TG,Resolve Strangers gas,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.01-TG,Bid Week Preparation,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.02-TG,Daily Trader/Originator Support,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.11-TG,Monitor Sitara Bridge & feedback,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.12-TG,Manage Imbalances,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.03-TG,Prepare Noms/Pathing,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.04-TG,Noms,0,Activity,Resource,2000 May
2664,unique,Hours,Staff,R012-2664-STAFF,ALOXXXX.05-TG,Noms to EBB,0,Activity,Resource,2000 May
