"TW SAN JUAN (BLANCO) GAS DAILY PRICES - JANUARY 1, 1998 FORWARD",,,
,,,
,,,
,,,
Price Point Name,Transaction Date,Flow Date,Average $/MMBtu
TW SJ (BLANCO),1999-10-22 00:00:00,1999-10-23 00:00:00,2.84
TW SJ (BLANCO),1999-10-22 00:00:00,1999-10-24 00:00:00,2.84
TW SJ (BLANCO),1999-10-22 00:00:00,1999-10-25 00:00:00,2.84
TW SJ (BLANCO),1999-10-25 00:00:00,1999-10-26 00:00:00,2.855
TW SJ (BLANCO),1999-10-26 00:00:00,1999-10-27 00:00:00,2.83
TW SJ (BLANCO),1999-10-27 00:00:00,1999-10-28 00:00:00,2.88
TW SJ (BLANCO),1999-10-28 00:00:00,1999-10-29 00:00:00,2.84
TW SJ (BLANCO),1999-10-29 00:00:00,1999-10-30 00:00:00,2.62
TW SJ (BLANCO),1999-10-29 00:00:00,1999-10-31 00:00:00,2.62
TW SJ (BLANCO),1999-10-29 00:00:00,1999-11-01 00:00:00,2.62
TW SJ (BLANCO),1999-11-01 00:00:00,1999-11-02 00:00:00,2.63
TW SJ (BLANCO),1999-11-02 00:00:00,1999-11-03 00:00:00,2.63
TW SJ (BLANCO),1999-11-03 00:00:00,1999-11-04 00:00:00,2.67
TW SJ (BLANCO),1999-11-04 00:00:00,1999-11-05 00:00:00,2.61
TW SJ (BLANCO),1999-11-05 00:00:00,1999-11-06 00:00:00,2.42
TW SJ (BLANCO),1999-11-05 00:00:00,1999-11-07 00:00:00,2.42
TW SJ (BLANCO),1999-11-05 00:00:00,1999-11-08 00:00:00,2.42
TW SJ (BLANCO),1999-11-08 00:00:00,1999-11-09 00:00:00,2.36
TW SJ (BLANCO),1999-11-09 00:00:00,1999-11-10 00:00:00,2.21
TW SJ (BLANCO),1999-11-10 00:00:00,1999-11-11 00:00:00,2.13
TW SJ (BLANCO),1999-11-11 00:00:00,1999-11-12 00:00:00,2.11
TW SJ (BLANCO),1999-11-12 00:00:00,1999-11-13 00:00:00,1.82
TW SJ (BLANCO),1999-11-12 00:00:00,1999-11-14 00:00:00,1.82
TW SJ (BLANCO),1999-11-12 00:00:00,1999-11-15 00:00:00,1.82
TW SJ (BLANCO),1999-11-15 00:00:00,1999-11-16 00:00:00,2.01
TW SJ (BLANCO),1999-11-16 00:00:00,1999-11-17 00:00:00,1.94
TW SJ (BLANCO),1999-11-17 00:00:00,1999-11-18 00:00:00,2
TW SJ (BLANCO),1999-11-18 00:00:00,1999-11-19 00:00:00,2
TW SJ (BLANCO),1999-11-19 00:00:00,1999-11-20 00:00:00,1.99
TW SJ (BLANCO),1999-11-19 00:00:00,1999-11-21 00:00:00,1.99
TW SJ (BLANCO),1999-11-19 00:00:00,1999-11-22 00:00:00,1.99
TW SJ (BLANCO),1999-11-22 00:00:00,1999-11-23 00:00:00,1.96
TW SJ (BLANCO),1999-11-23 00:00:00,1999-11-24 00:00:00,2.04
TW SJ (BLANCO),1999-11-24 00:00:00,1999-11-25 00:00:00,1.89
TW SJ (BLANCO),1999-11-24 00:00:00,1999-11-26 00:00:00,1.89
TW SJ (BLANCO),1999-11-24 00:00:00,1999-11-27 00:00:00,1.89
TW SJ (BLANCO),1999-11-24 00:00:00,1999-11-28 00:00:00,1.89
TW SJ (BLANCO),1999-11-24 00:00:00,1999-11-29 00:00:00,1.89
TW SJ (BLANCO),1999-11-29 00:00:00,1999-11-30 00:00:00,2.04
TW SJ (BLANCO),1999-11-30 00:00:00,1999-12-01 00:00:00,2.04
TW SJ (BLANCO),1999-12-01 00:00:00,1999-12-02 00:00:00,2.07
TW SJ (BLANCO),1999-12-02 00:00:00,1999-12-03 00:00:00,2.05
TW SJ (BLANCO),1999-12-03 00:00:00,1999-12-04 00:00:00,2.01
TW SJ (BLANCO),1999-12-03 00:00:00,1999-12-05 00:00:00,2.01
TW SJ (BLANCO),1999-12-03 00:00:00,1999-12-06 00:00:00,2.01
TW SJ (BLANCO),1999-12-06 00:00:00,1999-12-07 00:00:00,2.01
TW SJ (BLANCO),1999-12-07 00:00:00,1999-12-08 00:00:00,2.01
TW SJ (BLANCO),1999-12-08 00:00:00,1999-12-09 00:00:00,2.19
TW SJ (BLANCO),1999-12-09 00:00:00,1999-12-10 00:00:00,2.19
TW SJ (BLANCO),1999-12-10 00:00:00,1999-12-11 00:00:00,2.19
TW SJ (BLANCO),1999-12-10 00:00:00,1999-12-12 00:00:00,2.19
TW SJ (BLANCO),1999-12-10 00:00:00,1999-12-13 00:00:00,2.19
TW SJ (BLANCO),1999-12-13 00:00:00,1999-12-14 00:00:00,2.25
TW SJ (BLANCO),1999-12-14 00:00:00,1999-12-15 00:00:00,2.445
TW SJ (BLANCO),1999-12-15 00:00:00,1999-12-16 00:00:00,2.445
TW SJ (BLANCO),1999-12-16 00:00:00,1999-12-17 00:00:00,2.43
TW SJ (BLANCO),1999-12-17 00:00:00,1999-12-18 00:00:00,2.43
TW SJ (BLANCO),1999-12-17 00:00:00,1999-12-19 00:00:00,2.43
TW SJ (BLANCO),1999-12-17 00:00:00,1999-12-20 00:00:00,2.43
TW SJ (BLANCO),1999-12-20 00:00:00,1999-12-21 00:00:00,2.43
TW SJ (BLANCO),1999-12-21 00:00:00,1999-12-22 00:00:00,2.41
TW SJ (BLANCO),1999-12-22 00:00:00,1999-12-23 00:00:00,2.25
TW SJ (BLANCO),1999-12-23 00:00:00,1999-12-24 00:00:00,2.21
TW SJ (BLANCO),1999-12-23 00:00:00,1999-12-25 00:00:00,2.21
TW SJ (BLANCO),1999-12-23 00:00:00,1999-12-26 00:00:00,2.21
TW SJ (BLANCO),1999-12-23 00:00:00,1999-12-27 00:00:00,2.21
TW SJ (BLANCO),1999-12-27 00:00:00,1999-12-28 00:00:00,2.17
TW SJ (BLANCO),1999-12-28 00:00:00,1999-12-29 00:00:00,2.17
TW SJ (BLANCO),1999-12-29 00:00:00,1999-12-30 00:00:00,2.15
TW SJ (BLANCO),1999-12-30 00:00:00,1999-12-31 00:00:00,2.125
TW SJ (BLANCO),1999-12-30 00:00:00,2000-01-01 00:00:00,2.125
TW SJ (BLANCO),1999-12-30 00:00:00,2000-01-02 00:00:00,2.125
TW SJ (BLANCO),1999-12-30 00:00:00,2000-01-03 00:00:00,2.125
TW SJ (BLANCO),2000-01-03 00:00:00,2000-01-04 00:00:00,2.125
TW SJ (BLANCO),2000-01-04 00:00:00,2000-01-05 00:00:00,2.165
TW SJ (BLANCO),2000-01-05 00:00:00,2000-01-06 00:00:00,2.18
TW SJ (BLANCO),2000-01-06 00:00:00,2000-01-07 00:00:00,2.15
TW SJ (BLANCO),2000-01-07 00:00:00,2000-01-08 00:00:00,2.14
TW SJ (BLANCO),2000-01-07 00:00:00,2000-01-09 00:00:00,2.14
TW SJ (BLANCO),2000-01-07 00:00:00,2000-01-10 00:00:00,2.14
TW SJ (BLANCO),2000-01-10 00:00:00,2000-01-11 00:00:00,2.15
TW SJ (BLANCO),2000-01-11 00:00:00,2000-01-12 00:00:00,2.18
TW SJ (BLANCO),2000-01-12 00:00:00,2000-01-13 00:00:00,2.13
TW SJ (BLANCO),2000-01-13 00:00:00,2000-01-14 00:00:00,2.12
TW SJ (BLANCO),2000-01-14 00:00:00,2000-01-15 00:00:00,2.12
TW SJ (BLANCO),2000-01-14 00:00:00,2000-01-16 00:00:00,2.12
TW SJ (BLANCO),2000-01-14 00:00:00,2000-01-17 00:00:00,2.12
TW SJ (BLANCO),2000-01-14 00:00:00,2000-01-18 00:00:00,2.12
TW SJ (BLANCO),2000-01-18 00:00:00,2000-01-19 00:00:00,2.18
TW SJ (BLANCO),2000-01-19 00:00:00,2000-01-20 00:00:00,2.22
TW SJ (BLANCO),2000-01-20 00:00:00,2000-01-21 00:00:00,2.32
TW SJ (BLANCO),2000-01-21 00:00:00,2000-01-22 00:00:00,2.34
TW SJ (BLANCO),2000-01-21 00:00:00,2000-01-23 00:00:00,2.34
TW SJ (BLANCO),2000-01-21 00:00:00,2000-01-24 00:00:00,2.34
TW SJ (BLANCO),2000-01-24 00:00:00,2000-01-25 00:00:00,2.31
TW SJ (BLANCO),2000-01-25 00:00:00,2000-01-26 00:00:00,2.405
TW SJ (BLANCO),2000-01-26 00:00:00,2000-01-27 00:00:00,2.455
TW SJ (BLANCO),2000-01-27 00:00:00,2000-01-28 00:00:00,2.385
TW SJ (BLANCO),2000-01-28 00:00:00,2000-01-29 00:00:00,2.445
TW SJ (BLANCO),2000-01-28 00:00:00,2000-01-30 00:00:00,2.445
TW SJ (BLANCO),2000-01-28 00:00:00,2000-01-31 00:00:00,2.445
TW SJ (BLANCO),2000-01-31 00:00:00,2000-02-01 00:00:00,2.445
TW SJ (BLANCO),2000-02-01 00:00:00,2000-02-02 00:00:00,2.595
TW SJ (BLANCO),2000-02-02 00:00:00,2000-02-03 00:00:00,2.65
TW SJ (BLANCO),2000-02-03 00:00:00,2000-02-04 00:00:00,2.49
TW SJ (BLANCO),2000-02-04 00:00:00,2000-02-05 00:00:00,2.31
TW SJ (BLANCO),2000-02-04 00:00:00,2000-02-06 00:00:00,2.31
TW SJ (BLANCO),2000-02-04 00:00:00,2000-02-07 00:00:00,2.31
TW SJ (BLANCO),2000-02-07 00:00:00,2000-02-08 00:00:00,2.31
TW SJ (BLANCO),2000-02-08 00:00:00,2000-02-09 00:00:00,2.28
TW SJ (BLANCO),2000-02-09 00:00:00,2000-02-10 00:00:00,2.375
TW SJ (BLANCO),2000-02-10 00:00:00,2000-02-11 00:00:00,2.375
TW SJ (BLANCO),2000-02-11 00:00:00,2000-02-12 00:00:00,2.375
TW SJ (BLANCO),2000-02-11 00:00:00,2000-02-13 00:00:00,2.375
TW SJ (BLANCO),2000-02-11 00:00:00,2000-02-14 00:00:00,2.375
TW SJ (BLANCO),2000-02-14 00:00:00,2000-02-15 00:00:00,2.33
TW SJ (BLANCO),2000-02-15 00:00:00,2000-02-16 00:00:00,2.38
TW SJ (BLANCO),2000-02-16 00:00:00,2000-02-17 00:00:00,2.43
TW SJ (BLANCO),2000-02-17 00:00:00,2000-02-18 00:00:00,2.43
TW SJ (BLANCO),2000-02-18 00:00:00,2000-02-19 00:00:00,2.43
TW SJ (BLANCO),2000-02-18 00:00:00,2000-02-20 00:00:00,2.43
TW SJ (BLANCO),2000-02-18 00:00:00,2000-02-21 00:00:00,2.43
TW SJ (BLANCO),2000-02-18 00:00:00,2000-02-22 00:00:00,2.43
TW SJ (BLANCO),2000-02-22 00:00:00,2000-02-23 00:00:00,2.34
TW SJ (BLANCO),2000-02-23 00:00:00,2000-02-24 00:00:00,2.34
TW SJ (BLANCO),2000-02-24 00:00:00,2000-02-25 00:00:00,2.38
TW SJ (BLANCO),2000-02-25 00:00:00,2000-02-26 00:00:00,2.35
TW SJ (BLANCO),2000-02-25 00:00:00,2000-02-27 00:00:00,2.35
TW SJ (BLANCO),2000-02-25 00:00:00,2000-02-28 00:00:00,2.35
TW SJ (BLANCO),2000-02-28 00:00:00,2000-02-29 00:00:00,2.35
TW SJ (BLANCO),2000-02-29 00:00:00,2000-03-01 00:00:00,2.5
TW SJ (BLANCO),2000-03-01 00:00:00,2000-03-02 00:00:00,2.6
TW SJ (BLANCO),2000-03-02 00:00:00,2000-03-03 00:00:00,2.63
TW SJ (BLANCO),2000-03-03 00:00:00,2000-03-04 00:00:00,2.54
TW SJ (BLANCO),2000-03-03 00:00:00,2000-03-05 00:00:00,2.54
TW SJ (BLANCO),2000-03-03 00:00:00,2000-03-06 00:00:00,2.54
TW SJ (BLANCO),2000-03-06 00:00:00,2000-03-07 00:00:00,2.65
TW SJ (BLANCO),2000-03-07 00:00:00,2000-03-08 00:00:00,2.7
TW SJ (BLANCO),2000-03-08 00:00:00,2000-03-09 00:00:00,2.65
TW SJ (BLANCO),2000-03-09 00:00:00,2000-03-10 00:00:00,2.56
TW SJ (BLANCO),2000-03-10 00:00:00,2000-03-11 00:00:00,2.58
TW SJ (BLANCO),2000-03-10 00:00:00,2000-03-12 00:00:00,2.58
TW SJ (BLANCO),2000-03-10 00:00:00,2000-03-13 00:00:00,2.58
TW SJ (BLANCO),2000-03-13 00:00:00,2000-03-14 00:00:00,2.58
TW SJ (BLANCO),2000-03-14 00:00:00,2000-03-15 00:00:00,2.58
TW SJ (BLANCO),2000-03-15 00:00:00,2000-03-16 00:00:00,2.58
TW SJ (BLANCO),2000-03-16 00:00:00,2000-03-17 00:00:00,2.67
TW SJ (BLANCO),2000-03-17 00:00:00,2000-03-18 00:00:00,2.54
TW SJ (BLANCO),2000-03-17 00:00:00,2000-03-19 00:00:00,2.54
TW SJ (BLANCO),2000-03-17 00:00:00,2000-03-20 00:00:00,2.54
TW SJ (BLANCO),2000-03-20 00:00:00,2000-03-21 00:00:00,2.54
TW SJ (BLANCO),2000-03-21 00:00:00,2000-03-22 00:00:00,2.6
TW SJ (BLANCO),2000-03-22 00:00:00,2000-03-23 00:00:00,2.63
TW SJ (BLANCO),2000-03-23 00:00:00,2000-03-24 00:00:00,2.63
TW SJ (BLANCO),2000-03-24 00:00:00,2000-03-25 00:00:00,2.63
TW SJ (BLANCO),2000-03-24 00:00:00,2000-03-26 00:00:00,2.63
TW SJ (BLANCO),2000-03-24 00:00:00,2000-03-27 00:00:00,2.63
TW SJ (BLANCO),2000-03-27 00:00:00,2000-03-28 00:00:00,2.63
TW SJ (BLANCO),2000-03-28 00:00:00,2000-03-29 00:00:00,2.79
TW SJ (BLANCO),2000-03-29 00:00:00,2000-03-30 00:00:00,2.79
TW SJ (BLANCO),2000-03-30 00:00:00,2000-03-31 00:00:00,2.66
TW SJ (BLANCO),2000-03-31 00:00:00,2000-04-01 00:00:00,2.61
TW SJ (BLANCO),2000-03-31 00:00:00,2000-04-02 00:00:00,2.61
TW SJ (BLANCO),2000-03-31 00:00:00,2000-04-03 00:00:00,2.61
TW SJ (BLANCO),2000-04-03 00:00:00,2000-04-04 00:00:00,2.61
TW SJ (BLANCO),2000-04-04 00:00:00,2000-04-05 00:00:00,2.61
TW SJ (BLANCO),2000-04-05 00:00:00,2000-04-06 00:00:00,2.67
TW SJ (BLANCO),2000-04-06 00:00:00,2000-04-07 00:00:00,2.695
TW SJ (BLANCO),2000-04-07 00:00:00,2000-04-08 00:00:00,2.695
TW SJ (BLANCO),2000-04-07 00:00:00,2000-04-09 00:00:00,2.695
TW SJ (BLANCO),2000-04-07 00:00:00,2000-04-10 00:00:00,2.695
TW SJ (BLANCO),2000-04-10 00:00:00,2000-04-11 00:00:00,2.695
TW SJ (BLANCO),2000-04-11 00:00:00,2000-04-12 00:00:00,2.7
TW SJ (BLANCO),2000-04-12 00:00:00,2000-04-13 00:00:00,2.73
TW SJ (BLANCO),2000-04-13 00:00:00,2000-04-14 00:00:00,2.795
TW SJ (BLANCO),2000-04-14 00:00:00,2000-04-15 00:00:00,2.75
TW SJ (BLANCO),2000-04-14 00:00:00,2000-04-16 00:00:00,2.75
TW SJ (BLANCO),2000-04-14 00:00:00,2000-04-17 00:00:00,2.75
TW SJ (BLANCO),2000-04-17 00:00:00,2000-04-18 00:00:00,2.845
TW SJ (BLANCO),2000-04-18 00:00:00,2000-04-19 00:00:00,2.85
TW SJ (BLANCO),2000-04-19 00:00:00,2000-04-20 00:00:00,2.88
TW SJ (BLANCO),2000-04-20 00:00:00,2000-04-21 00:00:00,2.755
TW SJ (BLANCO),2000-04-20 00:00:00,2000-04-22 00:00:00,2.755
TW SJ (BLANCO),2000-04-20 00:00:00,2000-04-23 00:00:00,2.755
TW SJ (BLANCO),2000-04-20 00:00:00,2000-04-24 00:00:00,2.755
TW SJ (BLANCO),2000-04-24 00:00:00,2000-04-25 00:00:00,2.84
TW SJ (BLANCO),2000-04-25 00:00:00,2000-04-26 00:00:00,2.78
TW SJ (BLANCO),2000-04-26 00:00:00,2000-04-27 00:00:00,2.795
TW SJ (BLANCO),2000-04-27 00:00:00,2000-04-28 00:00:00,2.745
TW SJ (BLANCO),2000-04-28 00:00:00,2000-04-29 00:00:00,2.69
TW SJ (BLANCO),2000-04-28 00:00:00,2000-04-30 00:00:00,2.69
TW SJ (BLANCO),2000-04-28 00:00:00,2000-05-01 00:00:00,2.72
TW SJ (BLANCO),2000-05-01 00:00:00,2000-05-02 00:00:00,2.84
TW SJ (BLANCO),2000-05-02 00:00:00,2000-05-03 00:00:00,2.9
TW SJ (BLANCO),2000-05-03 00:00:00,2000-05-04 00:00:00,2.825
TW SJ (BLANCO),2000-05-04 00:00:00,2000-05-05 00:00:00,2.75
TW SJ (BLANCO),2000-05-05 00:00:00,2000-05-06 00:00:00,2.68
TW SJ (BLANCO),2000-05-05 00:00:00,2000-05-07 00:00:00,2.68
TW SJ (BLANCO),2000-05-05 00:00:00,2000-05-08 00:00:00,2.68
TW SJ (BLANCO),2000-05-08 00:00:00,2000-05-09 00:00:00,2.74
TW SJ (BLANCO),2000-05-09 00:00:00,2000-05-10 00:00:00,2.84
TW SJ (BLANCO),2000-05-10 00:00:00,2000-05-11 00:00:00,2.77
TW SJ (BLANCO),2000-05-11 00:00:00,2000-05-12 00:00:00,2.94
TW SJ (BLANCO),2000-05-12 00:00:00,2000-05-13 00:00:00,2.89
TW SJ (BLANCO),2000-05-12 00:00:00,2000-05-14 00:00:00,2.89
TW SJ (BLANCO),2000-05-12 00:00:00,2000-05-15 00:00:00,2.89
TW SJ (BLANCO),2000-05-15 00:00:00,2000-05-16 00:00:00,2.915
TW SJ (BLANCO),2000-05-16 00:00:00,2000-05-17 00:00:00,3.02
TW SJ (BLANCO),2000-05-17 00:00:00,2000-05-18 00:00:00,3.055
TW SJ (BLANCO),2000-05-18 00:00:00,2000-05-19 00:00:00,3.35
TW SJ (BLANCO),2000-05-19 00:00:00,2000-05-20 00:00:00,3.385
TW SJ (BLANCO),2000-05-19 00:00:00,2000-05-21 00:00:00,3.385
TW SJ (BLANCO),2000-05-19 00:00:00,2000-05-22 00:00:00,3.385
TW SJ (BLANCO),2000-05-22 00:00:00,2000-05-23 00:00:00,3.905
TW SJ (BLANCO),2000-05-23 00:00:00,2000-05-24 00:00:00,3.6
TW SJ (BLANCO),2000-05-24 00:00:00,2000-05-25 00:00:00,3.63
TW SJ (BLANCO),2000-05-25 00:00:00,2000-05-26 00:00:00,3.885
TW SJ (BLANCO),2000-05-26 00:00:00,2000-05-27 00:00:00,3.835
TW SJ (BLANCO),2000-05-26 00:00:00,2000-05-28 00:00:00,3.835
TW SJ (BLANCO),2000-05-26 00:00:00,2000-05-29 00:00:00,3.835
TW SJ (BLANCO),2000-05-26 00:00:00,2000-05-30 00:00:00,3.835
TW SJ (BLANCO),2000-05-30 00:00:00,2000-05-31 00:00:00,4.045
TW SJ (BLANCO),2000-05-31 00:00:00,2000-06-01 00:00:00,4.23
TW SJ (BLANCO),2000-06-01 00:00:00,2000-06-02 00:00:00,4.23
TW SJ (BLANCO),2000-06-02 00:00:00,2000-06-03 00:00:00,4.23
TW SJ (BLANCO),2000-06-02 00:00:00,2000-06-04 00:00:00,4.23
TW SJ (BLANCO),2000-06-02 00:00:00,2000-06-05 00:00:00,4.23
TW SJ (BLANCO),2000-06-05 00:00:00,2000-06-06 00:00:00,4
TW SJ (BLANCO),2000-06-06 00:00:00,2000-06-07 00:00:00,4
TW SJ (BLANCO),2000-06-07 00:00:00,2000-06-08 00:00:00,3.95
,,2000-06-09 00:00:00,
,,2000-06-10 00:00:00,
,,2000-06-11 00:00:00,
,,2000-06-12 00:00:00,
,,2000-06-13 00:00:00,
,,2000-06-14 00:00:00,
,,2000-06-15 00:00:00,
,,2000-06-16 00:00:00,
,,2000-06-17 00:00:00,
,,2000-06-18 00:00:00,
,,2000-06-19 00:00:00,
,,2000-06-20 00:00:00,
,,2000-06-21 00:00:00,
,,2000-06-22 00:00:00,
,,2000-06-23 00:00:00,
,,2000-06-24 00:00:00,
,,2000-06-25 00:00:00,
,,2000-06-26 00:00:00,
,,2000-06-27 00:00:00,
,,2000-06-28 00:00:00,
,,2000-06-29 00:00:00,
,,2000-06-30 00:00:00,
,,2000-07-01 00:00:00,
,,2000-07-02 00:00:00,
,,2000-07-03 00:00:00,
,,2000-07-04 00:00:00,
,,2000-07-05 00:00:00,
,,2000-07-06 00:00:00,
,,2000-07-07 00:00:00,
,,2000-07-08 00:00:00,
,,2000-07-09 00:00:00,
,,2000-07-10 00:00:00,
