,,,,,,,,,,,,,,,,,,,,,,,,,
,Average of Price,ZoneCode,,,,,,,,,,,,,,,,,,,,,,,
,1999-05-29 05:00:00,0.10890000313520432,0.10890000313520432,0.10890000313520432,0.10890000313520432,0.10890000313520432,,0.10890000313520432,,,,0.10890000313520432,0.10890000313520432,,,0.10890000313520432,,0.10890000313520432,,0.10890000313520432,0.10890000313520432,0.10890000313520432,0.10890000313520432,,0.10890000313520432
,1999-05-29 06:00:00,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,,0.009999999776482582,,,,0.009999999776482582,0.009999999776482582,,,0.009999999776482582,,0.009999999776482582,,1,0.009999999776482582,0.009999999776482582,0.009999999776482582,,0.009999999776482582
,1999-05-29 07:00:00,1,1,1,1,1,,1,,,,1,1,,,1,,1,,1,1,1,1,,1
,1999-05-29 08:00:00,11.489999771118164,11.489999771118164,11.489999771118164,11.489999771118164,11.489999771118164,,11.489999771118164,,,,11.489999771118164,11.489999771118164,,,11.489999771118164,,11.489999771118164,,1,11.489999771118164,11.489999771118164,11.489999771118164,,11.489999771118164
,1999-05-29 09:00:00,20.93000030517578,20.93000030517578,20.93000030517578,20.93000030517578,20.93000030517578,,20.93000030517578,,,,20.93000030517578,20.93000030517578,,,20.93000030517578,,20.93000030517578,,1,20.93000030517578,20.93000030517578,20.93000030517578,,
,1999-05-29 10:00:00,25.989999771118164,25.989999771118164,25.989999771118164,25.989999771118164,25.989999771118164,,25.989999771118164,,,,25.989999771118164,25.989999771118164,,,25.989999771118164,,25.989999771118164,25.989999771118164,1,25.989999771118164,25.989999771118164,25.989999771118164,,25.989999771118164
,1999-05-29 11:00:00,27.8799991607666,27.8799991607666,27.8799991607666,27.8799991607666,27.8799991607666,,27.8799991607666,,,,27.8799991607666,27.8799991607666,,,27.8799991607666,,27.8799991607666,27.8799991607666,1,27.8799991607666,27.8799991607666,27.8799991607666,,27.8799991607666
,1999-05-29 12:00:00,28.209999084472656,28.209999084472656,28.209999084472656,28.209999084472656,28.209999084472656,,28.209999084472656,,,,28.209999084472656,28.209999084472656,,,28.209999084472656,,28.209999084472656,28.209999084472656,1,28.209999084472656,28.209999084472656,28.209999084472656,,28.209999084472656
,1999-05-29 13:00:00,28.6299991607666,28.6299991607666,28.6299991607666,28.6299991607666,28.6299991607666,,28.6299991607666,,,,28.6299991607666,28.6299991607666,,,28.6299991607666,,28.6299991607666,28.6299991607666,1,28.6299991607666,28.6299991607666,28.6299991607666,,28.6299991607666
,1999-05-29 14:00:00,28.719999313354492,28.719999313354492,28.719999313354492,28.719999313354492,28.719999313354492,,28.719999313354492,,,,28.719999313354492,28.719999313354492,,28.719999313354492,28.719999313354492,,28.719999313354492,28.719999313354492,1,28.719999313354492,28.719999313354492,28.719999313354492,,28.719999313354492
,1999-05-29 15:00:00,28.729999542236328,28.729999542236328,28.729999542236328,28.729999542236328,28.729999542236328,,28.729999542236328,,,,28.729999542236328,28.729999542236328,,28.729999542236328,28.729999542236328,,28.729999542236328,28.729999542236328,1,28.729999542236328,28.729999542236328,28.729999542236328,,28.729999542236328
,1999-05-29 16:00:00,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,28.469999313354492,,28.469999313354492,,,,28.469999313354492,28.469999313354492,,28.469999313354492,28.469999313354492,,28.469999313354492,28.469999313354492,1,28.469999313354492,28.469999313354492,28.469999313354492,,28.469999313354492
,1999-05-29 17:00:00,28.5,28.5,28.5,28.5,28.5,,28.5,,,,28.5,28.5,,28.5,28.5,,28.5,28.5,1,28.5,28.5,28.5,,28.5
,1999-05-29 18:00:00,27.99180030822754,27.99180030822754,27.99180030822754,27.99180030822754,27.99180030822754,,27.99180030822754,,,,27.99180030822754,27.99180030822754,,27.99180030822754,27.99180030822754,,27.99180030822754,27.99180030822754,27.99180030822754,27.99180030822754,27.99180030822754,27.99180030822754,,27.99180030822754
,1999-05-29 19:00:00,26.061100006103516,26.061100006103516,26.061100006103516,26.061100006103516,26.061100006103516,,26.061100006103516,,,,26.061100006103516,26.061100006103516,,26.061100006103516,26.061100006103516,,26.061100006103516,26.061100006103516,26.061100006103516,26.061100006103516,26.061100006103516,26.061100006103516,,26.061100006103516
,1999-05-29 20:00:00,25.033000946044922,25.033000946044922,25.033000946044922,25.033000946044922,25.033000946044922,,25.033000946044922,,,,25.033000946044922,25.033000946044922,,25.033000946044922,25.033000946044922,,25.033000946044922,,25.033000946044922,25.033000946044922,25.033000946044922,25.033000946044922,,25.033000946044922
,1999-05-29 21:00:00,27.263500213623047,27.263500213623047,27.263500213623047,27.263500213623047,27.263500213623047,,27.263500213623047,,,,27.263500213623047,27.263500213623047,,27.263500213623047,27.263500213623047,,27.263500213623047,,27.263500213623047,27.263500213623047,27.263500213623047,27.263500213623047,,27.263500213623047
,1999-05-29 22:00:00,25.994600296020508,25.994600296020508,25.994600296020508,25.994600296020508,25.994600296020508,,25.994600296020508,,,,25.994600296020508,25.994600296020508,,25.994600296020508,25.994600296020508,,25.994600296020508,,25.994600296020508,25.994600296020508,25.994600296020508,25.994600296020508,,25.994600296020508
,1999-05-29 23:00:00,16.83340072631836,16.83340072631836,16.83340072631836,16.83340072631836,16.83340072631836,,16.83340072631836,,,,16.83340072631836,16.83340072631836,,,16.83340072631836,,16.83340072631836,,16.83340072631836,16.83340072631836,16.83340072631836,16.83340072631836,,16.83340072631836
,1999-05-30 00:00:00,9.690299987792969,9.690299987792969,9.690299987792969,9.690299987792969,9.690299987792969,,9.690299987792969,,,,9.690299987792969,9.690299987792969,,,9.690299987792969,,9.690299987792969,,9.690299987792969,9.690299987792969,9.690299987792969,9.690299987792969,,9.690299987792969
,1999-05-30 01:00:00,6.793700218200684,6.793700218200684,6.793700218200684,6.793700218200684,6.793700218200684,,6.793700218200684,,,,6.793700218200684,6.793700218200684,,,6.793700218200684,,6.793700218200684,,6.793700218200684,6.793700218200684,6.793700218200684,6.793700218200684,,6.793700218200684
,1999-05-30 02:00:00,4.931300163269043,4.931300163269043,4.931300163269043,4.931300163269043,4.931300163269043,,4.931300163269043,,,,4.931300163269043,4.931300163269043,,,4.931300163269043,,4.931300163269043,,4.931300163269043,4.931300163269043,4.931300163269043,4.931300163269043,,4.931300163269043
,1999-05-30 03:00:00,1.0069999694824219,1.0069999694824219,1.0069999694824219,1.0069999694824219,1.0069999694824219,,1.0069999694824219,,,,1.0069999694824219,1.0069999694824219,,,1.0069999694824219,,1.0069999694824219,,1.0069999694824219,1.0069999694824219,1.0069999694824219,1.0069999694824219,,1.0069999694824219
,1999-05-30 04:00:00,1.0048999786376953,1.0048999786376953,1.0048999786376953,1.0048999786376953,1.0048999786376953,,1.0048999786376953,,,,1.0048999786376953,1.0048999786376953,,,1.0048999786376953,,1.0048999786376953,,1.0048999786376953,1.0048999786376953,1.0048999786376953,1.0048999786376953,,1.0048999786376953
,1999-05-30 05:00:00,0.0071000000461936,0.0071000000461936,0.0071000000461936,0.0071000000461936,0.0071000000461936,,0.0071000000461936,,,,0.0071000000461936,0.0071000000461936,,,0.0071000000461936,,0.0071000000461936,,0.0071000000461936,0.0071000000461936,0.0071000000461936,0.0071000000461936,,0.0071000000461936
,1999-05-30 06:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,-50,0,0,0,,0
,1999-05-30 07:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,-50,0,0,0,,0
,1999-05-30 08:00:00,1.840000033378601,1.840000033378601,1.840000033378601,1.840000033378601,1.840000033378601,,1.840000033378601,,,,1.840000033378601,1.840000033378601,,,1.840000033378601,,1.840000033378601,,-50,1.840000033378601,1.840000033378601,1.840000033378601,,1.840000033378601
,1999-05-30 09:00:00,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,10.989999771118164,,10.989999771118164,,,,10.989999771118164,10.989999771118164,,,10.989999771118164,,10.989999771118164,,-50,10.989999771118164,10.989999771118164,10.989999771118164,,
,1999-05-30 10:00:00,15.6899995803833,15.6899995803833,15.6899995803833,15.6899995803833,15.6899995803833,,15.6899995803833,,,,15.6899995803833,15.6899995803833,,,15.6899995803833,,15.6899995803833,,-50,15.6899995803833,15.6899995803833,15.6899995803833,,15.6899995803833
,1999-05-30 11:00:00,15.979999542236328,15.979999542236328,15.979999542236328,15.979999542236328,15.979999542236328,,15.979999542236328,,,,15.979999542236328,15.979999542236328,,,15.979999542236328,,15.979999542236328,,-50,15.979999542236328,15.979999542236328,15.979999542236328,,15.979999542236328
,1999-05-30 12:00:00,16,16,16,16,16,,16,,,,16,16,,,16,,16,,-50,16,16,16,,16
,1999-05-30 13:00:00,16,16,16,16,16,,16,,,,16,16,,,16,,16,,-50,16,16,16,,16
,1999-05-30 14:00:00,16,16,16,16,16,,16,,,,16,16,,,16,,16,,-50,16,16,16,,16
,1999-05-30 15:00:00,14.979999542236328,14.979999542236328,14.979999542236328,14.979999542236328,14.979999542236328,,14.979999542236328,,,,14.979999542236328,14.979999542236328,,,14.979999542236328,,14.979999542236328,,-50,14.979999542236328,14.979999542236328,14.979999542236328,,-235.02000427246094
,1999-05-30 16:00:00,17.329999923706055,17.329999923706055,17.329999923706055,17.329999923706055,17.329999923706055,,17.329999923706055,,,,17.329999923706055,17.329999923706055,,,17.329999923706055,,16.479999542236328,,-50,17.329999923706055,17.329999923706055,17.329999923706055,,17.329999923706055
,1999-05-30 17:00:00,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,,19.719999313354492,,,,19.719999313354492,19.719999313354492,,,19.719999313354492,,17.93000030517578,19.719999313354492,-50,19.719999313354492,19.719999313354492,19.719999313354492,,19.719999313354492
,1999-05-30 18:00:00,17.8700008392334,17.8700008392334,17.8700008392334,17.8700008392334,17.8700008392334,,17.8700008392334,,,,17.8700008392334,17.8700008392334,,,17.8700008392334,,17.479999542236328,,17.8700008392334,17.8700008392334,17.8700008392334,17.8700008392334,,17.8700008392334
,1999-05-30 19:00:00,18,18,18,18,18,,18,,,,18,18,,,18,,17.969999313354492,18,18,18,18,18,,18
,1999-05-30 20:00:00,17.990699768066406,17.990699768066406,17.990699768066406,17.990699768066406,17.990699768066406,,17.990699768066406,,,,17.990699768066406,17.990699768066406,,,17.990699768066406,,17.990699768066406,17.990699768066406,17.990699768066406,17.990699768066406,17.990699768066406,17.990699768066406,,17.990699768066406
,1999-05-30 21:00:00,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,,21.940000534057617,,,,21.940000534057617,21.940000534057617,,,21.940000534057617,,20.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,,21.940000534057617
,1999-05-30 22:00:00,18,18,18,18,18,,18,,,,18,18,,,18,,17.979999542236328,18,18,18,18,18,,18
,1999-05-30 23:00:00,16.993999481201172,16.993999481201172,16.993999481201172,16.993999481201172,16.993999481201172,,16.993999481201172,,,,16.993999481201172,16.993999481201172,,,16.993999481201172,,16.993999481201172,,16.993999481201172,16.993999481201172,16.993999481201172,16.993999481201172,,16.993999481201172
,1999-05-31 00:00:00,9.994400024414062,9.994400024414062,9.994400024414062,9.994400024414062,9.994400024414062,,9.994400024414062,,,,9.994400024414062,9.994400024414062,,,9.994400024414062,,9.994400024414062,,9.994400024414062,9.994400024414062,9.994400024414062,9.994400024414062,,9.994400024414062
,1999-05-31 01:00:00,4.930099964141846,4.930099964141846,4.930099964141846,4.930099964141846,4.930099964141846,,4.930099964141846,,,,4.930099964141846,4.930099964141846,,,4.930099964141846,,4.930099964141846,,4.930099964141846,4.930099964141846,4.930099964141846,4.930099964141846,,4.930099964141846
,1999-05-31 02:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-05-31 03:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-05-31 04:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-05-31 05:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-05-31 06:00:00,0.6225000023841858,0.6225000023841858,0.6225000023841858,0.6225000023841858,0.6225000023841858,,0.6225000023841858,,,,0.6225000023841858,0.6225000023841858,,,0.6225000023841858,,0.6225000023841858,,0.6225000023841858,0.6225000023841858,0.6225000023841858,0.6225000023841858,,0.6225000023841858
,1999-05-31 07:00:00,0.17229999601840973,0.17229999601840973,0.17229999601840973,0.17229999601840973,0.17229999601840973,,0.17229999601840973,,,,0.17229999601840973,0.17229999601840973,,,0.17229999601840973,,0.17229999601840973,,0.17229999601840973,0.17229999601840973,0.17229999601840973,0.17229999601840973,,0.17229999601840973
,1999-05-31 08:00:00,4.931300163269043,4.931300163269043,4.931300163269043,4.931300163269043,4.931300163269043,,4.931300163269043,,,,4.931300163269043,4.931300163269043,,,4.931300163269043,,4.931300163269043,,4.931300163269043,4.931300163269043,4.931300163269043,4.931300163269043,,4.931300163269043
,1999-05-31 09:00:00,7.669400215148926,7.669400215148926,7.669400215148926,7.669400215148926,7.669400215148926,,7.669400215148926,,,,7.669400215148926,7.669400215148926,,,7.669400215148926,,7.669400215148926,,7.669400215148926,7.669400215148926,7.669400215148926,7.669400215148926,,7.669400215148926
,1999-05-31 10:00:00,13.490799903869629,13.490799903869629,13.490799903869629,13.490799903869629,13.490799903869629,,13.490799903869629,,,,13.490799903869629,13.490799903869629,,,13.490799903869629,,13.490799903869629,,13.490799903869629,13.490799903869629,13.490799903869629,13.490799903869629,,13.490799903869629
,1999-05-31 11:00:00,14.999799728393555,14.999799728393555,14.999799728393555,14.999799728393555,14.999799728393555,,14.999799728393555,,,,14.999799728393555,14.999799728393555,,14.999799728393555,14.999799728393555,,14.999799728393555,,14.999799728393555,14.999799728393555,14.999799728393555,14.999799728393555,,14.999799728393555
,1999-05-31 12:00:00,16.70549964904785,16.70549964904785,16.70549964904785,16.70549964904785,16.70549964904785,,16.70549964904785,,,,16.70549964904785,16.70549964904785,,16.70549964904785,16.70549964904785,,16.70549964904785,,16.70549964904785,16.70549964904785,16.70549964904785,16.70549964904785,,16.70549964904785
,1999-05-31 13:00:00,16.008399963378906,16.008399963378906,16.008399963378906,16.008399963378906,16.008399963378906,,16.008399963378906,,,,16.008399963378906,16.008399963378906,,16.008399963378906,16.008399963378906,,16.008399963378906,,16.008399963378906,16.008399963378906,16.008399963378906,16.008399963378906,,16.008399963378906
,1999-05-31 14:00:00,14.99590015411377,14.99590015411377,14.99590015411377,14.99590015411377,14.99590015411377,,14.99590015411377,,,,14.99590015411377,14.99590015411377,,14.99590015411377,14.99590015411377,,14.99590015411377,,14.99590015411377,14.99590015411377,14.99590015411377,14.99590015411377,,14.99590015411377
,1999-05-31 15:00:00,13.995100021362305,13.995100021362305,13.995100021362305,13.995100021362305,13.995100021362305,,13.995100021362305,,,,13.995100021362305,13.995100021362305,,13.995100021362305,13.995100021362305,,13.995100021362305,,13.995100021362305,13.995100021362305,13.995100021362305,13.995100021362305,,13.995100021362305
,1999-05-31 16:00:00,14.59119987487793,14.59119987487793,14.59119987487793,14.59119987487793,14.59119987487793,,14.59119987487793,,,,14.59119987487793,14.59119987487793,,14.59119987487793,14.59119987487793,,14.59119987487793,,14.59119987487793,14.59119987487793,14.59119987487793,14.59119987487793,,14.59119987487793
,1999-05-31 17:00:00,14.99269962310791,14.99269962310791,14.99269962310791,14.99269962310791,14.99269962310791,,14.99269962310791,,,,14.99269962310791,14.99269962310791,,14.99269962310791,14.99269962310791,,14.99269962310791,,14.99269962310791,14.99269962310791,14.99269962310791,14.99269962310791,,14.99269962310791
,1999-05-31 18:00:00,16.8257999420166,16.8257999420166,16.8257999420166,16.8257999420166,16.8257999420166,,16.8257999420166,,,,16.8257999420166,16.8257999420166,,16.8257999420166,16.8257999420166,,16.8257999420166,,16.8257999420166,16.8257999420166,16.8257999420166,16.8257999420166,,16.8257999420166
,1999-05-31 19:00:00,15.995699882507324,15.995699882507324,15.995699882507324,15.995699882507324,15.995699882507324,,15.995699882507324,,,,15.995699882507324,15.995699882507324,,15.995699882507324,15.995699882507324,,15.995699882507324,,15.995699882507324,15.995699882507324,15.995699882507324,15.995699882507324,,15.995699882507324
,1999-05-31 20:00:00,15.990799903869629,15.990799903869629,15.990799903869629,15.990799903869629,15.990799903869629,,15.990799903869629,,,,15.990799903869629,15.990799903869629,,15.990799903869629,15.990799903869629,,15.990799903869629,,15.990799903869629,15.990799903869629,15.990799903869629,15.990799903869629,,15.990799903869629
,1999-05-31 21:00:00,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,,19.459999084472656,,,,19.459999084472656,19.459999084472656,,19.459999084472656,19.459999084472656,,18.459999084472656,,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,,19.459999084472656
,1999-05-31 22:00:00,17.49839973449707,17.49839973449707,17.49839973449707,17.49839973449707,17.49839973449707,,17.49839973449707,,,,17.49839973449707,17.49839973449707,,17.49839973449707,17.49839973449707,,17.49839973449707,,17.49839973449707,17.49839973449707,17.49839973449707,17.49839973449707,,17.49839973449707
,1999-05-31 23:00:00,12.871800422668457,12.871800422668457,12.871800422668457,12.871800422668457,12.871800422668457,,12.871800422668457,,,,12.871800422668457,12.871800422668457,,12.871800422668457,12.871800422668457,,12.871800422668457,,12.871800422668457,12.871800422668457,12.871800422668457,12.871800422668457,,12.871800422668457
,1999-06-01 00:00:00,9.990799903869629,9.990799903869629,9.990799903869629,9.990799903869629,9.990799903869629,,9.990799903869629,,,,9.990799903869629,9.990799903869629,,9.990799903869629,9.990799903869629,,9.990799903869629,,9.990799903869629,9.990799903869629,9.990799903869629,9.990799903869629,,9.990799903869629
,1999-06-01 01:00:00,0.011900000274181366,0.011900000274181366,0.011900000274181366,0.011900000274181366,0.011900000274181366,,0.011900000274181366,,,,0.011900000274181366,0.011900000274181366,,,0.011900000274181366,,0.011900000274181366,,0.011900000274181366,0.011900000274181366,0.011900000274181366,0.011900000274181366,,0.011900000274181366
,1999-06-01 02:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-06-01 03:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-06-01 04:00:00,0,0,0,0,0,,0,,,,0,0,,,0,,0,,0,0,0,0,,0
,1999-06-01 05:00:00,-28.709999084472656,1.2899999618530273,1.2899999618530273,1.2899999618530273,1.2899999618530273,,1.2899999618530273,,,,1.2899999618530273,1.2899999618530273,,,1.2899999618530273,,1.2899999618530273,,1.2899999618530273,1.2899999618530273,1.2899999618530273,1.2899999618530273,,1.2899999618530273
,1999-06-01 06:00:00,2.6396000385284424,2.6396000385284424,2.6396000385284424,2.6396000385284424,2.6396000385284424,,2.6396000385284424,,,,2.6396000385284424,2.6396000385284424,,,2.6396000385284424,,2.6396000385284424,,2.6396000385284424,2.6396000385284424,2.6396000385284424,2.6396000385284424,,2.6396000385284424
,1999-06-01 07:00:00,4.936800003051758,4.936800003051758,4.936800003051758,4.936800003051758,4.936800003051758,,4.936800003051758,,,4.936800003051758,4.936800003051758,4.936800003051758,,,4.936800003051758,,4.936800003051758,,4.936800003051758,4.936800003051758,4.936800003051758,4.936800003051758,,4.936800003051758
,1999-06-01 08:00:00,16.563600540161133,16.563600540161133,16.563600540161133,16.563600540161133,16.563600540161133,,16.563600540161133,,,16.563600540161133,16.563600540161133,16.563600540161133,,,16.563600540161133,,16.563600540161133,,16.563600540161133,16.563600540161133,16.563600540161133,16.563600540161133,,16.563600540161133
,1999-06-01 09:00:00,24.37150001525879,24.37150001525879,24.37150001525879,24.37150001525879,24.37150001525879,,24.37150001525879,,,24.37150001525879,24.37150001525879,24.37150001525879,,,24.37150001525879,,24.37150001525879,24.37150001525879,24.37150001525879,24.37150001525879,24.37150001525879,24.37150001525879,,24.37150001525879
,1999-06-01 10:00:00,25.546899795532227,25.546899795532227,25.546899795532227,25.546899795532227,25.546899795532227,,25.546899795532227,,,25.546899795532227,25.546899795532227,25.546899795532227,,,25.546899795532227,,25.546899795532227,25.546899795532227,25.546899795532227,25.546899795532227,25.546899795532227,25.546899795532227,,25.546899795532227
,1999-06-01 11:00:00,25.88479995727539,25.88479995727539,25.88479995727539,25.88479995727539,25.88479995727539,,25.88479995727539,,,25.88479995727539,25.88479995727539,25.88479995727539,,,25.88479995727539,,25.88479995727539,25.88479995727539,25.88479995727539,25.88479995727539,25.88479995727539,25.88479995727539,,25.88479995727539
,1999-06-01 12:00:00,25.951400756835938,25.951400756835938,25.951400756835938,25.951400756835938,25.951400756835938,,25.951400756835938,,,25.951400756835938,25.951400756835938,25.951400756835938,,25.951400756835938,25.951400756835938,,25.951400756835938,25.951400756835938,25.951400756835938,25.951400756835938,25.951400756835938,25.951400756835938,,25.951400756835938
,1999-06-01 13:00:00,27.270000457763672,27.270000457763672,27.270000457763672,27.270000457763672,27.270000457763672,,27.270000457763672,,,27.270000457763672,27.270000457763672,27.270000457763672,,27.270000457763672,27.270000457763672,,27.270000457763672,27.270000457763672,27.260000228881836,27.270000457763672,27.270000457763672,27.270000457763672,,27.270000457763672
,1999-06-01 14:00:00,27.93000030517578,27.93000030517578,27.93000030517578,27.93000030517578,27.93000030517578,,27.93000030517578,,,27.93000030517578,27.93000030517578,27.93000030517578,,27.93000030517578,27.93000030517578,,27.93000030517578,27.93000030517578,27.920000076293945,27.93000030517578,27.93000030517578,27.93000030517578,,27.93000030517578
,1999-06-01 15:00:00,27.93000030517578,27.93000030517578,27.93000030517578,27.93000030517578,27.93000030517578,,27.93000030517578,,,27.93000030517578,27.93000030517578,27.93000030517578,,27.93000030517578,27.93000030517578,,27.93000030517578,27.93000030517578,27.920000076293945,27.93000030517578,27.93000030517578,27.93000030517578,,27.93000030517578
,1999-06-01 16:00:00,27.489999771118164,27.489999771118164,27.489999771118164,27.489999771118164,27.489999771118164,,27.489999771118164,,,27.489999771118164,27.489999771118164,27.489999771118164,,27.489999771118164,27.489999771118164,,27.489999771118164,27.489999771118164,27.479999542236328,27.489999771118164,27.489999771118164,27.489999771118164,,27.489999771118164
,1999-06-01 17:00:00,25.693700790405273,25.693700790405273,25.693700790405273,25.693700790405273,25.693700790405273,,25.693700790405273,,,25.693700790405273,25.693700790405273,25.693700790405273,,25.693700790405273,25.693700790405273,,25.693700790405273,25.693700790405273,25.693700790405273,25.693700790405273,25.693700790405273,25.693700790405273,,25.693700790405273
,1999-06-01 18:00:00,25.10849952697754,25.10849952697754,25.10849952697754,25.10849952697754,25.10849952697754,,25.10849952697754,,,25.10849952697754,25.10849952697754,25.10849952697754,,25.10849952697754,25.10849952697754,,25.10849952697754,25.10849952697754,25.10849952697754,25.10849952697754,25.10849952697754,25.10849952697754,,25.10849952697754
,1999-06-01 19:00:00,26.593900680541992,26.593900680541992,26.593900680541992,26.593900680541992,26.593900680541992,,26.593900680541992,,,26.593900680541992,26.593900680541992,26.593900680541992,,26.593900680541992,26.593900680541992,,26.593900680541992,26.593900680541992,26.593900680541992,26.593900680541992,26.593900680541992,26.593900680541992,,26.593900680541992
,1999-06-01 20:00:00,31.324899673461914,31.324899673461914,31.324899673461914,31.324899673461914,31.324899673461914,,31.324899673461914,,,31.324899673461914,31.324899673461914,31.324899673461914,,31.324899673461914,31.324899673461914,,31.324899673461914,31.324899673461914,31.324899673461914,31.324899673461914,31.324899673461914,31.324899673461914,,31.324899673461914
,1999-06-01 21:00:00,33.00579833984375,33.00579833984375,33.00579833984375,33.00579833984375,33.00579833984375,,33.00579833984375,,,33.00579833984375,33.00579833984375,33.00579833984375,,33.00579833984375,33.00579833984375,,33.00579833984375,33.00579833984375,33.00579833984375,33.00579833984375,33.00579833984375,33.00579833984375,,33.00579833984375
,1999-06-01 22:00:00,27.93470001220703,27.93470001220703,27.93470001220703,27.93470001220703,27.93470001220703,,27.93470001220703,,,27.93470001220703,27.93470001220703,27.93470001220703,,27.93470001220703,27.93470001220703,,27.93470001220703,27.93470001220703,27.93470001220703,27.93470001220703,27.93470001220703,27.93470001220703,,27.93470001220703
,1999-06-01 23:00:00,21.8439998626709,21.8439998626709,21.8439998626709,21.8439998626709,21.8439998626709,,21.8439998626709,,,,21.8439998626709,21.8439998626709,,21.8439998626709,21.8439998626709,,21.8439998626709,21.8439998626709,21.8439998626709,21.8439998626709,21.8439998626709,21.8439998626709,,21.8439998626709
,1999-06-02 00:00:00,11.990900039672852,11.990900039672852,11.990900039672852,11.990900039672852,11.990900039672852,,11.990900039672852,,,,11.990900039672852,11.990900039672852,,,11.990900039672852,,11.990900039672852,,11.990900039672852,11.990900039672852,11.990900039672852,11.990900039672852,,11.990900039672852
,1999-06-02 01:00:00,9.99209976196289,9.99209976196289,,9.99209976196289,9.99209976196289,,9.99209976196289,,,,9.99209976196289,9.99209976196289,,,9.99209976196289,,9.99209976196289,,9.99209976196289,9.99209976196289,9.99209976196289,9.99209976196289,9.99209976196289,9.99209976196289
,1999-06-02 02:00:00,4.937399864196777,4.937399864196777,,4.937399864196777,4.937399864196777,,4.937399864196777,,,,4.937399864196777,4.937399864196777,,,4.937399864196777,,4.937399864196777,,4.937399864196777,4.937399864196777,4.937399864196777,4.937399864196777,,4.937399864196777
,1999-06-02 03:00:00,3.9911000728607178,3.9911000728607178,,3.9911000728607178,3.9911000728607178,,3.9911000728607178,,,,3.9911000728607178,3.9911000728607178,,,3.9911000728607178,,3.9911000728607178,,3.9911000728607178,3.9911000728607178,3.9911000728607178,3.9911000728607178,,3.9911000728607178
,1999-06-02 04:00:00,1.0017999410629272,1.0017999410629272,,1.0017999410629272,1.0017999410629272,,1.0017999410629272,,,,1.0017999410629272,1.0017999410629272,,,1.0017999410629272,,1.0017999410629272,,1.0017999410629272,1.0017999410629272,1.0017999410629272,1.0017999410629272,,1.0017999410629272
,1999-06-02 05:00:00,3.997299909591675,3.997299909591675,,3.997299909591675,3.997299909591675,,3.997299909591675,,,,3.997299909591675,3.997299909591675,,,3.997299909591675,,3.997299909591675,,3.997299909591675,3.997299909591675,3.997299909591675,3.997299909591675,,3.997299909591675
,1999-06-02 06:00:00,5.998700141906738,5.998700141906738,,5.998700141906738,5.998700141906738,,5.998700141906738,,,,5.998700141906738,5.998700141906738,,,5.998700141906738,,5.998700141906738,,5.998700141906738,5.998700141906738,5.998700141906738,5.998700141906738,,5.998700141906738
,1999-06-02 07:00:00,10.000300407409668,10.000300407409668,,10.000300407409668,10.000300407409668,,10.000300407409668,,,,10.000300407409668,10.000300407409668,,,10.000300407409668,,10.000300407409668,,10.000300407409668,10.000300407409668,10.000300407409668,10.000300407409668,,10.000300407409668
,1999-06-02 08:00:00,20.993799209594727,20.993799209594727,,20.993799209594727,20.993799209594727,,20.993799209594727,,,,20.993799209594727,20.993799209594727,,,20.993799209594727,,20.993799209594727,20.993799209594727,20.993799209594727,20.993799209594727,20.993799209594727,20.993799209594727,,20.993799209594727
,1999-06-02 09:00:00,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547,,23.63719940185547,,,,23.63719940185547,23.63719940185547,,23.63719940185547,23.63719940185547,,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547,23.63719940185547
,1999-06-02 10:00:00,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258,,24.481599807739258,,,,24.481599807739258,24.481599807739258,,24.481599807739258,24.481599807739258,,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258,24.481599807739258
