2002-2003 Public School and AEA Teacher Information,,,,,,,,,,,,,,,,,,,,,,,,
"Source: Iowa Department of Education, Bureau of Planning, Research and Evaluation, Basic Educational Data Survey, Staff and Address Files 2002-2003",,,,,,,,,,,,,,,,,,,,,,,,
Notes:    ,"Figures represent average total salaries for full-time public school staff with teaching position codes and contract days >=180 and salary >=$24,500. ",,,,,,,,,,,,,,,,,,,,,,,
             ,"5,468 full-time public school staff with teaching position codes also reported that they served in the capacity of administrator and/or student support services personnel. ",,,,,,,,,,,,,,,,,,,,,,,
78,13,6750,WALNUT,264,,23,2,,31933.13,25500,39845,26398,,13.5217,10.6957,,42.9565,,5,21.73913043478261,,19,31629.26,39288
58,16,6759,WAPELLO,810,,60,2,,36344.4,24774,51560,26570.5,,15.1167,12.95,,43.0333,,5,8.333333333333332,,39,35116.64,43836
9,7,6762,WAPSIE VALLEY,739,,43,2,,35582.88,25685,52589,26187,,16.6744,14.1395,,42.7442,,3,6.976744186046512,,32,34624.03,52589
92,10,6768,WASHINGTON,1799.4,,122,6,,37993.02,24500,55173,25845.83,,14.8115,11.2787,,41.3279,,27,22.131147540983605,,88,37979.15,53008
7,7,6795,WATERLOO,11006.1,,670,49,,40667.96,25767,65264,27492,,15.5761,11.7806,,44.8821,,200,29.850746268656714,,607,40263.07,65264
25,11,6822,WAUKEE,3023.7,,203,7,,35996.73,26910,57771,27247.43,,8.9803,5.6207,,34.7389,,49,24.137931034482758,,168,34885.49,56045
9,7,6840,WAVERLY-SHELL ROCK,1925.8,,113,9,,42690.76,26146,53497,27621.5,,19.8319,15.3628,,45.7345,,43,38.05309734513274,,103,42731.16,51970
93,15,6854,WAYNE,654.6,,57,1,,32281.04,24500,50489,25205,,12.7895,10.4561,,40.4561,,9,15.789473684210526,,50,31703.84,42541
40,5,6867,WEBSTER CITY,1651,,112,7,,40326.79,24850,66728,24850,,16.3571,13.0714,,44.4643,,18,16.071428571428573,,92,39196.72,50501
74,3,6921,WEST BEND-MALLARD,381.1,,38,2,,32710.5,24500,46698,25667.5,,14.9737,10.7895,,45.7368,,2,5.263157894736842,,34,32539.65,46698
16,10,6930,WEST BRANCH,802.3,,61,1,,33868.11,24500,45242,25069.4,,11.4426,8.4098,,38.7705,,14,22.950819672131146,,50,32832.72,43773
29,16,6937,WEST BURLINGTON IND,505,,51,5,,35604.12,24500,49935,24500,,13.0588,10.3725,,41.9804,,6,11.76470588235294,,44,34782.18,47527
33,1,6943,WEST CENTRAL,341.8,,27,2,,37846.74,24500,54549,24500,,20.7778,18.9259,,47.9259,,5,18.51851851851852,,19,35762.05,42812
28,1,6950,WEST DELAWARE COUNTY,1825.8,,118,3,,39621.24,25831,56878,.,,16.5932,13.0847,,42.2288,,27,22.88135593220339,,89,38844.36,51686
77,11,6957,WEST DES MOINES,8986.2,,528,35,,42628.03,31311,81500,31644.86,,13.7898,10.7292,,40.3466,,159,30.113636363636363,,484,42169.87,64216
31,1,6961,WESTERN DUBUQUE,2578.3,,183,6,,42189.49,25690,60502,26826,,21.0492,18.2732,,46.4863,,65,35.51912568306011,,156,41664.87,54221
43,13,6969,WEST HARRISON,516.4,,40,2,,35441.78,24500,47606,27635.25,,13.025,9.925,,40.85,,5,12.5,,32,34545.31,47606
70,9,6975,WEST LIBERTY,1156,,85,2,,35794.31,25222,51593,26631.57,,13.2706,11.2235,,40.5529,,12,14.117647058823529,,58,34851.03,49880
60,4,6983,WEST LYON,777,,54,7,,36032.93,24500,51950,.,,18.8704,16.7222,,43.1296,,12,22.22222222222222,,43,35682.67,51950
64,6,6985,WEST MARSHALL,866.1,,59,3,,33860.37,25500,50174,27473,,13.7288,10.5085,,39.0847,,4,6.779661016949152,,41,33340.17,42696
67,12,6987,WEST MONONA,714.5,,59,1,,34769.56,26927,48277,29896.5,,16.8136,14.0847,,43.1525,,19,32.20338983050847,,44,34472.73,44702
84,4,6990,WEST SIOUX,757.2,,56,3,,34708.95,24500,47665,24500,,15.2679,11.3929,,42.0536,,13,23.214285714285715,,54,34445.67,43738
97,12,6992,WESTWOOD,688.3,,49,3,,34649.8,24500,43023,24500,,15.9592,13.5918,,42.0408,,5,10.204081632653061,,38,34423.79,43023
67,12,7002,WHITING,220,,22,2,,33509.32,26500,39436,.,,18.4545,15.4091,,47.2727,,1,4.545454545454546,,18,33684.11,39436
48,10,7029,WILLIAMSBURG,1122,,82,5,,37061.94,24500,61000,25095.25,,13.9756,10.7439,,39.7927,,18,21.951219512195124,,56,37681.29,52322
70,9,7038,WILTON,896.2,,69,1,,35230.87,24500,45362,25282.67,,14.5507,11.2754,,41.8986,,7,10.144927536231885,,50,34946.78,45362
44,16,7047,WINFIELD-MT UNION,391.8,,39,2,,36311.56,25092,47349,26455,,13.6667,10.1538,,42.0769,,4,10.256410256410255,,32,35801.47,44050
61,11,7056,WINTERSET,1615.6,,106,3,,39733.95,26981,52474,.,,16.1887,12.5849,,42.6038,,25,23.58490566037736,,81,39105.63,48722
41,2,7083,WODEN-CRYSTAL LAKE,177.1,,18,6,,29262,25500,37887,.,,13.6667,9.3889,,42.6667,,1,5.555555555555555,,16,28568.75,37887
43,13,7092,WOODBINE,520,,33,2,,34759.12,24500,46934,.,,15.3939,11.2121,,41.6364,,7,21.21212121212121,,20,33314.9,40446
97,12,7098,WOODBURY CENTRAL,594.9,,39,9,,35106.74,26000,40867,29175,,16.2051,13.9231,,43.7179,,9,23.076923076923077,,33,34768.18,40867
25,11,7110,WOODWARD-GRANGER,658.9,,48,3,,35427.48,25858,57512,28193.75,,11.7917,7.4375,,38.5833,,6,12.5,,29,36934.34,57512
,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public District Summary,487021.4,,33018,2039,,39060.74,24500,81500,27658.61,,15.1,11.9,,42.3,,8772,26.56732691259313,,27551,38850.64,68050
,,,,,,,,,,,,,,,,,,,,,,,,
AEA TEACHERS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Teachers,Teachers,,FT Teacher Salary,FT Teacher Salary,FT Teacher Salary,FT Teacher Salary,,FT Teacher Experience,FT Teacher Experience,,,,FT Teachers w/ Advanced Degrees,FT Teachers w/ Advanced Degrees,,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only,FT Teachers with Teaching Position Codes Only
County,AEA,District,Name,Certified Enrollment,,Full-Time (FT),Part-Time (PT),,Average ,Minimum,Maximum,Average Beginning ,,Total Experience,District Experience,, FT Teacher Average Age,,Number ,Percent ,,Number ,Average Salary,Maximum Salary
22,1,9201,AEA 1,31818.7,,6,1,,38111.33,30327,50472,30782,,15.8333,5.8333,,49.6667,,2,33.33333333333333,,6,38111.33,50472
17,2,9202,AEA 2,20160.7,,24,3,,41603.71,25200,51552,25200,,15.5,9,,46.7917,,11,45.83333333333333,,24,41603.71,51552
74,3,9203,AEA 3,11260.6,,7,3,,39379.43,29580,49936,.,,18.4286,13.8571,,46,,3,42.857142857142854,,7,39379.43,49936
84,4,9204,AEA 4,10291.7,,24,1,,40133.38,25763,52629,25847.5,,19.2917,16.7917,,44.7083,,9,37.5,,24,40133.38,52629
94,5,9205,AEA 5,23424.8,,18,1,,38316.39,29566,47588,.,,18.8333,14.9444,,48,,8,44.44444444444444,,18,38316.39,47588
64,6,9206,AEA 6,16075.5,,17,3,,35890.71,26270,55633,32186,,11.1176,8.2941,,40.2353,,6,35.294117647058826,,17,35890.71,55633
7,7,9207,AEA 7,30692.4,,163,11,,38003.5,24500,51242,28209.1,,14.1656,11.2086,,44.5583,,53,32.515337423312886,,163,38003.5,51242
82,9,9209,AEA 9,49578.8,,23,.,,41502.09,26991,52981,.,,17.7826,11.4783,,43.8261,,10,43.47826086956522,,23,41502.09,52981
57,10,9210,AEA 10,64021.4,,24,2,,39348.79,29376,52196,30452.5,,10.5,5.875,,38.5417,,8,33.33333333333333,,24,39348.79,52196
77,11,9211,AEA 11,117019.2,,34,6,,42520.56,31695,52965,31695,,14.8235,7.3824,,43.9412,,13,38.23529411764706,,33,42729.48,52965
97,12,9212,AEA 12,29928,,16,3,,43850.31,28958,52256,.,,15.25,9.375,,45.1875,,7,43.75,,16,43850.31,52256
78,13,9213,AEA 13,31261.6,,16,2,,36371.13,28861,49773,.,,14.9375,6.3125,,46.625,,7,43.75,,16,36371.13,49773
88,14,9214,AEA 14,11245.2,,10,.,,36141.2,26123,43650,26123,,12.6,9,,46.1,,2,20,,10,36141.2,43650
90,15,9215,AEA 15,22905.9,,16,.,,35781.63,24958,41510,.,,13.875,10.5625,,44,,5,31.25,,16,35781.63,41510
29,16,9216,AEA 16,17336.9,,9,.,,33938.22,25101,45832,.,,15,9.3333,,46.8889,,2,22.22222222222222,,9,33938.22,45832
,,,,,,,,,,,,,,,,,,,,,,,,
,,,AEA Summary,487021.4,,407,36,,38889.3,24500,55633,28456.68,,14.8,10.4,,44.5,,146,35.872235872235876,,406,38897.33,55633
,,,,,,,,,,,,,,,,,,,,,,,,
,,,Public District & AEA Summary,487021.4,,33425,2075,,39058.65,24500,81500,27672.34,,15.1,11.9,,42.3,,8920,26.68661181750187,,27957,38851.32,68050
