,,,,,,
,EAD19H100,121.53,5,142.8,19W MOULDED CONSUMER UNIT 100A 30mA RCD,G
,EAD19H80,115.26,5,135.43,19W MOULDED CONSUMER UNIT 80A 30mA RCD,G
,EAD19M100,121.53,5,142.8,19W MOULDED CONSUMER UNIT 100A 100mA RCD,G
,EAD19M80,116.3,5,136.65,19W MOULDED CONSUMER UNIT 80A 100mA RCD,G
,EAD1H63,64.82,5,76.16,1W MOULDED CONSUMER UNIT 63A 30mA RCD,G
,EAD2/3,21.34,5,25.07,2-3W MOULDED CONSUMER UNIT 100A ISOLATOR,G
,EAD2/3H63,67.96,5,79.85,2-3W MOULDED CONSUMER UNIT 63A 30mA RCD,G
,EAD2/3H80,76.33,5,89.69,2-3W MOULDED CONSUMER UNIT 80A 30mA RCD,G
,EAD2/3M63,70.05,5,82.31,2-3W MOULDED CONSUMER UNIT 63A 100mA RCD,G
,EAD2/3M80,76.33,5,89.69,2-3W MOULDED CONSUMER UNIT 80A 100mA RCD,G
,EAD20B,5.95,12,6.99,EAD 20A 6KA TYPE B SP MCB,G
,EAD20BH30C,60,1,,EAD 20A 6kA Type B SP 30mA RCBO,G
,EAD20C,5.95,12,6.99,EAD 20A 6KA TYPE C SP MCB,G
,EAD20CH30C,60,1,,EAD 20A 6kA Type C SP 30mA RCBO,G
,EAD25B,5.95,12,6.99,EAD 25A 6KA TYPE B SP MCB,G
,EAD25BH30C,60,1,,EAD 25A 6kA Type B SP 30mA RCBO,G
,EAD25C,5.95,12,6.99,EAD 25A 6KA TYPE C SP MCB,G
,EAD25CH30C,60,1,,EAD 25A 6kA Type C SP 30mA RCBO,G
,EAD32B,5.95,12,6.99,EAD 32A 6KA TYPE B SP MCB,G
,EAD32BH30C,60,1,,EAD 32A 6kA Type B SP 30mA RCBO,G
,EAD32C,5.95,12,6.99,EAD 32A 6KA TYPE C SP MCB,G
,EAD32CH30C,60,1,,EAD 32A 6kA Type C SP 30mA RCBO,G
,EAD4,25.26,5,29.68,4W MOULDED CONSUMER UNIT 100A ISOLATOR,G
,EAD40B,6.24,12,7.33,EAD 40A 6KA TYPE B SP MCB,G
,EAD40BH30C,60,1,,EAD 40A 6kA Type B SP 30mA RCBO,G
,EAD40C,6.24,12,7.33,EAD 40A 6KA TYPE C SP MCB,G
,EAD40CH30C,60,1,,EAD 40A 6kA Type C SP 30mA RCBO,G
,EAD45BH30C,60,1,,EAD 45A 6kA Type B SP 30mA RCBO,G
,EAD45CH30C,60,1,,EAD 45A 6kA Type C SP 30mA RCBO,G
,EAD4H63,68.48,5,80.46,4W MOULDED CONSUMER UNIT 63A 30mA RCD,G
,EAD4H80,73.71,5,86.61,4W MOULDED CONSUMER UNIT 80A 30mA RCD,G
,EAD4M63,78.94,5,92.75,4W MOULDED CONSUMER UNIT 63A 100mA RCD,G
,EAD4M80,78.94,5,92.75,4W MOULDED CONSUMER UNIT 80A 100mA RCD,G
,EAD50B,6.24,12,7.33,EAD 50A 6KA TYPE B SP MCB,G
,EAD50C,6.24,12,7.33,EAD 50A 6KA TYPE C SP MCB,G
,EAD6,28.76,5,33.79,6W MOULDED CONSUMER UNIT 100A ISOLATOR,G
,EAD63B,6.62,12,7.78,EAD 63A 6KA TYPE B SP MCB,G
,EAD63C,6.62,12,7.78,EAD 63A 6KA TYPE C SP MCB,G
,EAD6H63,74.02,5,86.97,6W MOULDED CONSUMER UNIT 63A 30mA RCD,G
,EAD6H80,79.25,5,93.12,6W MOULDED CONSUMER UNIT 80A 30mA RCD,G
,EAD6H80H632D,195.25,5,229.42,6+2W VAR SPLIT DUAL RCD C UNIT 1x80A 1x63A,G
,EAD6H80H802D,202.56,5,238.01,6+2W VAR SPLIT DUAL RCD C UNIT 1x80A 1x80A,G
,EAD6M63,77.25,5,90.77,6W MOULDED CONSUMER UNIT 63A 100mA RCD,G
,EAD6M80,82.48,5,96.91,6W MOULDED CONSUMER UNIT 80A 100mA RCD,G
,EAD8,32.06,5,37.67,8W MOULDED CONSUMER UNIT 100A ISOLATOR,G
,EAD8H100,90.58,5,106.43,8W MOULDED CONSUMER UNIT 100A 30mA RCD,G
,EAD8H63,80.09,5,94.11,8W MOULDED CONSUMER UNIT 63A 30mA RCD,G
,EAD8H80,85.31,5,100.24,8W MOULDED CONSUMER UNIT 80A 30mA RCD,G
,EAD8H80H63D,176.83,5,207.78,8W VAR SPLIT DUAL RCD C UNIT 1x80A 1x63A,G
,EAD8H80H80D,186.23,5,218.82,8W VAR SPLIT DUAL RCD C UNIT 1x80A 1x80A,G
,EAD8M100,90.58,5,106.43,8W MOULDED CONSUMER UNIT 100A 100mA RCD,G
,EAD8M63,79.07,5,92.91,8W MOULDED CONSUMER UNIT 63A 100mA RCD,G
,EAD8M80,84.3,5,99.05,8W MOULDED CONSUMER UNIT 80A 100mA RCD,G
,EAM10,80.04,1,,Memshield 3 Type A Distribution Board 125A SPN 10W,H
,EAM1002H,138.1,1,,Eaton RCCB 100A 2P 30mA,G
,EAM1002L,124.53,1,,Eaton RCCB 100A 2P 300mA,G
,EAM1002M,131.3,1,,Eaton RCCB 100A 2P 100mA,G
,EAM1002RH,138.1,1,,EAM 100A 2 POLE RCCB 30mA REV POL,G
,EAM1002RL,124.53,1,,EAM 100A 2 POLE RCCB 300mA REV POL,G
,EAM1002RM,131.3,1,,EAM 100A 2 POLE RCCB 100mA REV POL,G
,EAM1004H,187.05,1,,Eaton RCCB 100A 4P 30mA,G
,EAM1004L,176.92,1,,Eaton RCCB 100A 4P 300mA,G
,EAM1004LT,350.82,1,,Eaton RCCB 100A 4P 300mA Trip Time Delay,G
,EAM1004M,186.8,1,,Eaton RCCB 100A 4P 100mA,G
,EAM12M,281.94,1,,Memshield 3 Type A Distribution Board Metered 125A SPN 12W Pulsed,H
,EAM12MB,317.02,1,,Memshield 3 Type A Distribution Board Metered 125A SPN 12W Modbus,H
,EAM13,92.36,1,,Memshield 3 Type A Distribution Board 125A SPN 13W,H
,EAM16,110.2,1,,Memshield 3 Type A Distribution Board 125A SPN 16W,H
,EAM162H,80.24,1,,Eaton RCCB 16A 2P 30mA,G
,EAM162V,99.08,1,,Eaton RCCB 16A 2P10mA,G
,EAM252H,78.98,1,,Eaton RCCB 25A 2P 30mA,G
,EAM252L,88.1,1,,Eaton RCCB 25A 2P 300mA,G
,EAM252M,75.08,1,,Eaton RCCB 25A 2P 100mA,G
,EAM4,57.25,1,,Memshield 3 Type A Distribution Board 125A SPN 4W,H
,EAM402H,81.46,1,,Eaton RCCB 40A 2P 30mA,G
,EAM402L,88.1,1,,Eaton RCCB 40A 2P 300mA,G
,EAM402M,79.14,1,,Eaton RCCB 40A 2P 100mA,G
,EAM404H,113.71,1,,Eaton RCCB 40A 4P 30mA,G
,EAM404L,100.38,1,,Eaton RCCB 40A 4P 300mA,G
,EAM404M,102.95,1,,Eaton RCCB 40A 4P 100mA,G
,EAM632H,97.05,1,,Eaton RCCB 63A 2P 30mA,G
,EAM632M,92.21,1,,Eaton RCCB 63A 2P 100mA,G
,EAM634H,161.87,1,,Eaton RCCB 63A 4P 30mA,G
,EAM634L,147.72,1,,Eaton RCCB 63A 4P 300mA,G
,EAM634M,151.48,1,,Eaton RCCB 63A 4P 100mA,G
,EAM7,70.81,1,,Memshield 3 Type A Distribution Board 125A SPN 7W,H
,EAM802H,112.2,1,,Eaton RCCB 80A 2P 30mA,G
,EAM802L,101.16,1,,Eaton RCCB 80A 2P 300mA,G
,EAM802M,106.66,1,,Eaton RCCB 80A 2P 100mA,G
,EAM802RH,112.2,1,,EAM 80A 2 POLE RCCB 30mA REV POL,G
,EAM802RL,101.16,1,,EAM 80A 2 POLE RCCB 300mA REV POL,G
,EAM804H,170.35,1,,Eaton RCCB 80A 4P 30mA,G
,EAM804L,157.59,1,,Eaton RCCB 80A 4P 300mA,G
,EAM804M,161.66,1,,Eaton RCCB 80A 4P 100mA,G
,EAM9M,274.92,1,,Memshield 3 Type A Distribution Board Metered 125A SPN 9W Pulsed,H
,EAM9MB,310,1,,Memshield 3 Type A Distribution Board Metered 125A SPN 9W Modbus,H
,EAMBT1002,15.03,1,,Memshield 3 Type A Incomer Kit 125A SPN Direct Connection,H
,EAMCK,33.92,1,,Memshield 3 Type A Interconnection Kit,H
,EAME11,20.48,1,,Memshield 3 Clean Earth Type A 11W,H
,EAME5,17.54,1,,Memshield 3 Clean Earth Type A 5W,H
,EAMMP65,221.1,1,,Memshield 3 Type A Meterpack 125A SPN,H
,EAMP10,60.12,1,,Memshield 3 Type A Pan Assembly 125A 10W,H
,EAMP13,75.5,1,,Memshield 3 Type A Pan Assembly 125A 13W,H
,EAMP16,79.05,1,,Memshield 3 Type A Pan Assembly 125A 16W,H
,EAMP4,56.64,1,,Memshield 3 Type A Pan Assembly 125A 4W,H
,EAMP7,58.5,1,,Memshield 3 Type A Pan Assembly 125A 7W,H
,EAMS100HE,140.38,1,,Memshield 3 Type A Incomer 100A 2P 30mA RCCB,H
,EAMS100LE,140.38,1,,Memshield 3 Type A Incomer 100A 2P 300mA RCCB,H
,EAMS100ME,140.38,1,,Memshield 3 Type A Incomer 100A 2P 100mA RCCB,H
,EAMS1251N,18.72,1,,Memshield 3 Type A Incomer 125A SPSN Switch Disconnector ,H
,EAMSL66M,321.12,1,,Memshield 3 Type A Distribution Board Split Metered 125A SPN 6+6W Pulsed,H
,EAMSL66MB,367.05,1,,Memshield 3 Type A Distribution Board Split Metered 125A SPN 6+6W Modbus,H
,EAMSL93M,320.53,1,,Memshield 3 Type A Distribution Board Split Metered 125A SPN 9+3W Pulsed,H
,EAMSL93MB,367.47,1,,Memshield 3 Type A Distribution Board Split Metered 125A SPN 9+3W Modbus,H
,EAS10,53.52,5,62.89,10W METAL CONSUMER UNIT 100A ISOLATOR,G
,EAS10DD,119.54,5,140.46,10W DUAL TARIFF METAL CONSUMER UNIT 2x100A ISOLATOR,G
,EAS10DDF,135.44,5,159.14,10W DUAL TARIFF METAL CONSUMER UNIT 2x100A ISOLATOR FLUSH,G
,EAS10DDFL,141.03,5,165.71,10W DUAL TARIFF METAL C UNIT 2x100A ISOLATOR FLUSH LOCKABLE,G
,EAS10DDL,125.13,5,147.03,10W DUAL TARIFF METAL CONSUMER UNIT 2x100A ISOL LOCKABLE,G
,EAS10F,63.34,5,74.42,10W METAL CONSUMER UNIT 100A ISOLATOR FLUSH,G
,EAS10FL,75.83,5,89.1,10W METAL CONSUMER UNIT 100A ISOLATOR FLUSH LOCKABLE,G
,EAS10H100,137.32,5,161.35,10W METAL CONSUMER UNIT 100A 30mA RCD,G
,EAS10H100F,153.95,5,180.89,10W METAL CONSUMER UNIT 100A 30mA RCD FLUSH,G
,EAS10H100FL,159.55,5,187.47,10W METAL CONSUMER UNIT 100A 30mA RCD FLUSH LOCKABLE,G
,EAS10H100L,142.92,5,167.93,10W METAL CONSUMER UNIT 100A 30mA RCD LOCKABLE,G
,EAS10H63D,161.97,5,190.31,10W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD,G
,EAS10H63DF,177.41,5,208.46,10W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD FLUSH,G
,EAS10H63DFL,183.01,5,215.04,10W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD FL LOCKABLE,G
,EAS10H63DL,167.56,5,196.88,10W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD LOCKABLE,G
,EAS10H80D,167.56,5,196.88,10W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD,G
,EAS10H80DF,184.13,5,216.35,10W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD FLUSH,G
,EAS10H80DFL,189.73,5,222.93,10W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD FL LOCKABLE,G
,EAS10H80DL,173.16,5,203.46,10W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD LOCKABLE,G
,EAS10L,65.42,5,76.87,10W METAL CONSUMER UNIT 100A ISOLATOR LOCKABLE,G
,EAS12,63.49,5,74.6,12W METAL CONSUMER UNIT 100A ISOLATOR,G
,EAS12F,76.61,5,90.02,12W METAL CONSUMER UNIT 100A ISOLATOR FLUSH,G
,EAS12FL,90.42,5,106.24,12W METAL CONSUMER UNIT 100A ISOLATOR FLUSH LOCKABLE,G
,EAS12H100,162.78,5,191.27,12W METAL CONSUMER UNIT 100A 30mA RCD,G
,EAS12H100F,189.63,5,222.82,12W METAL CONSUMER UNIT 100A 30mA RCD FLUSH,G
,EAS12H100FL,187.94,5,220.83,12W METAL CONSUMER UNIT 100A 30mA RCD FLUSH LOCKABLE,G
,EAS12H100L,168.38,5,197.85,12W METAL CONSUMER UNIT 100A 30A RCD LOCKABLE,G
,EAS12L,72.82,5,85.56,12W METAL CONSUMER UNIT 100A ISOLATOR LOCKABLE,G
,EAS14H63H63D,249.6,5,293.28,14W SPLIT DUAL RCD CONSUMER UNIT 1x63A 1x63A,G
,EAS14H63H63DF,268.63,5,315.64,14W SPLIT DUAL RCD CONSUMER UNIT 1x63A 1x63A FLUSH,G
,EAS14H63H63DFL,274.23,5,322.22,14W SPLIT DUAL RCD CONSUMER UNIT 1x63A 1x63A FLUSH LOCKABLE,G
,EAS14H63H63DL,255.21,5,299.87,14W SPLIT DUAL RCD CONSUMER UNIT 1x63A 1x63A LOCKABLE,G
,EAS14H80H63D,260.8,5,306.44,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x63A,G
,EAS14H80H63DF,279.82,5,328.79,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x63A FLUSH,G
,EAS14H80H63DFL,285.42,5,335.37,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x63A FLUSH LOCKABLE,G
,EAS14H80H63DL,266.4,5,313.02,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x63A LOCKABLE,G
,EAS14H80H80D,271.99,5,319.59,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x80A,G
,EAS14H80H80DF,291.02,5,341.95,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x80A FLUSH,G
,EAS14H80H80DFL,296.62,5,348.53,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x80A FLUSH LOCKABLE,G
,EAS14H80H80DL,277.59,5,326.17,14W SPLIT DUAL RCD CONSUMER UNIT 1x80A 1x80A LOCKABLE,G
,EAS16DD,141.48,5,166.24,16W DUAL TARIFF METAL CONSUMER UNIT 2x100A ISOLATOR,G
,EAS16DDF,157.27,5,184.79,16W DUAL TARIFF METAL CONSUMER UNIT 2x100A ISOLATOR FLUSH,G
,EAS16DDFL,162.86,5,191.36,16W DUAL TARIFF METAL C UNIT 2x100A ISOLATOR FLUSH LOCKABLE,G
,EAS16DDL,147.08,5,172.82,16W DUAL TARIFF METAL CONSUMER UNIT 2x100A ISOL LOCKABLE,G
,EAS16H80D,219.66,5,258.1,16W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD,G
,EAS16H80DF,235.33,5,276.51,16W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD FLUSH,G
,EAS16H80DFL,240.93,5,283.09,16W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD FL LOCKABLE,G
,EAS16H80DL,225.25,5,264.67,16W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD LOCKABLE,G
,EAS18,85.72,5,100.72,18W METAL CONSUMER UNIT 100A ISOLATOR,G
,EAS18F,104.52,5,122.81,18W METAL CONSUMER UNIT 100A ISOLATOR FLUSH,G
,EAS18FL,110.12,5,129.39,18W METAL CONSUMER UNIT 100A ISOLATOR FLUSH LOCKABLE,G
,EAS18H100,197.58,5,232.16,18W METAL CONSUMER UNIT 100A 30mA RCD,G
,EAS18H100F,217.95,5,256.09,18W METAL CONSUMER UNIT 100A 30mA RCD FLUSH,G
,EAS18H100FL,223.55,5,262.67,18W METAL CONSUMER UNIT 100A 30mA RCD FLUSH LOCKABLE,G
,EAS18H100L,203.18,5,238.74,18W METAL CONSUMER UNIT 100A 30mA RCD LOCKABLE,G
,EAS18L,100.44,5,118.02,18W METAL CONSUMER UNIT 100A ISOLATOR LOCKABLE,G
,EAS2,41.49,5,48.75,2W METAL CONSUMER UNIT 63A ISOLATOR,G
,EAS22H80H63D,277.59,5,326.17,22W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x63A,G
,EAS22H80H63DF,296.62,5,348.53,22W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x63A FLUSH,G
,EAS22H80H63DFL,302.21,5,355.1,22W SPLIT LOAD DUAL RCD C UNIT 1x80A 1x63A FLUSH LOCKABLE,G
,EAS22H80H63DL,283.18,5,332.74,22W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x63A LOCKABLE,G
,EAS22H80H80D,266.4,5,313.02,22W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x80A,G
,EAS22H80H80DF,285.42,5,335.37,22W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x80A FLUSH,G
,EAS22H80H80DFL,291.02,5,341.95,22W SPLIT LOAD DUAL RCD C UNIT 1x80A 1x80A FLUSH LOCKABLE,G
,EAS22H80H80DL,271.99,5,319.59,22W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x80A LOCKABLE,G
,EAS24H80D,195.32,5,229.5,24W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD,G
,EAS24H80DF,213.23,5,250.55,24W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD FLUSH,G
,EAS24H80DFL,218.83,5,257.13,24W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD FL LOCKABLE,G
,EAS24H80DL,200.92,5,236.08,24W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD LOCKABLE,G
,EAS26,112.23,5,131.87,26W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL,G
,EAS26F,120.33,5,141.39,26W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL FLUSH,G
,EAS26FL,138.52,5,162.76,26W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL FLUSH LOCKABLE,G
,EAS26L,129.66,5,152.35,26W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL LOCKABLE,G
,EAS2F,53.19,5,62.5,2W METAL CONSUMER UNIT 63A ISOLATOR FLUSH,G
,EAS2FL,59.35,5,69.74,2W METAL CONSUMER UNIT 63A ISOLATOR FLUSH LOCKABLE,G
,EAS2H40,103.48,5,121.59,2W METAL CONSUMER UNIT 40A 30mA RCD,G
,EAS2H40F,120.33,5,141.39,2W METAL CONSUMER UNIT 40A 30mA RCD FLUSH,G
,EAS2H40FL,125.92,5,147.96,2W METAL CONSUMER UNIT 40A 30mA RCD FLUSH LOCKABLE,G
,EAS2H40L,109.08,5,128.17,2W METAL CONSUMER UNIT 40A 30mA RCD LOCKABLE,G
,EAS2H63,111.31,5,130.79,2W METAL CONSUMER UNIT 63A 30mA RCD,G
,EAS2H63F,128.17,5,150.6,2W METAL CONSUMER UNIT 63A 30mA RCD FLUSH,G
,EAS2H63FL,133.76,5,157.17,2W METAL CONSUMER UNIT 63A 30mA RCD FLUSH LOCKABLE,G
,EAS2H63L,116.91,5,137.37,2W METAL CONSUMER UNIT 63A 30mA RCD LOCKABLE,G
,EAS2L,50.97,5,59.89,2W METAL CONSUMER UNIT 63A ISOLATOR LOCKABLE,G
,EAS34H80H63D,283.18,5,332.74,34W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x63A,G
,EAS34H80H63DF,302.21,5,355.1,34W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x63A FLUSH,G
,EAS34H80H63DFL,307.81,5,361.68,34W SPLIT LOAD DUAL RCD C UNIT 1x80A 1x63A FLUSH LOCKABLE,G
,EAS34H80H63DL,288.78,5,339.32,34W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x63A LOCKABLE,G
,EAS34H80H80D,271.99,5,319.59,34W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x80A,G
,EAS34H80H80DF,291.02,5,341.95,34W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x80A FLUSH,G
,EAS34H80H80DFL,296.62,5,348.53,34W SPLIT LOAD DUAL RCD C UNIT 1x80A 1x80A FLUSH LOCKABLE,G
,EAS34H80H80DL,277.59,5,326.17,34W SPLIT LOAD DUAL RCD CONSUMER UNIT 1x80A 1x80A LOCKABLE,G
,EAS36H80D,205.35,5,241.29,36W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD,G
,EAS36H80DF,223.31,5,262.39,36W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD FLUSH,G
,EAS36H80DFL,228.9,5,268.96,36W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD FL LOCKABLE,G
,EAS36H80DL,210.94,5,247.85,36W SPLIT LOAD 100A ISOL CONTROLED 80A 30mA RCD LOCKABLE,G
,EAS38,119.02,5,139.85,38W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL,G
,EAS38F,137.12,5,161.12,38W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL FLUSH,G
,EAS38FL,156.99,5,184.46,38W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL FLUSH LOCKABLE,G
,EAS38L,137.07,5,161.06,38W METAL CONSUMER UNIT 100A ISOLATOR 2 RAIL LOCKABLE,G
,EAS6,46.22,5,54.31,6W METAL CONSUMER UNIT 100A ISOLATOR,G
,EAS6F,60.59,5,71.19,6W METAL CONSUMER UNIT 100A ISOLATOR FLUSH,G
,EAS6FL,72.8,5,85.54,6W METAL CONSUMER UNIT 100A ISOLATOR FLUSH LOCKABLE,G
,EAS6H100,127.66,5,150,6W METAL CONSUMER UNIT 100A 30mA RCD,G
,EAS6H100F,147.69,5,173.54,6W METAL CONSUMER UNIT 100A 30mA RCD FLUSH,G
,EAS6H100FL,153.3,5,180.13,6W METAL CONSUMER UNIT 100A 30mA RCD FLUSH LOCKABLE,G
,EAS6H100L,133.27,5,156.59,6W METAL CONSUMER UNIT 100A 30mA RCD LOCKABLE,G
,EAS6H63,113.11,5,132.9,6W METAL CONSUMER UNIT 63A 30mA RCD,G
,EAS6H63F,133.14,5,156.44,6W METAL CONSUMER UNIT 63A 30mA RCD FLUSH,G
,EAS6H63FL,138.74,5,163.02,6W METAL CONSUMER UNIT 63A 30mA RCD FLUSH LOCKABLE,G
,EAS6H63L,118.71,5,139.48,6W METAL CONSUMER UNIT 63A 30mA RCD LOCKABLE,G
,EAS6H80,119.83,5,140.8,6W METAL CONSUMER UNIT 80A 30mA RCD,G
,EAS6H80F,139.86,5,164.34,6W METAL CONSUMER UNIT 80A 30mA RCD FLUSH,G
,EAS6H80FL,145.45,5,170.9,6W METAL CONSUMER UNIT 80A 30mA RCD FLUSH LOCKABLE,G
,EAS6H80L,125.42,5,147.37,6W METAL CONSUMER UNIT 80A 30mA RCD LOCKABLE,G
,EAS6L,57.35,5,67.39,6W METAL CONSUMER UNIT 100A ISOLATOR LOCKABLE,G
,EAS8H63D,157.49,5,185.05,8W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD,G
,EAS8H63DF,172.46,5,202.64,8W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD FLUSH,G
,EAS8H63DFL,178.07,5,209.23,8W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD FL LOCKABLE,G
,EAS8H63DL,163.08,5,191.62,8W SPLIT LOAD METAL CONSUMER UNIT 63A 30mA RCD LOCKABLE,G
,EAS8H80D,163.08,5,191.62,8W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD,G
,EAS8H80DF,178.07,5,209.23,8W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD FLUSH,G
,EAS8H80DFL,183.66,5,215.8,8W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD FL LOCKABLE,G
,EAS8H80DL,168.78,5,198.32,8W SPLIT LOAD METAL CONSUMER UNIT 80A 30mA RCD LOCKABLE,G
,EASAD12,23.6,1,,EAS 12 MOD DOOR ASSY,G
,EASAD12F,28.71,1,,EAS 12 MOD FLUSH DOOR ASSY,G
,EASAD12FL,55.28,1,,EAS 12 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD12L,50.64,1,,EAS 12 MOD LOCKABLE DOOR ASSY,G
,EASAD14,23.74,1,,EAS 14 MOD DOOR ASSY,G
,EASAD14F,28.64,1,,EAS 14 MOD FLUSH DOOR ASSY,G
,EASAD14FL,55.37,1,,EAS 14 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD14L,50.7,1,,EAS 14 MOD LOCKABLE DOOR ASSY,G
,EASAD20,25.42,1,,EAS 20 MOD DOOR ASSY,G
,EASAD20F,30.9,1,,EAS 20 MOD FLUSH DOOR ASSY,G
,EASAD20FL,57.35,1,,EAS 20 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD20L,52.46,1,,EAS 20 MOD LOCKABLE DOOR ASSY,G
,EASAD28,36.1,1,,EAS 28 MOD DOOR ASSY,G
,EASAD28F,37.64,1,,EAS 28 MOD FLUSH DOOR ASSY,G
,EASAD28FL,93.04,1,,EAS 28 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD28L,90.15,1,,EAS 28 MOD LOCKABLE DOOR ASSY,G
,EASAD4,19.94,1,,EAS 4 MOD DOOR ASSY,G
,EASAD40,39.6,1,,EAS 40 MOD DOOR ASSY,G
,EASAD40F,41.69,1,,EAS 40 MOD FLUSH DOOR ASSY,G
,EASAD40FL,96.76,1,,EAS 40 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD40L,93.75,1,,EAS 40 MOD LOCKABLE DOOR ASSY,G
,EASAD4F,24.95,1,,EAS 4 MOD FLUSH DOOR ASSY,G
,EASAD4FL,51.73,1,,EAS 4 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD4L,46.75,1,,EAS 4 MOD LOCKABLE DOOR ASSY,G
,EASAD8,21.38,1,,EAS 8 MOD DOOR ASSY,G
,EASAD8F,26.72,1,,EAS 8 MOD FLUSH DOOR ASSY,G
,EASAD8FL,53.4,1,,EAS 8 MOD FLUSH LOCKABLE DOOR ASSY,G
,EASAD8L,48.28,1,,EAS 8 MOD LOCKABLE DOOR ASSY,G
,EBK105SP,24.96,1,,200A GLAS PHASE CONTACT-SPARES,J
,EBK110SP,14.55,1,,63A GLAS PHASE CONTACT-SPARES,J
,EBK113SP,51.11,1,,400A GLAS PHASE CONTACT-SPARES,J
,EBLB1,10.52,1,,Memshield 3 Spare Way Label Type B 12W,H
,EBLB2,10.52,1,,Memshield 3 Spare Way Label Type B 18W,H
,EBM121,235.04,1,,Memshield 3 Type B Distribution Board 125A TPN 12W,H
,EBM121D,345.1,1,,Memshield 3 Type B Distribution Board 125A SPSN 12W,H
,EBM122,297.42,1,,Memshield 3 Type B Distribution Board 125A / 250A TPN 12W,H
,EBM122H,271.66,1,,Memshield 3 Type B Distribution Board 250A TPN 12W,H
,EBM161,298.31,1,,Memshield 3 Type B Distribution Board 125A TPN 16W,H
,EBM182,336.62,1,,Memshield 3 Type B Distribution Board 125A / 250A TPN 18W,H
,EBM182H,484.26,1,,Memshield 3 Type B Distribution Board 250A TPN 18W,H
,EBM22H,170.8,1,,Memshield 3 Type B Distribution Board 250A TPN 2W,H
,EBM242,525.6,1,,Memshield 3 Type B Distribution Board 125A / 250A TPN 24W,H
,EBM242H,549.83,1,,Memshield 3 Type B Distribution Board 250A TPN 24W,H
,EBM41,151.18,1,,Memshield 3 Type B Distribution Board 125A TPN 4W,H
