 Season Schedule,,,,,,,
Date,Game Number,Visiting Team,Visiting Score,Home Team,Home Score,Game Time/Status,Venue
2013-01-18,566,Toronto,2,Binghamton,4,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-18,571,Portland,3,Providence,2,Final SO ,"Dunkin' Donuts Center Providence, RI"
2013-01-18,572,Syracuse,1,Rochester,4,Final ,"Blue Cross Arena Rochester, NY"
2013-01-18,569,St. John's,2,Norfolk,3,Final SO ,"Norfolk Scope Norfolk, VA"
2013-01-18,575,Manchester,3,Worcester,1,Final ,"DCU Center Worcester, MA"
2013-01-18,570,San Antonio,4,Oklahoma City,2,Final ,"Cox Convention Center Oklahoma City, OK"
2013-01-18,573,Peoria,1,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-18,567,Texas,6,Chicago,4,Final ,"Allstate Arena Rosemont, IL"
2013-01-19,577,Binghamton,2,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2013-01-19,579,Toronto,3,Hamilton,2,Final SO ,"Copps Coliseum Hamilton, ON"
2013-01-19,580,Providence,1,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-01-19,584,Connecticut,4,Portland,1,Final ,"Cumberland County Civic Center Portland, ME"
2013-01-19,586,Albany,1,Springfield,2,Final SO ,"MassMutual Center Springfield, MA"
2013-01-19,588,Adirondack,2,Worcester,1,Final ,"DCU Center Worcester, MA"
2013-01-19,581,St. John's,1,Norfolk,0,Final ,"Norfolk Scope Norfolk, VA"
2013-01-19,587,Lake Erie,4,Syracuse,2,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-01-19,578,Houston,1,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2013-01-19,582,San Antonio,1,Oklahoma City,2,Final ,"Cox Convention Center Oklahoma City, OK"
2013-01-19,585,Grand Rapids,11,Rockford,6,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-19,583,Texas,8,Peoria,4,Final *,"Carver Arena Peoria, IL"
2013-01-19,576,Milwaukee,1,Abbotsford,2,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-20,591,Springfield,4,Bridgeport,1,Final ,"Webster Bank Arena Bridgeport, CT"
2013-01-20,594,Portland,2,Manchester,5,Final ,"Verizon Wireless Arena Manchester, NH"
2013-01-20,596,Connecticut,1,Providence,4,Final ,"Dunkin' Donuts Center Providence, RI"
2013-01-20,590,Adirondack,3,Albany,2,Final SO *,"Boardwalk Hall Atlantic City, NJ"
2013-01-20,592,Norfolk,1,Charlotte,6,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-01-20,593,W-B/Scranton,2,Hershey,1,Final OT *,"Hersheypark Stadium Hershey, PA"
2013-01-20,595,Houston,2,Peoria,6,Final ,"Carver Arena Peoria, IL"
2013-01-20,589,Milwaukee,0,Abbotsford,2,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-01-21,597,Hamilton,3,Rochester,6,Final ,"Blue Cross Arena Rochester, NY"
2013-01-21,598,Texas,6,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-21,147,St. John's,3,Binghamton,2,Final *,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-23,605,Chicago,0,Peoria,2,Final ,"Carver Arena Peoria, IL"
2013-01-23,599,Springfield,4,Albany,2,Final ,"Times Union Center Albany, NY"
2013-01-23,600,Adirondack,5,Connecticut,6,Final OT ,"XL Center Hartford, CT"
2013-01-23,601,Oklahoma City,4,Grand Rapids,5,Final SO ,"Van Andel Arena Grand Rapids, MI"
2013-01-23,602,Providence,0,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-01-23,606,St. John's,0,W-B/Scranton,3,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-01-23,604,Charlotte,1,Norfolk,3,Final ,"Norfolk Scope Norfolk, VA"
2013-01-23,603,Houston,3,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-24,607,Toronto,3,Lake Erie,4,Final OT ,"Quicken Loans Arena Cleveland, OH"
2013-01-25,608,Albany,4,Adirondack,1,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-01-25,609,Abbotsford,4,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-01-25,610,Manchester,1,Connecticut,4,Final ,"XL Center Hartford, CT"
2013-01-25,611,Houston,1,Grand Rapids,0,Final ,"Van Andel Arena Grand Rapids, MI"
2013-01-25,612,St. John's,3,Hershey,1,Final ,"Giant Center Hershey, PA"
2013-01-25,619,Worcester,3,Springfield,1,Final ,"MassMutual Center Springfield, MA"
2013-01-25,615,Portland,1,Providence,6,Final ,"Dunkin' Donuts Center Providence, RI"
2013-01-25,616,W-B/Scranton,2,Rochester,4,Final ,"Blue Cross Arena Rochester, NY"
2013-01-25,614,Bridgeport,1,Norfolk,2,Final ,"Norfolk Scope Norfolk, VA"
2013-01-25,620,Binghamton,1,Syracuse,0,Final SO ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-01-25,613,Oklahoma City,2,Milwaukee,8,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-01-25,617,Chicago,2,Rockford,1,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-25,618,Texas,1,San Antonio,2,Final OT ,"AT&T Center San Antonio, TX"
2013-01-26,623,Abbotsford,4,Charlotte,5,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-01-26,621,Adirondack,2,Albany,5,Final ,"Times Union Center Albany, NY"
2013-01-26,633,W-B/Scranton,3,Toronto,1,Final ,"Ricoh Coliseum Toronto, ON"
2013-01-26,624,Springfield,2,Connecticut,3,Final ,"XL Center Hartford, CT"
2013-01-26,625,Houston,5,Grand Rapids,2,Final ,"Van Andel Arena Grand Rapids, MI"
2013-01-26,629,Manchester,1,Portland,3,Final ,"Cumberland County Civic Center Portland, ME"
2013-01-26,634,Providence,4,Worcester,3,Final SO ,"DCU Center Worcester, MA"
2013-01-26,622,Hershey,2,Binghamton,3,Final SO ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-01-26,627,Bridgeport,0,Norfolk,5,Final ,"Norfolk Scope Norfolk, VA"
2013-01-26,626,Hamilton,2,Lake Erie,1,Final SO ,"Quicken Loans Arena Cleveland, OH"
2013-01-26,631,St. John's,3,Syracuse,6,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-01-26,632,San Antonio,1,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2013-01-26,630,Oklahoma City,4,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2013-01-26,628,Milwaukee,3,Peoria,2,Final OT ,"Carver Arena Peoria, IL"
2013-01-31,635,Providence,3,Bridgeport,2,Final SO ,"Webster Bank Arena Bridgeport, CT"
2013-01-31,636,Abbotsford,1,Lake Erie,4,Final ,"Quicken Loans Arena Cleveland, OH"
2013-01-31,637,Charlotte,2,Oklahoma City,1,Final ,"Cox Convention Center Oklahoma City, OK"
2013-02-01,650,Binghamton,2,St. John's,4,Final ,"Mile One Centre St. John's, NL"
2013-02-01,638,Norfolk,2,Adirondack,5,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-02-01,639,Bridgeport,5,Connecticut,4,Final OT ,"XL Center Hartford, CT"
2013-02-01,645,Worcester,2,Portland,3,Final SO ,"Cumberland County Civic Center Portland, ME"
2013-02-01,649,Syracuse,3,Springfield,5,Final ,"MassMutual Center Springfield, MA"
2013-02-01,646,Albany,1,Providence,5,Final ,"Dunkin' Donuts Center Providence, RI"
2013-02-01,647,Toronto,1,Rochester,5,Final ,"Blue Cross Arena Rochester, NY"
2013-02-01,651,Manchester,1,W-B/Scranton,4,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-02-01,640,Grand Rapids,5,Hamilton,1,Final ,"Copps Coliseum Hamilton, ON"
2013-02-01,642,Abbotsford,4,Lake Erie,1,Final ,"Quicken Loans Arena Cleveland, OH"
2013-02-01,643,Chicago,5,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-01,644,Charlotte,3,Oklahoma City,7,Final ,"Cox Convention Center Oklahoma City, OK"
2013-02-01,641,Texas,2,Houston,1,Final ,"Toyota Center Houston, TX"
2013-02-01,648,Rockford,0,San Antonio,1,Final ,"AT&T Center San Antonio, TX"
2013-02-02,660,Hamilton,2,Toronto,4,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-02,658,Binghamton,0,St. John's,1,Final ,"Mile One Centre St. John's, NL"
2013-02-02,652,Norfolk,1,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2013-02-02,654,Springfield,3,Connecticut,2,Final ,"XL Center Hartford, CT"
2013-02-02,655,Abbotsford,0,Grand Rapids,1,Final ,"Van Andel Arena Grand Rapids, MI"
2013-02-02,656,Manchester,1,Hershey,2,Final ,"Giant Center Hershey, PA"
2013-02-02,657,Albany,0,Portland,2,Final ,"Cumberland County Civic Center Portland, ME"
2013-02-02,662,Providence,2,Worcester,0,Final ,"DCU Center Worcester, MA"
2013-02-02,661,Adirondack,0,W-B/Scranton,3,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-02-02,659,Rochester,5,Syracuse,3,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-02-02,653,Peoria,5,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2013-02-03,664,Rockford,2,Houston,3,Final ,"Toyota Center Houston, TX"
2013-02-03,663,W-B/Scranton,2,Hershey,1,Final OT ,"Giant Center Hershey, PA"
2013-02-04,665,San Antonio,5,Houston,2,Final ,"Toyota Center Houston, TX"
2013-02-05,667,Peoria,3,Chicago,4,Final OT ,"Allstate Arena Rosemont, IL"
2013-02-05,666,Rochester,2,Abbotsford,3,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-02-05,670,Worcester,3,St. John's,2,Final ,"Mile One Centre St. John's, NL"
2013-02-05,668,Albany,4,Connecticut,3,Final SO ,"XL Center Hartford, CT"
2013-02-05,669,Hershey,3,Lake Erie,2,Final SO ,"Quicken Loans Arena Cleveland, OH"
2013-02-05,671,Rockford,5,Texas,4,Final SO ,"Cedar Park Center Cedar Park, TX"
2013-02-06,675,Worcester,4,St. John's,0,Final ,"Mile One Centre St. John's, NL"
2013-02-06,673,Binghamton,3,Adirondack,0,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-02-06,674,Houston,0,Grand Rapids,2,Final ,"Van Andel Arena Grand Rapids, MI"
2013-02-06,676,Hamilton,6,Toronto,4,Final *,"Ricoh Coliseum Toronto, ON"
2013-02-06,672,Rochester,6,Abbotsford,2,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-02-08,677,Chicago,3,Hamilton,0,Final ,"Copps Coliseum Hamilton, ON"
2013-02-08,679,W-B/Scranton,1,Norfolk,4,Final ,"Norfolk Scope Norfolk, VA"
2013-02-08,684,Adirondack,2,Syracuse,4,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-02-08,678,Houston,5,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-08,680,Grand Rapids,3,Oklahoma City,4,Final ,"Cox Convention Center Oklahoma City, OK"
2013-02-08,681,Rockford,4,Peoria,2,Final ,"Carver Arena Peoria, IL"
2013-02-09,696,Chicago,2,Toronto,4,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-09,694,Connecticut,4,St. John's,1,Final ,"Mile One Centre St. John's, NL"
2013-02-09,687,San Antonio,3,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-02-09,688,Texas,1,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2013-02-09,689,Binghamton,3,Hershey,4,Final ,"Giant Center Hershey, PA"
2013-02-09,691,W-B/Scranton,4,Norfolk,1,Final ,"Norfolk Scope Norfolk, VA"
2013-02-09,695,Albany,4,Syracuse,3,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-02-09,692,Grand Rapids,5,Oklahoma City,7,Final ,"Cox Convention Center Oklahoma City, OK"
2013-02-09,693,Houston,2,Rockford,0,Final ,"BMO Harris Bank Center Rockford, IL"
2013-02-09,685,Lake Erie,3,Abbotsford,4,Final SO ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-02-10,706,Connecticut,7,St. John's,3,Final ,"Mile One Centre St. John's, NL"
2013-02-10,698,Syracuse,1,Adirondack,6,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-02-10,701,San Antonio,1,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-02-10,705,Portland,0,Springfield,3,Final ,"MassMutual Center Springfield, MA"
2013-02-10,707,Texas,3,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-10,704,Manchester,2,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2013-02-10,703,Peoria,0,Milwaukee,1,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-10,702,Norfolk,4,Hershey,3,Final SO ,"Giant Center Hershey, PA"
2013-02-10,699,Albany,3,Binghamton,2,Final SO ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-02-10,697,Lake Erie,0,Abbotsford,1,Final SO ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-02-11,682,Portland,5,Providence,2,Final *,"Dunkin' Donuts Center Providence, RI"
2013-02-12,710,Rochester,4,Lake Erie,1,Final ,"Quicken Loans Arena Cleveland, OH"
2013-02-12,690,Providence,5,Manchester,4,Final SO *,"Verizon Wireless Arena Manchester, NH"
2013-02-12,708,Springfield,3,Bridgeport,4,Final OT ,"Webster Bank Arena Bridgeport, CT"
2013-02-12,713,Binghamton,5,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-02-12,709,Toronto,2,Hamilton,3,Final ,"Copps Coliseum Hamilton, ON"
2013-02-12,711,Abbotsford,1,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-12,712,Houston,2,Texas,1,Final SO ,"Cedar Park Center Cedar Park, TX"
2013-02-13,714,Syracuse,6,Albany,0,Final ,"Times Union Center Albany, NY"
2013-02-13,715,Rockford,3,Peoria,5,Final ,"Carver Arena Peoria, IL"
2013-02-14,716,Charlotte,4,Chicago,3,Final OT ,"Allstate Arena Rosemont, IL"
2013-02-15,717,Albany,2,Adirondack,4,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-02-15,719,Portland,1,Connecticut,4,Final ,"XL Center Hartford, CT"
2013-02-15,720,Lake Erie,3,Grand Rapids,5,Final ,"Van Andel Arena Grand Rapids, MI"
2013-02-15,722,St. John's,2,Manchester,5,Final ,"Verizon Wireless Arena Manchester, NH"
2013-02-15,727,Worcester,1,Springfield,3,Final ,"MassMutual Center Springfield, MA"
2013-02-15,718,Syracuse,7,Binghamton,1,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-02-15,725,Bridgeport,3,Providence,7,Final ,"Dunkin' Donuts Center Providence, RI"
2013-02-15,726,Houston,3,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-02-15,729,Norfolk,1,W-B/Scranton,0,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-02-15,721,Hershey,2,Hamilton,3,Final SO ,"Copps Coliseum Hamilton, ON"
2013-02-15,723,San Antonio,4,Milwaukee,5,Final OT ,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-15,724,Abbotsford,1,Peoria,4,Final ,"Carver Arena Peoria, IL"
2013-02-15,728,Oklahoma City,3,Texas,4,Final SO ,"Cedar Park Center Cedar Park, TX"
2013-02-16,742,Hershey,1,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-16,730,Worcester,3,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-02-16,732,Providence,5,Bridgeport,3,Final ,"Webster Bank Arena Bridgeport, CT"
2013-02-16,734,Norfolk,1,Connecticut,2,Final OT ,"XL Center Hartford, CT"
2013-02-16,735,Houston,2,Hamilton,4,Final ,"Copps Coliseum Hamilton, ON"
2013-02-16,736,St. John's,5,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-02-16,740,Portland,3,Springfield,1,Final ,"MassMutual Center Springfield, MA"
2013-02-16,731,W-B/Scranton,5,Binghamton,2,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-02-16,733,Lake Erie,1,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2013-02-16,741,Oklahoma City,0,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2013-02-16,739,Abbotsford,2,Rockford,7,Final ,"BMO Harris Bank Center Rockford, IL"
2013-02-16,737,Charlotte,8,Milwaukee,2,Final *,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-16,738,San Antonio,4,Peoria,3,Final SO *,"Carver Arena Peoria, IL"
2013-02-17,743,Binghamton,3,Albany,2,Final SO ,"Times Union Center Albany, NY"
2013-02-17,744,Norfolk,3,Bridgeport,2,Final OT ,"Webster Bank Arena Bridgeport, CT"
2013-02-17,746,Manchester,2,Connecticut,3,Final ,"XL Center Hartford, CT"
2013-02-17,753,Adirondack,2,Springfield,3,Final SO *,"MassMutual Center Springfield, MA"
2013-02-17,750,Worcester,1,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2013-02-17,751,Hershey,4,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-02-17,745,San Antonio,5,Chicago,4,Final SO ,"Allstate Arena Rosemont, IL"
2013-02-17,747,Charlotte,1,Grand Rapids,2,Final ,"Van Andel Arena Grand Rapids, MI"
2013-02-17,749,St. John's,1,Portland,6,Final *,"Androscoggin Bank Colisee Lewiston, ME"
2013-02-17,754,Syracuse,3,W-B/Scranton,0,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-02-17,748,Abbotsford,1,Milwaukee,3,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-02-17,752,Lake Erie,1,Rockford,2,Final SO ,"BMO Harris Bank Center Rockford, IL"
2013-02-18,757,Houston,2,Toronto,1,Final SO ,"Ricoh Coliseum Toronto, ON"
2013-02-18,755,Syracuse,5,Albany,3,Final ,"Times Union Center Albany, NY"
2013-02-18,756,Rochester,2,Hamilton,0,Final ,"Copps Coliseum Hamilton, ON"
2013-02-20,759,St. John's,5,Connecticut,1,Final ,"XL Center Hartford, CT"
2013-02-20,762,Toronto,3,Syracuse,4,Final SO ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-02-20,761,Texas,5,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-02-20,758,Abbotsford,3,Chicago,4,Final SO ,"Allstate Arena Rosemont, IL"
2013-02-20,760,Rockford,4,Peoria,0,Final ,"Carver Arena Peoria, IL"
2013-02-21,763,Milwaukee,1,Lake Erie,7,Final ,"Quicken Loans Arena Cleveland, OH"
2013-02-22,765,W-B/Scranton,2,Adirondack,1,Final *,"Wells Fargo Center Philadelphia, PA"
2013-02-22,773,Bridgeport,2,Springfield,5,Final ,"MassMutual Center Springfield, MA"
2013-02-22,766,Hershey,4,Binghamton,5,Final SO ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-02-22,767,Rochester,2,Hamilton,3,Final *,"Bell Centre Montreal, QC"
2013-02-22,768,Texas,4,Lake Erie,3,Final SO ,"Quicken Loans Arena Cleveland, OH"
2013-02-22,769,Providence,3,Norfolk,0,Final ,"Norfolk Scope Norfolk, VA"
2013-02-22,774,Manchester,7,Worcester,2,Final ,"DCU Center Worcester, MA"
2013-02-22,770,Houston,3,Oklahoma City,4,Final ,"Cox Convention Center Oklahoma City, OK"
2013-02-22,771,San Antonio,0,Peoria,5,Final ,"Carver Arena Peoria, IL"
2013-02-22,772,Grand Rapids,3,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2013-02-22,764,Charlotte,5,Abbotsford,1,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-02-23,785,Milwaukee,3,Toronto,1,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-23,777,Manchester,3,Bridgeport,2,Final ,"Webster Bank Arena Bridgeport, CT"
2013-02-23,778,San Antonio,6,Grand Rapids,3,Final ,"Van Andel Arena Grand Rapids, MI"
2013-02-23,779,Adirondack,0,Hershey,3,Final ,"Giant Center Hershey, PA"
2013-02-23,787,Portland,1,Worcester,4,Final ,"DCU Center Worcester, MA"
2013-02-23,776,Albany,5,Binghamton,3,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-02-23,786,Connecticut,1,W-B/Scranton,2,Final OT ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-02-23,782,Providence,2,Norfolk,3,Final SO ,"Norfolk Scope Norfolk, VA"
2013-02-23,781,Texas,4,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2013-02-23,784,Springfield,0,Syracuse,3,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-02-23,780,Oklahoma City,1,Houston,2,Final ,"Toyota Center Houston, TX"
2013-02-23,783,Chicago,3,Peoria,0,Final ,"Carver Arena Peoria, IL"
2013-02-23,775,Charlotte,1,Abbotsford,0,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-02-24,790,W-B/Scranton,2,Bridgeport,1,Final SO ,"Webster Bank Arena Bridgeport, CT"
2013-02-24,793,Milwaukee,2,Hamilton,0,Final ,"Copps Coliseum Hamilton, ON"
2013-02-24,795,Connecticut,0,Syracuse,4,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-02-24,796,St. John's,4,Toronto,5,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-24,797,Springfield,1,Worcester,5,Final ,"DCU Center Worcester, MA"
2013-02-24,789,Hershey,4,Albany,6,Final *,"Boardwalk Hall Atlantic City, NJ"
2013-02-24,791,Rockford,2,Chicago,1,Final ,"Allstate Arena Rosemont, IL"
2013-02-24,792,San Antonio,3,Grand Rapids,7,Final ,"Van Andel Arena Grand Rapids, MI"
2013-02-24,794,Manchester,3,Portland,4,Final OT ,"Cumberland County Civic Center Portland, ME"
2013-02-24,788,Binghamton,1,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-02-26,799,Milwaukee,1,Lake Erie,3,Final ,"Quicken Loans Arena Cleveland, OH"
2013-02-26,801,Providence,3,Portland,6,Final ,"Cumberland County Civic Center Portland, ME"
2013-02-26,802,Syracuse,4,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-02-26,798,St. John's,3,Hamilton,4,Final ,"Copps Coliseum Hamilton, ON"
2013-02-26,800,Texas,2,Oklahoma City,3,Final ,"Cox Convention Center Oklahoma City, OK"
2013-02-27,803,Rochester,1,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-02-27,804,Norfolk,2,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-03-01,812,Manchester,5,St. John's,4,Final SO ,"Mile One Centre St. John's, NL"
2013-03-01,806,Bridgeport,3,Connecticut,7,Final ,"XL Center Hartford, CT"
2013-03-01,60,Worcester,1,Providence,3,Final *,"Dunkin' Donuts Center Providence, RI"
2013-03-01,815,Hershey,3,W-B/Scranton,2,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-03-01,807,Binghamton,3,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2013-03-01,809,Charlotte,2,Norfolk,6,Final ,"Norfolk Scope Norfolk, VA"
2013-03-01,811,Adirondack,2,Springfield,7,Final *,"MassMutual Center Springfield, MA"
2013-03-01,813,Albany,3,Syracuse,1,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-01,808,Grand Rapids,5,Milwaukee,1,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-01,810,Peoria,1,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2013-03-01,814,Chicago,2,Texas,0,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-01,805,Houston,2,Abbotsford,4,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-03-02,828,Binghamton,4,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-03-02,825,Manchester,4,St. John's,1,Final ,"Mile One Centre St. John's, NL"
2013-03-02,817,Adirondack,3,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2013-03-02,818,Norfolk,2,Hershey,3,Final ,"Giant Center Hershey, PA"
2013-03-02,821,Worcester,2,Portland,1,Final SO ,"Cumberland County Civic Center Portland, ME"
2013-03-02,824,Providence,1,Springfield,2,Final SO ,"MassMutual Center Springfield, MA"
2013-03-02,829,Albany,1,W-B/Scranton,2,Final SO ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-03-02,819,Hamilton,2,Lake Erie,0,Final ,"Quicken Loans Arena Cleveland, OH"
2013-03-02,826,Rochester,2,Syracuse,1,Final OT ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-02,823,Chicago,1,San Antonio,2,Final ,"AT&T Center San Antonio, TX"
2013-03-02,827,Oklahoma City,5,Texas,4,Final SO ,"Cedar Park Center Cedar Park, TX"
2013-03-02,820,Grand Rapids,1,Peoria,4,Final ,"Carver Arena Peoria, IL"
2013-03-02,822,Milwaukee,3,Rockford,2,Final ,"BMO Harris Bank Center Rockford, IL"
2013-03-02,816,Houston,5,Abbotsford,1,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-03-03,830,Albany,3,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-03-03,831,Connecticut,3,Bridgeport,2,Final OT ,"Webster Bank Arena Bridgeport, CT"
2013-03-03,837,Worcester,0,Springfield,2,Final ,"MassMutual Center Springfield, MA"
2013-03-03,838,Binghamton,1,Toronto,2,Final SO ,"Ricoh Coliseum Toronto, ON"
2013-03-03,836,Portland,1,Providence,7,Final ,"Dunkin' Donuts Center Providence, RI"
2013-03-03,834,Rochester,4,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2013-03-03,835,Grand Rapids,5,Milwaukee,1,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-03,832,Oklahoma City,2,Charlotte,3,Final *,"Time Warner Cable Arena Charlotte, NC"
2013-03-03,833,Syracuse,3,Hershey,5,Final ,"Giant Center Hershey, PA"
2013-03-04,839,Oklahoma City,4,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-05,840,Portland,4,Connecticut,3,Final SO ,"XL Center Hartford, CT"
2013-03-05,842,Peoria,0,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2013-03-05,841,Abbotsford,0,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2013-03-05,843,Chicago,4,Texas,3,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-06,846,Syracuse,3,Toronto,6,Final ,"Ricoh Coliseum Toronto, ON"
2013-03-06,844,Bridgeport,2,Manchester,3,Final OT ,"Verizon Wireless Arena Manchester, NH"
2013-03-06,845,Charlotte,3,Norfolk,2,Final OT ,"Norfolk Scope Norfolk, VA"
2013-03-07,847,Peoria,3,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2013-03-08,858,Syracuse,3,St. John's,2,Final SO ,"Mile One Centre St. John's, NL"
2013-03-08,848,Springfield,1,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-03-08,849,Bridgeport,4,Albany,2,Final ,"Times Union Center Albany, NY"
